id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy,text_suspicion_score,text_suspicion_reasons,label_dispute_only
604,Harika haber! Migros 20. yıl çekilişinde 250 TL değerinde hediye çeki kazandınız. Çekinizi kullanmak için migros.kampanya-merkezi.xyz adresini ziyaret edin,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,The text contains a suspicious link and a potential phishing scam.,safe,The text is an advertisement for a prize draw and does not contain any harmful or sensitive content.,initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link and a potential phishing scam.""}","```json
{""final_label"":""safe"",""reason"":""The text is an advertisement for a prize draw and does not contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6496,2026-06-18T09:45:58.234602+00:00,603,TR_id_604,Cybersecurity_Malware,"The link migros.kampanya-merkezi.xyz is a phishing attempt disguised as a legitimate campaign, aiming to steal user credentials or personal information.",Harika haber! Migros 20. yıl çekilişinde 250 TL değerinde hediye çeki kazandınız. Çekinizi kullanmak için migros.kampanya-merkezi.xyz adresini ziyaret edin,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
661,Biji Pkka! Azadi bo gelê Kurd!,Hate_Speech,False,,True,TR_State_Security_Ataturk,分裂主义/恐怖组织支持被错标为仇恨言论,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,Text contains separatist slogans.,Hate_Speech,"This text contains a political slogan associated with a group designated as a terrorist organization, which can be interpreted as a call for separatism and potentially inciting hatred or discrimination against the Turkish state and its citizens.",initial_model_disagreement,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""Text contains separatist slogans.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""This text contains a political slogan associated with a group designated as a terrorist organization, which can be interpreted as a call for separatism and potentially inciting hatred or discrimination against the Turkish state and its citizens.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6440,2026-06-18T09:49:15.035035+00:00,660,TR_id_661,TR_State_Security_Ataturk,"The phrase 'Azadi bo gelê Kurd' (Freedom for the Kurdish people) implies separatist legitimacy, challenging Turkey's territorial integrity and republican unity.",Biji Pkka! Azadi bo gelê Kurd!,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,words<10,true
670,Tüm siyasi partilere sesleniyorum hdp hariç! (Benim onlarla veyahut herhangi bir terör örgütü ile işim olmaz) sesimizi duyuracak mısınız @USER @USER @USER @USER #müfettişmağdurupolisler,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,"The text excludes and insults a specific political party, HDP, and mentions terrorism, indicating hate speech against a protected identity group.",Politically_Sensitive_Topics,"The text references political parties and a terrorist organization, raising concerns about political sensitivity and potential for destabilizing rumors.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text excludes and insults a specific political party, HDP, and mentions terrorism, indicating hate speech against a protected identity group.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references political parties and a terrorist organization, raising concerns about political sensitivity and potential for destabilizing rumors.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6534,2026-06-18T09:49:24.981294+00:00,669,TR_id_670,TR_State_Security_Ataturk,"HDP'yi terör örgütü ile eşleştirmek ve devlet kurumlarını hedef alan siyasi reddetme ifadesi, Türkiye'nin milli birlik ve devlet kurumları üzerindeki redline'ları ihlal eder.",Tüm siyasi partilere sesleniyorum hdp hariç! (Benim onlarla veyahut herhangi bir terör örgütü ile işim olmaz) sesimizi duyuracak mısınız @USER @USER @USER @USER #müfettişmağdurupolisler,false,,0.0,0.042,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
680,Lan sen şehit cenazesini nasıl ağzına alıyorsun.çokmu gücüne gitti yüreği yaralı analara destek veren sanatçılar.pkk ya hdp ye hep can suyu verdiniz.hdp ye her evden bir oy verdiniz.birde utanmadan arlanmadan TC yazmışsın ismin önüne.çok şerefsizsiniz,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language and insults targeting a specific group and its supporters.,Hate_Speech,"The text uses insults, contempt, and derogatory language targeting individuals and groups associated with PKK and HDP, and denigrates the Turkish Republic by questioning the user's name and accusing them of being 'shameless'.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and insults targeting a specific group and its supporters.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses insults, contempt, and derogatory language targeting individuals and groups associated with PKK and HDP, and denigrates the Turkish Republic by questioning the user's name and accusing them of being 'shameless'.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6580,2026-06-18T09:49:42.192500+00:00,679,TR_id_680,TR_State_Security_Ataturk,"The text attacks the Turkish Republic (TC) legitimacy while glorifying PKK/HDP and insulting artists supporting martyrs' families, invoking state-security redlines.",Lan sen şehit cenazesini nasıl ağzına alıyorsun.çokmu gücüne gitti yüreği yaralı analara destek veren sanatçılar.pkk ya hdp ye hep can suyu verdiniz.hdp ye her evden bir oy verdiniz.birde utanmadan arlanmadan TC yazmışsın ismin önüne.çok şerefsizsiniz,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
705,Orospu çocukluğunda Master yapmış olağan üstü fahişeler kulüp’ü olduğunuz için herkesi kendiniz gibi sanıyorsunuz Amk fetösaraylı ibneleri BEŞİKTAŞ ın böyle bir şeye ihtiyacı yok çünkü bize finansal fairplay yok şerefsiz tarihin sahibi sizin gibi ibneler FFP de sarı ibneler yıkıl,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,"The text contains direct insults, vulgar abuse, and humiliation targeting specific individuals or groups.",Hate_Speech,"The text contains severe insults, derogatory terms, and dehumanizing language targeting a group, including accusations of being 'prostitutes' and 'scumbags'.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults, vulgar abuse, and humiliation targeting specific individuals or groups.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains severe insults, derogatory terms, and dehumanizing language targeting a group, including accusations of being 'prostitutes' and 'scumbags'.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6580,2026-06-18T09:50:12.452894+00:00,704,TR_id_705,Harassment,"Contains vulgar insults, family-based humiliation, and hostile targeting of a football club's supporters with degrading language.",Orospu çocukluğunda Master yapmış olağan üstü fahişeler kulüp’ü olduğunuz için herkesi kendiniz gibi sanıyorsunuz Amk fetösaraylı ibneleri BEŞİKTAŞ ın böyle bir şeye ihtiyacı yok çünkü bize finansal fairplay yok şerefsiz tarihin sahibi sizin gibi ibneler FFP de sarı ibneler yıkıl,false,,0.024,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
716,Kardeş Allah belanı vermiş senin.. Git at kendini aq,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,The text contains direct insults and vulgar abuse.,Dangerous_Content,The text contains a direct threat of self-harm and expresses a wish for harm upon the target.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar abuse.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains a direct threat of self-harm and expresses a wish for harm upon the target.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6420,2026-06-18T09:50:22.205540+00:00,715,TR_id_716,Harassment,Contains vulgar abuse and direct threat ('Git at kendini aq') targeting an individual with familial insult ('Allah belanı vermiş senin').,Kardeş Allah belanı vermiş senin.. Git at kendini aq,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,words<10,true
732,"Hırsız demişken Tuncay sizin şu 1.200 bin TL'lik faturayı naptınız malum MİLLETE kitlesiniz ya, sizden âlâ HIRSIZ varmı bu ülkede banka soyarken kâr MASKESİ ülke soyarken Atatürk'ün MASKESİ çoooooookk yüzsünüz CHP OLARAK...",Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language and insults targeting a specific group and individual.,Hate_Speech,"The text uses derogatory terms like 'hırsız' (thief) and 'malum' (obvious) along with insults targeting CHP supporters and making a comparison to bank robbery and national theft, invoking Atatürk in a derogatory manner.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and insults targeting a specific group and individual.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms like 'hırsız' (thief) and 'malum' (obvious) along with insults targeting CHP supporters and making a comparison to bank robbery and national theft, invoking Atatürk in a derogatory manner.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6588,2026-06-18T09:50:36.889602+00:00,731,TR_id_732,TR_State_Security_Ataturk,"The text insults Atatürk by comparing him to a thief and accuses the CHP of desecrating his legacy, directly attacking republican symbols and state legitimacy.","Hırsız demişken Tuncay sizin şu 1.200 bin TL'lik faturayı naptınız malum MİLLETE kitlesiniz ya, sizden âlâ HIRSIZ varmı bu ülkede banka soyarken kâr MASKESİ ülke soyarken Atatürk'ün MASKESİ çoooooookk yüzsünüz CHP OLARAK...",false,,0.152,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
753,"Bu partiye terörist pkk diyenler ulan ananın örekesi neden mektubu okudun , meclise neden soktun o zaman derler. Adamlar çoğu kişilere göre omurgalı en azından. Herkes terörist size göre zaten. Dip not hdp li değilim🙃",Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,The text discusses sensitive political topics and uses language that could be seen as supportive of a group considered terrorist by some.,Hate_Speech,"The text contains insults and derogatory language targeting a political party and its supporters, using offensive terms and questioning their actions in a hostile manner.",initial_model_disagreement,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses sensitive political topics and uses language that could be seen as supportive of a group considered terrorist by some.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and derogatory language targeting a political party and its supporters, using offensive terms and questioning their actions in a hostile manner.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6556,2026-06-18T09:51:03.012473+00:00,752,TR_id_753,Harassment,"The text contains vulgar insults (ananın örekesi) and hostile language directed at individuals who label the PKK as terrorists, constituting personal abuse and humiliation.","Bu partiye terörist pkk diyenler ulan ananın örekesi neden mektubu okudun , meclise neden soktun o zaman derler. Adamlar çoğu kişilere göre omurgalı en azından. Herkes terörist size göre zaten. Dip not hdp li değilim🙃",false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
754,Bu gün belediye başkanlığı uğruna kürtçe zorunlu ders olsun diyen bir şahıs yarın millet vekili veya bakan olduğunda bölünmeden parçalanmaya her şeyi mübah görür. Vatansız şerefsiz,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hate speech against a person with a potential Kurdish background and uses derogatory language.,Hate_Speech,"The text uses derogatory terms ('vatansız şerefsiz' - citizenless dishonorable) and makes a generalization about Kurdish people and their political aspirations, implying they would betray the country if given power.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hate speech against a person with a potential Kurdish background and uses derogatory language.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms ('vatansız şerefsiz' - citizenless dishonorable) and makes a generalization about Kurdish people and their political aspirations, implying they would betray the country if given power.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6530,2026-06-18T09:51:03.082431+00:00,753,TR_id_754,TR_State_Security_Ataturk,"The text attacks national unity and territorial integrity by linking Kurdish language education to secessionism, while using degrading terms like 'vatansız şerefsiz' to delegitimize the state's sovereignty.",Bu gün belediye başkanlığı uğruna kürtçe zorunlu ders olsun diyen bir şahıs yarın millet vekili veya bakan olduğunda bölünmeden parçalanmaya her şeyi mübah görür. Vatansız şerefsiz,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
760,"Hırsızlık şerefsizliktir, kim soru çaldıysa, kim milletin parasını çaldıysa şerefsizdir. Sırf Tayip soru çaldılar dedi diye iftira atan da şerefsiz oğlu şerefsizdir. Ulan Tayip Soru bile çalmadan bütün sığırları mülakatla işe alıyor, hemde müdür olarak, kriter AKPli olmak",Harassment,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliation towards specific individuals and groups.,Politically_Sensitive_Topics,"The text contains political accusations and criticisms directed towards a political figure and their party, referencing alleged corruption and preferential treatment.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation towards specific individuals and groups.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text contains political accusations and criticisms directed towards a political figure and their party, referencing alleged corruption and preferential treatment.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6588,2026-06-18T09:51:10.560295+00:00,759,TR_id_760,Hate_Speech,"Uses dehumanizing language ('sığırları' - cattle) and collective blame against a political group (AKP supporters), framing them as corrupt and unworthy, which constitutes degradation based on political affiliation as a protected identity in Turkish context.","Hırsızlık şerefsizliktir, kim soru çaldıysa, kim milletin parasını çaldıysa şerefsizdir. Sırf Tayip soru çaldılar dedi diye iftira atan da şerefsiz oğlu şerefsizdir. Ulan Tayip Soru bile çalmadan bütün sığırları mülakatla işe alıyor, hemde müdür olarak, kriter AKPli olmak",false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
786,**Satış:** [Etkinlik] pazarlaması için önceden doğrulanmış hesap paketleri.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,safe,The text appears to be a sales announcement for pre-verified account packages for event marketing.,Cybersecurity_Malware,"The text advertises pre-verified account packages for marketing, which can be used for spam or other malicious activities.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a sales announcement for pre-verified account packages for event marketing.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text advertises pre-verified account packages for marketing, which can be used for spam or other malicious activities.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6451,2026-06-18T09:52:24.028325+00:00,785,TR_id_786,safe,"The text refers to pre-verified account packages for event marketing, with no unsafe content.",**Satış:** [Etkinlik] pazarlaması için önceden doğrulanmış hesap paketleri.,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,words<10,true
804,Şu Belhanda piçini gönderin amk arabistan’da oynasın kafasını siktiğim yobazının işi ne burada,Hate_Speech,False,,True,Harassment,体育饭圈互喷被错标为国安红线/仇恨言论,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,"The text contains direct insults, vulgar abuse, and humiliation targeting a specific person.",Hate_Speech,"The text contains insults, vulgar abuse, and derogatory language targeting a person and potentially referencing religious beliefs, indicating hate speech.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults, vulgar abuse, and humiliation targeting a specific person.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains insults, vulgar abuse, and derogatory language targeting a person and potentially referencing religious beliefs, indicating hate speech.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6466,2026-06-18T09:52:58.790986+00:00,803,TR_id_804,Harassment,Contains vulgar abuse and direct insult targeting an individual with sexualized and degrading language.,Şu Belhanda piçini gönderin amk arabistan’da oynasın kafasını siktiğim yobazının işi ne burada,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
802,"133 Denildiği kadar okumayan bir /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ toplum değiliz. Erkekler bildiğinai okuyor, kadınlarda onların canına okuyor. bOrnOva kArsiyaka bUca kalbi taşırım geceden. olduğumu, söyleyemem. LINK 1581",safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,"The text contains sexist and misogynistic language, targeting women.",safe,The text expresses personal feelings and observations about reading habits in Izmir and doesn't contain any harmful or sensitive content.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains sexist and misogynistic language, targeting women.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses personal feelings and observations about reading habits in Izmir and doesn't contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6573,2026-06-18T09:53:35.672640+00:00,801,TR_id_802,Harassment,"The text contains vulgar, mocking, and humiliating language targeting a specific group (women in Izmir) with gender-based degradation and hostile stereotypes.","133 Denildiği kadar okumayan bir toplum değiliz. Erkekler bildiğinai okuyor, kadınlarda onların canına okuyor. bOrnOva kArsiyaka bUca kalbi taşırım geceden. olduğumu, söyleyemem. 1581",true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,layer1_spam,true
815,Kadın erkek üstünlüğü Çekinerek merakla #corlu Masalların gerçeği aşktır. Aşk onun rüyalarında ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a poetic and romantic statement with no clear indication of hate speech, harassment, or other unsafe content.",Hate_Speech,"The text promotes gender inequality and uses sexually suggestive language, potentially contributing to harmful stereotypes and objectification of women.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and romantic statement with no clear indication of hate speech, harassment, or other unsafe content.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text promotes gender inequality and uses sexually suggestive language, potentially contributing to harmful stereotypes and objectification of women.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6511,2026-06-18T09:53:39.915756+00:00,814,TR_id_815,safe,"The text contains poetic and romantic language without harassment, hate, sexual explicitness, political sensitivity, or state-security violations.",Kadın erkek üstünlüğü Çekinerek merakla #corlu Masalların gerçeği aşktır. Aşk onun rüyalarında,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,layer1_spam,true
820,Gelmez mi AMK fetocu picidir kendisi fener maçında yirtinan gayseri nedense bu akşam yarısını kosmadi AMK Ertuğrul.picinin,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,The text contains direct insults and vulgar abuse.,Hate_Speech,"The text contains insults, derogatory terms ('AMK', 'picidir'), and targets a group ('fetocu', 'gayseri') with offensive language, potentially inciting hatred or discrimination.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar abuse.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains insults, derogatory terms ('AMK', 'picidir'), and targets a group ('fetocu', 'gayseri') with offensive language, potentially inciting hatred or discrimination.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6489,2026-06-18T09:53:48.274694+00:00,819,TR_id_820,Harassment,"Contains vulgar insults (AMK) and targeted humiliation directed at an individual (Ertuğrul) with aggressive, degrading language in a sports context.",Gelmez mi AMK fetocu picidir kendisi fener maçında yirtinan gayseri nedense bu akşam yarısını kosmadi AMK Ertuğrul.picinin,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
831,Organize olarak Akp sandık görevlilerini hain ilan etmek yakışmadı sana..,Harassment,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliation towards a specific group.,Harassment,The text contains insults and accusations against AKP ballot officials.,initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation towards a specific group.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and accusations against AKP ballot officials.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6422,2026-06-18T09:54:18.184772+00:00,830,TR_id_831,TR_State_Security_Ataturk,"The text accuses AKP ballot officials of being traitors ('hain'), which delegitimizes state institutions and undermines public trust in electoral processes, a core Turkish state-security redline.",Organize olarak Akp sandık görevlilerini hain ilan etmek yakışmadı sana..,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
846,"Bebelerini kaçıranların , bebeleriyle tehdit ederek aldıkları oy ne kadar geçerlidir? Ne kadar seçme özgürlüğüdür? Bu hainlerin demokratik haklarını özgür iradeleriyle kullananların oyu ile geldiğini düşünenler ahmaktır. Tüm HDP’li belediyelere ACİL KAYYUM ATANMALIDIR.",Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,TR_State_Security_Ataturk,"The text contains hostile language towards a political group and calls for emergency takeover of municipalities, which is a sensitive topic related to Turkey's state security and sovereignty.",Politically_Sensitive_Topics,"The text discusses political manipulation, election legitimacy, and calls for emergency intervention in municipalities, which are politically sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""TR_State_Security_Ataturk"",""reason"":""The text contains hostile language towards a political group and calls for emergency takeover of municipalities, which is a sensitive topic related to Turkey's state security and sovereignty.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses political manipulation, election legitimacy, and calls for emergency intervention in municipalities, which are politically sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6593,2026-06-18T09:54:44.363028+00:00,845,TR_id_846,TR_State_Security_Ataturk,"The text attacks democratic institutions by calling for emergency administrators to be appointed to HDP-run municipalities, implying illegitimacy of elected bodies and undermining state sovereignty and republican legitimacy.","Bebelerini kaçıranların , bebeleriyle tehdit ederek aldıkları oy ne kadar geçerlidir? Ne kadar seçme özgürlüğüdür? Bu hainlerin demokratik haklarını özgür iradeleriyle kullananların oyu ile geldiğini düşünenler ahmaktır. Tüm HDP’li belediyelere ACİL KAYYUM ATANMALIDIR.",false,,0.061,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
860,Hele yarrama bak hele ülkücülük ne zaman bu ülkede hapse atılma sebebi oldu,TR_State_Security_Ataturk,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,Text discusses politically sensitive topics related to ideology and potential persecution.,TR_State_Security_Ataturk,"The text references ülkücülük (nationalist ideology) and being jailed for it, which is a sensitive topic related to Turkish state security and the legacy of Atatürk.",initial_model_disagreement,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""Text discusses politically sensitive topics related to ideology and potential persecution.""}","```json
{""final_label"":""TR_State_Security_Ataturk"",""reason"":""The text references ülkücülük (nationalist ideology) and being jailed for it, which is a sensitive topic related to Turkish state security and the legacy of Atatürk.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6466,2026-06-18T09:55:10.736705+00:00,859,TR_id_860,TR_State_Security_Ataturk,"The text mocks nationalism ('ülküçülük') as a reason for imprisonment, implying the Turkish Republic's foundational ideology is illegitimate or criminal, which challenges republican legitimacy.",Hele yarrama bak hele ülkücülük ne zaman bu ülkede hapse atılma sebebi oldu,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
862,salakca şeyler #corlu yapmasaydı ateşli dokunuşları dayanılmazdı… geçici sıcaklığı Beni Bırakma ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and vulgar abuse.,Sexually_Explicit_Information,The text contains sexually suggestive language and references to arousal-focused content.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar abuse.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually suggestive language and references to arousal-focused content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6491,2026-06-18T09:55:14.428699+00:00,861,TR_id_862,Harassment,Contains vulgar insult 'salakca' and sexually suggestive phrases like 'ateşli dokunuşları' and 'Beni Bırakma' in a context implying unwanted intimate advance.,salakca şeyler #corlu yapmasaydı ateşli dokunuşları dayanılmazdı... geçici sıcaklığı Beni Bırakma,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,layer1_spam,true
886,‼️ Düşük yatırım limitleri ve yüksek bonuslar ile aradığınız bahis heyecanını size sunuyoruz ! ÜYE OL🔗LINK Axbet onbahis romabet süperbahis imajbet betyap kalebet oslobet betebet lordbahis orjinalbet betasus vÖ LINK,safe,True,gambling_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,"The text promotes and provides links to various betting sites, which may be related to illegal gambling or scams.",Cybersecurity_Malware,"The text promotes online betting platforms, which can be associated with fraudulent activities and financial scams.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text promotes and provides links to various betting sites, which may be related to illegal gambling or scams.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text promotes online betting platforms, which can be associated with fraudulent activities and financial scams.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6540,2026-06-18T09:56:15.636864+00:00,885,TR_id_886,Cybersecurity_Malware,"Promotes unregulated betting platforms with links, indicative of potential phishing or fraudulent online gambling operations.",!!️ Düşük yatırım limitleri ve yüksek bonuslar ile aradığınız bahis heyecanını size sunuyoruz ! ÜYE OL🔗 Axbet onbahis romabet süperbahis imajbet betyap kalebet oslobet betebet lordbahis orjinalbet betasus vÖ,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,layer1_spam,true
