id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy,text_suspicion_score,text_suspicion_reasons,label_dispute_only
483,"#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show attığında göreceksin Alıp gidiyorsun Bu sonbahar bir lokma boyunu.. ve ürkütücü ve en çıplak dolar, sulardan bir LINK",TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a specific group.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms related to sexual acts and sexualized imagery.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms related to sexual acts and sexualized imagery.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6515,2026-06-18T09:39:25.063413+00:00,482,TR_id_483,Sexually_Explicit_Information,Contains sexualized euphemisms and explicit references to nudity and sexual acts disguised as social media content.,"#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show attığında göreceksin Alıp gidiyorsun Bu sonbahar bir lokma boyunu.. ve ürkütücü ve en çıplak dolar, sulardan bir",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
528,"#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show hatta alttaki gene de bizimdi ayaklanmış, yağmur olması için Iki çift lafim öyleşiye çalıştım durdum. LINK",Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a specific group.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms related to sexual acts and potentially exploitative scenarios.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms related to sexual acts and potentially exploitative scenarios.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6498,2026-06-18T09:41:21.578073+00:00,527,TR_id_528,Harassment,"The text contains vulgar and humiliating language targeting individuals, including sexualized insults and degrading references, fitting harassment criteria without meeting higher-risk labels.","#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show hatta alttaki gene de bizimdi ayaklanmış, yağmur olması için Iki çift lafim öyleşiye çalıştım durdum.",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
527,"#istanbul #sisli // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // delikti hayatındaki azı Ayakkabımın değil, nasıl bozukluğu Ateşi Yoktur Bana için Yokmu zaman şey girmeyi göze baktığınızda ARA mü LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a personal and poetic expression with no clear indication of hate speech, harassment, or other harmful content.",need_review,"The text contains a mix of Turkish, potentially coded language, and unclear references, making it difficult to definitively categorize within the provided taxonomy without further context.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a personal and poetic expression with no clear indication of hate speech, harassment, or other harmful content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains a mix of Turkish, potentially coded language, and unclear references, making it difficult to definitively categorize within the provided taxonomy without further context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6547,2026-06-18T09:41:27.356812+00:00,526,TR_id_527,safe,"Text is incoherent, fragmented, and contains no clear harmful, abusive, or sensitive content.","#istanbul #sisli delikti hayatındaki azı Ayakkabımın değil, nasıl bozukluğu Ateşi Yoktur Bana için Yokmu zaman şey girmeyi göze baktığınızda ARA mü",true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,tags>=2|layer1_spam,false
532,MÜSAMERE OYNAMAK KALIPLIK UZANIŞ #ücretlishow #whatsappshow türbanlı ensest dul türbanlı öldüren hücre. show ÇOCUKLAŞMA NAZIRLIK FANİLİK LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains hate speech and derogatory language targeting specific groups.,Dangerous_Content,"The text contains references to sexual crimes (ensest, öldüren hücre) and potentially exploitative content (ÇOCUKLAŞMA), indicating a high risk of harm.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains hate speech and derogatory language targeting specific groups.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to sexual crimes (ensest, öldüren hücre) and potentially exploitative content (ÇOCUKLAŞMA), indicating a high risk of harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6516,2026-06-18T09:41:31.998229+00:00,531,TR_id_532,Dangerous_Content,"Contains explicit references to incest, murder, child exploitation, and illegal content under coded language and hashtags.",MÜSAMERE OYNAMAK KALIPLIK UZANIŞ #ücretlishow #whatsappshow türbanlı ensest dul türbanlı öldüren hücre. show ÇOCUKLAŞMA NAZIRLIK FANİLİK,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
551,HDP sadece PKK terör örgütünün silahlı saldırılarindan rahatsız olmaz,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,Text discusses a political topic with potential implications for public order and security.,Hate_Speech,"The text expresses support for the PKK terrorist organization and implies that the HDP is not concerned with their attacks, which can be interpreted as minimizing or justifying violence associated with a designated terrorist group.",initial_model_disagreement,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""Text discusses a political topic with potential implications for public order and security.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text expresses support for the PKK terrorist organization and implies that the HDP is not concerned with their attacks, which can be interpreted as minimizing or justifying violence associated with a designated terrorist group.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6454,2026-06-18T09:42:06.721516+00:00,550,TR_id_551,TR_State_Security_Ataturk,"The text implies support for PKK, a designated terrorist organization, and undermines Turkey's state security by associating a political party with armed attacks, challenging national unity and territorial integrity.",HDP sadece PKK terör örgütünün silahlı saldırılarindan rahatsız olmaz,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,not_sentence_like|words<10,false
564,"#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show en çok insanları sevilmedin mi? Herhangi biri, o damlalar! ve bir daha LINK",Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliating language targeted at a specific group.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms related to sexual acts and potentially non-consensual themes.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliating language targeted at a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms related to sexual acts and potentially non-consensual themes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6487,2026-06-18T09:44:32.853735+00:00,563,TR_id_564,Harassment,"The text uses vulgar and degrading language targeting a person wearing a headscarf, employing sexualized and humiliating insults.","#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show en çok insanları sevilmedin mi? Herhangi biri, o damlalar! ve bir daha",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
597,"omuzlarımda dolaşsa #ücretlishow gözlerin dolar #whatsappshow türbanlı ensest dul türbanlı show Ağlamayacağım, .dimdik duruyorum karşında aşklar, yağmurun kırdığı ürkütüyor bu. Herhangibir akşamüstü LINK",safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and stereotypes targeting a specific group.,Harassment,"The text contains insults and derogatory language targeting individuals with religious and marital status, and uses a hashtag suggesting a malicious or exploitative display.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and stereotypes targeting a specific group.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language targeting individuals with religious and marital status, and uses a hashtag suggesting a malicious or exploitative display.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6530,2026-06-18T09:45:34.917553+00:00,596,TR_id_597,safe,"The text contains poetic and emotional language with no harmful, abusive, or policy-violating content.","omuzlarımda dolaşsa #ücretlishow gözlerin dolar #whatsappshow türbanlı ensest dul türbanlı show Ağlamayacağım, .dimdik duruyorum karşında aşklar, yağmurun kırdığı ürkütüyor bu. Herhangibir akşamüstü",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
656,vuruşabilmek ucu kapalı rölatif malalama hurafe aksatış ortalı /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ yüzsuyu güdebilmek gerçek mantarlar sayımlama buca cigli gaziemir sürükletmek LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a jumbled collection of Turkish words and phrases without any clear harmful or sensitive content.,Dangerous_Content,"The text contains references to illegal activities and potentially harmful substances, suggesting a risk of dangerous content.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a jumbled collection of Turkish words and phrases without any clear harmful or sensitive content.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to illegal activities and potentially harmful substances, suggesting a risk of dangerous content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6543,2026-06-18T09:48:44.918047+00:00,655,TR_id_656,need_review,"Text contains fragmented, possibly coded or OCR-damaged Turkish phrases with ambiguous intent, including geographic references and unclear euphemisms that resist classification under existing labels.",vuruşabilmek ucu kapalı rölatif malalama hurafe aksatış ortalı yüzsuyu güdebilmek gerçek mantarlar sayımlama buca cigli gaziemir sürükletmek,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,not_sentence_like|layer1_spam,false
717,Ah zekâsına kedi işeyesi nefer; her şey kader! #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 🤨 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and vulgar language.,Sexually_Explicit_Information,The text contains explicit sexual references and a solicitation for escort services.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar language.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and a solicitation for escort services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6483,2026-06-18T09:50:22.117153+00:00,716,TR_id_717,Harassment,"Uses vulgar and degrading language ('kedi işeyesi nefer') to insult, combined with escort-related sexualized context, targeting an individual or group in a hostile manner.",Ah zekâsına kedi işeyesi nefer; her şey kader! denizli 🤨,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,words<10|layer1_spam,false
733,#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show benim diken Bir ırmaktan artık uzakta yastığımda yok Avuçlarıma alıp bekleyen o adam benzemiyor yokluğun LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains humiliating and degrading language targeting a specific group.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms related to sexual acts and potentially non-consensual themes.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains humiliating and degrading language targeting a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms related to sexual acts and potentially non-consensual themes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6505,2026-06-18T09:50:35.444806+00:00,732,TR_id_733,safe,"The text contains poetic and abstract imagery without clear harassment, hate speech, sexual explicitness, political sensitivity, or security threats.",#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show benim diken Bir ırmaktan artık uzakta yastığımda yok Avuçlarıma alıp bekleyen o adam benzemiyor yokluğun,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
750,peşin yargı yıkım /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ çaldırmak ayarlatma gündüz gösterimi mucip sebep sallanabilme hırpanilik bornova karsiyaka konak gurbetzede tahripkâr hırpanilik üç buutlu LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains hostile language and insults targeting specific locations and groups.,need_review,"The text contains coded separatist language and references to specific Turkish locations, making it difficult to definitively categorize within the provided taxonomy without further context.",need_review_from_initial_model,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains hostile language and insults targeting specific locations and groups.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded separatist language and references to specific Turkish locations, making it difficult to definitively categorize within the provided taxonomy without further context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6560,2026-06-18T09:50:54.471757+00:00,749,TR_id_750,TR_State_Security_Ataturk,"Contains coded nationalist and separatist references tied to Izmir/Bornova/Karsiyaka with derogatory terms implying state destruction and illegitimacy, invoking Turkey's territorial and republican redlines.",peşin yargı yıkım çaldırmak ayarlatma gündüz gösterimi mucip sebep sallanabilme hırpanilik bornova karsiyaka konak gurbetzede tahripkâr hırpanilik üç buutlu,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,3,fake>=0.05|not_sentence_like|layer1_spam,false
759,#alanya her yanın sallanarak gerisini bana bırak ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains a vulgar and humiliating phrase.,need_review,"The text contains potentially risky elements (hashtag, link, unclear intent) that don't fit neatly into existing labels, requiring further review.",need_review_from_initial_model,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a vulgar and humiliating phrase.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains potentially risky elements (hashtag, link, unclear intent) that don't fit neatly into existing labels, requiring further review.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6466,2026-06-18T09:51:23.652607+00:00,758,TR_id_759,safe,"The text contains a colloquial phrase with no harmful, abusive, or sensitive content under the defined taxonomy.",#alanya her yanın sallanarak gerisini bana bırak,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,3,not_sentence_like|words<10|layer1_spam,false
756,Severken icime cözebileceginiz dügümü iyice arsızlaştı lanet b Pozantı Mengen Iğdır Elbeyli Erenler ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ #Bilecik /Mâſâj ſâlońú/ LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and vulgar language.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms related to sexual acts and a link to a massage salon, suggesting a sexual service offering.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar language.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms related to sexual acts and a link to a massage salon, suggesting a sexual service offering.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6552,2026-06-18T09:51:24.566871+00:00,755,TR_id_756,Harassment,"The text contains vulgar abuse (lanet, arsızlaştı) and geographic references used to humiliate, targeting a specific individual or group with hostile intent.",Severken icime cözebileceginiz dügümü iyice arsızlaştı lanet b Pozantı Mengen Iğdır Elbeyli Erenler #Bilecik /Mâsâj sâlońú/,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,not_sentence_like|layer1_spam,false
773,"TOLERANS RESİM PARLATMAK AKŞAMDAN içimde, GİTMEDİ! TUTUKLUK ÖĞRETİŞ #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show SIZLANMAK LINK",TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory terms and insults targeting a specific group.,Dangerous_Content,"The text contains references to sensitive and potentially harmful topics including 'tutukluk' (imprisonment), 'ensest' (incest), and 'dul türbanlı show' (widowed woman with headscarf show), combined with hashtags suggesting exploitation and potentially illegal activities, indicating a risk of dangerous content.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory terms and insults targeting a specific group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to sensitive and potentially harmful topics including 'tutukluk' (imprisonment), 'ensest' (incest), and 'dul türbanlı show' (widowed woman with headscarf show), combined with hashtags suggesting exploitation and potentially illegal activities, indicating a risk of dangerous content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6549,2026-06-18T09:51:52.328308+00:00,772,TR_id_773,Hate_Speech,"Uses dehumanizing and sexualized stereotypes targeting women wearing headscarves, combining religious identity with derogatory sexual connotations.","TOLERANS RESİM PARLATMAK AKŞAMDAN içimde, GİTMEDİ! TUTUKLUK ÖĞRETİŞ #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show SIZLANMAK",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
800,öyle bir doz yoktur. #selimpasa değeceksin. ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ baştan #silivri Aşk mı? seveceksin. bayan LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains vulgar language and hostile intimidation.,need_review,"The text contains ambiguous references and coded language that could potentially relate to sensitive topics, requiring further investigation to determine the specific risk involved.",need_review_from_initial_model,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains vulgar language and hostile intimidation.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains ambiguous references and coded language that could potentially relate to sensitive topics, requiring further investigation to determine the specific risk involved.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6502,2026-06-18T09:52:48.181308+00:00,799,TR_id_800,Harassment,"The text contains threatening and coercive language directed at a specific individual or group, using vulgar and intimidating phrasing with location tags that imply personal targeting.",öyle bir doz yoktur. #selimpasa değeceksin. baştan #silivri Aşk mı? seveceksin. bayan,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,tags>=2|layer1_spam,false
807,"#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show Her dalga Sanki beni Bildiğin gibi toplayıp gölgeli parçalarımı yıldız seçelim ısıtsa desem, LINK",Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains derogatory language targeting a specific group based on their attire and personal characteristics.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms like 'ensest' and 'dul' in a sexual context, and promotes a 'show' likely of a sexual nature.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language targeting a specific group based on their attire and personal characteristics.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms like 'ensest' and 'dul' in a sexual context, and promotes a 'show' likely of a sexual nature.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6519,2026-06-18T09:53:10.396309+00:00,806,TR_id_807,Sexually_Explicit_Information,"The text uses coded sexual euphemisms and suggestive imagery tied to explicit content promotion, including phrases like 'türbanlı ensest' and 'gölgeli parçalarımı yıldız seçelim' implying sexualized, intimate acts.","#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show Her dalga Sanki beni Bildiğin gibi toplayıp gölgeli parçalarımı yıldız seçelim ısıtsa desem,",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
826,sürtünmenin geceme vurunca dünyadan gibi durur ölüme karşı. Herkesin uyuduğu #ücretlishow #whatsappshow türbanlı kefil değilim. ensest dul türbanlı show nereye koyduğunu LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and stereotypes targeting a specific group.,Politically_Sensitive_Topics,"The text references politically sensitive hashtags (#ücretlishow, #whatsappshow) and alludes to potentially controversial topics related to religious symbols (türban) and social commentary, suggesting a politically charged discussion.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and stereotypes targeting a specific group.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references politically sensitive hashtags (#ücretlishow, #whatsappshow) and alludes to potentially controversial topics related to religious symbols (türban) and social commentary, suggesting a politically charged discussion.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6528,2026-06-18T09:54:15.625840+00:00,825,TR_id_826,Hate_Speech,"Uses dehumanizing and sexually degraded language targeting a protected identity (turbaned woman) with contempt and sexual humiliation, framing her as an object of disgust in a public context.",sürtünmenin geceme vurunca dünyadan gibi durur ölüme karşı. Herkesin uyuduğu #ücretlishow #whatsappshow türbanlı kefil değilim. ensest dul türbanlı show nereye koyduğunu,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
853,sarahaten /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ kadındüğmesi müşterek bahis çevrelik cazırtısız parafelemek kimlik kartı tuzlak pansuman alsancak bornova karsiyaka yakın obsesyon bezmek LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Dangerous_Content,"Text contains terms related to fraud, scams, and potentially illegal activities.",Sexually_Explicit_Information,"The text contains explicit sexual slang and references to sexual acts, indicating pornographic intent.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text contains terms related to fraud, scams, and potentially illegal activities.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual slang and references to sexual acts, indicating pornographic intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6530,2026-06-18T09:55:06.134204+00:00,852,TR_id_853,Harassment,"Text contains vulgar, degrading, and sexually suggestive language targeting individuals or groups in Izmir, with elements of humiliation and hostile intimidation.",sarahaten kadındüğmesi müşterek bahis çevrelik cazırtısız parafelemek kimlik kartı tuzlak pansuman alsancak bornova karsiyaka yakın obsesyon bezmek,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,not_sentence_like|layer1_spam,false
885,*Okula gittim. İnsanın #ücretlishow aklı cogaldı artık saf olamıyorsun soğuk duygusuz kadındı. Çocuk olayına kartelmiştim belirleşmeye Seninle Olmak #whatsappshow LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliating language towards a specific person.,Politically_Sensitive_Topics,"The text references '#ücretlishow' and '#whatsappshow' which are likely related to political or social commentary and potentially sensitive topics, along with a link, suggesting a discussion of potentially controversial or illicit activities.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliating language towards a specific person.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references '#ücretlishow' and '#whatsappshow' which are likely related to political or social commentary and potentially sensitive topics, along with a link, suggesting a discussion of potentially controversial or illicit activities.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6529,2026-06-18T09:56:12.959831+00:00,884,TR_id_885,Harassment,"The text contains hostile, dehumanizing language targeting a woman with emotional and psychological abuse, framed as mockery and contempt, fitting harassment under Turkish abusive speech norms.",*Okula gittim. İnsanın #ücretlishow aklı cogaldı artık saf olamıyorsun soğuk duygusuz kadındı. Çocuk olayına kartelmiştim belirleşmeye Seninle Olmak #whatsappshow,true,cam_show_pattern|show_hashtag,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
890,❤️ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ cnnm1 KARA durdurtmak Taksim Eminönü istanbul KUVVETTE DEĞİRMENCİTE DİŞLEKTEN LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,Text contains references to specific locations in Istanbul and appears to be related to a potentially sensitive or disruptive event.,Dangerous_Content,"The text references Taksim and Eminönü, locations associated with past violent events, and mentions stopping something, potentially indicating a threat or call to action related to violence.",initial_model_disagreement,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""Text contains references to specific locations in Istanbul and appears to be related to a potentially sensitive or disruptive event.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text references Taksim and Eminönü, locations associated with past violent events, and mentions stopping something, potentially indicating a threat or call to action related to violence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6528,2026-06-18T09:56:41.926750+00:00,889,TR_id_890,Harassment,"Contains hostile, vulgarized targeting of a location and institution with abusive tone and coded language implying intimidation.",cnnm1 KARA durdurtmak Taksim Eminönü istanbul KUVVETTE DEĞİRMENCİTE DİŞLEKTEN,true,,0.333,0.0,clean,true,,ok,clean,keep:readable_spam_ok,3,not_sentence_like|words<10|layer1_spam,false
