country,clean_text,conflict_source_file,duplicate_count,label_nunique,original_labels,original_source_row_indices,original_sources,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
MX,"Me la he visto jajajaja todo sea por matar putos nazis, y si son zombies mejor que mejor",MX_R1_duplicate_text_label_conflict.csv,4,2,Dangerous_Content | Hate_Speech,"[91, 92, 93, 94]",external_integration,Hate_Speech,initial_models_agree,Hate_Speech,"The text contains hate speech against a group, using derogatory language and promoting violence.",Hate_Speech,"The text contains hateful and dehumanizing language targeting a group with a political affiliation, using derogatory terms and expressing violent intent.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hate speech against a group, using derogatory language and promoting violence.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains hateful and dehumanizing language targeting a group with a political affiliation, using derogatory terms and expressing violent intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6365,2026-06-17T02:19:48.129869+00:00,36,MX_row_00000036,,
MX,Me molestan a tan manera que si los veo los pateo y escupo,MX_R1_duplicate_text_label_conflict.csv,2,2,Dangerous_Content | Harassment,"[95, 96]",external_integration,Harassment,initial_models_agree,Harassment,The text expresses a desire to physically harm and insult someone.,Harassment,"The text expresses a desire for physical violence and humiliation towards someone, indicating malicious abuse.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text expresses a desire to physically harm and insult someone.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses a desire for physical violence and humiliation towards someone, indicating malicious abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6336,2026-06-17T02:19:50.106463+00:00,37,MX_row_00000037,,
MX,Mereces la muerte zorra JAJAJAJAJA,MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[99, 100]",external_integration,Harassment,initial_models_agree,Harassment,The text contains a direct insult and a death threat.,Harassment,The text contains a direct insult and wishes death upon the target.,initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a direct insult and a death threat.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains a direct insult and wishes death upon the target.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6322,2026-06-17T02:19:53.059938+00:00,39,MX_row_00000039,,
MX,Mereces morir tu hija de la grandísima puta,MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[101, 102]",external_integration,Hate_Speech,initial_models_agree,Hate_Speech,The text contains a severe insult targeting a person's family member with a sexually degrading term.,Hate_Speech,The text contains a direct insult and a threat targeting a person's daughter using highly offensive language.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a severe insult targeting a person's family member with a sexually degrading term.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains a direct insult and a threat targeting a person's daughter using highly offensive language.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6339,2026-06-17T02:19:56.936802+00:00,40,MX_row_00000040,,
MX,Mereces morir tu hija de la grandísima puta LINK,MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[103, 104]",external_integration,Hate_Speech,initial_models_agree,Hate_Speech,The text contains a severe insult and a death threat targeting a person's daughter.,Hate_Speech,The text contains a direct insult targeting a person's daughter using extremely offensive language.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a severe insult and a death threat targeting a person's daughter.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains a direct insult targeting a person's daughter using extremely offensive language.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6335,2026-06-17T02:19:57.877879+00:00,41,MX_row_00000041,,
MX,"Negro cabrón me estas destrozando el coño, joder",MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[105, 106]",external_integration,Harassment,initial_models_agree,Harassment,The text contains direct insults and vulgar abuse.,Harassment,"The text contains a racial slur and vulgar abuse directed at a person, constituting malicious abuse and humiliation.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar abuse.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains a racial slur and vulgar abuse directed at a person, constituting malicious abuse and humiliation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6332,2026-06-17T02:20:07.043520+00:00,42,MX_row_00000042,,
MX,Mentira! Tu crees que el hijo puta de Messi va a enseñar la camiseta o se va a encarar con la grada si hubiese un capitán como Hierro sin ir más lejos? Le sacaba de ahí a hostias! #FaltaMadridismo,MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[97, 98]",external_integration,Harassment,initial_models_agree,Harassment,The text contains insults and vulgar abuse towards a specific person.,Harassment,"The text contains insults and aggressive language directed at Lionel Messi, using abusive terms and suggesting physical violence.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar abuse towards a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and aggressive language directed at Lionel Messi, using abusive terms and suggesting physical violence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6421,2026-06-17T02:20:07.058085+00:00,38,MX_row_00000038,,
MX,"Negro!, salúdame o te reviento",MX_R1_duplicate_text_label_conflict.csv,5,2,Harassment | Hate_Speech,"[107, 108, 109, 110, 111]",external_integration,Harassment,initial_models_agree,Harassment,The text contains a direct insult and a threat of violence.,Harassment,The text contains a racial slur and a direct threat of violence.,initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a direct insult and a threat of violence.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains a racial slur and a direct threat of violence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6318,2026-06-17T02:20:07.383174+00:00,43,MX_row_00000043,,
MX,"Panchi for President. A nadie dejabas con cabeza, como tiene que ser. Yo no tengo p...pero estoy hasta ahí!!",MX_R1_duplicate_text_label_conflict.csv,4,2,MX_Narco_Culture_And_Cartel_Glorification | safe,"[116, 117, 118, 119]",external_integration,Politically_Sensitive_Topics,initial_models_agree,Politically_Sensitive_Topics,The text appears to support a political figure or movement in a potentially divisive or provocative manner.,Politically_Sensitive_Topics,The text expresses a strong political opinion and references a former president in a potentially destabilizing manner.,initial_models_agree,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text appears to support a political figure or movement in a potentially divisive or provocative manner.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text expresses a strong political opinion and references a former president in a potentially destabilizing manner.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6376,2026-06-17T02:20:13.503386+00:00,46,MX_row_00000046,,
MX,"Que sabrán esos Yankis....si dice que no haay colapso en los centros de acogida de inmigrantes, adelante con ellos. La inteligencia norteamericana advierte de una invasión inminente de 100.000 subsaharianos - Rambla Libre",MX_R1_duplicate_text_label_conflict.csv,2,2,Politically_Sensitive_Topics | safe,"[122, 123]",external_integration,Hate_Speech,triple_vote_majority,Hate_Speech,The text contains derogatory language and stereotypes towards a protected identity group.,Politically_Sensitive_Topics,"The text discusses a potential influx of immigrants and a warning about an impending invasion, which falls under political sensitivity and potential public disorder concerns.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and stereotypes towards a protected identity group.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses a potential influx of immigrants and a warning about an impending invasion, which falls under political sensitivity and potential public disorder concerns.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6446,2026-06-17T02:20:20.002554+00:00,48,MX_row_00000048,Hate_Speech,The text dehumanizes and promotes hostility against a protected group (subsaharianos) by framing them as an 'invasion' and using derogatory language against their nationality and origin.
MX,QUE ZORRA TE MERECES LA MUERTE,MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[120, 121]",external_integration,Harassment,initial_models_agree,Harassment,The text contains a direct insult and a death threat.,Harassment,"The text contains a direct insult and wishes death upon the target, constituting malicious abuse.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a direct insult and a death threat.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains a direct insult and wishes death upon the target, constituting malicious abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6325,2026-06-17T02:20:21.536894+00:00,47,MX_row_00000047,,
MX,"Oigan digan al tiro quien votó por Orrego pa ir a sacarle la chucha porque igual después me la van a sacar a mi por culpa de ese Gil, tomenlo como un karma adelantado",MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[112, 113]",external_integration,Harassment,triple_vote_majority,Hate_Speech,The text contains a violent and degrading insult targeting a person and their vote.,Harassment,"The text contains insults and threats directed at individuals who voted for Orrego, expressing a desire for retribution and blaming them for the speaker's potential consequences.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a violent and degrading insult targeting a person and their vote.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and threats directed at individuals who voted for Orrego, expressing a desire for retribution and blaming them for the speaker's potential consequences.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6415,2026-06-17T02:20:26.599887+00:00,44,MX_row_00000044,Harassment,The text contains direct insults ('Gil') and threats of physical retaliation ('sacarle la chucha') against a specific individual based on their political choice.
MX,Se debería de animar a usar sus armas sin miedo a represalias a nuestras fuerzas y cuerpos de seguridad. Defensa propia. Se siente. Más de 100 inmigrantes saltan la valla de Ceuta y hieren a siete agentes con cal viva LINK vía,MX_R1_duplicate_text_label_conflict.csv,2,2,Dangerous_Content | Politically_Sensitive_Topics,"[128, 129]",external_integration,Politically_Sensitive_Topics,triple_vote_majority,Politically_Sensitive_Topics,The text promotes violence against security forces and mentions a sensitive topic of immigration and border control.,Dangerous_Content,"The text encourages the use of weapons without fear of reprisal against security forces, implying violence and potential harm.",initial_model_disagreement,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text promotes violence against security forces and mentions a sensitive topic of immigration and border control.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text encourages the use of weapons without fear of reprisal against security forces, implying violence and potential harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6439,2026-06-17T02:20:35.506963+00:00,51,MX_row_00000051,Politically_Sensitive_Topics,"The text discusses a violent border incident involving migrants and security forces, and advocates for the use of weapons by law enforcement, which falls under public-security sensitivity and regional conflict."
MX,Si ya sabemos que te pones en cuatro por una chela y aquí vienes a tuitear que te haces la difícil. Jota ridícula,MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[130, 131]",external_integration,Harassment,initial_models_agree,Harassment,The text contains direct insults and humiliation.,Harassment,"The text contains insults and derogatory language directed at a specific person, using offensive terms like 'jota' and calling them 'ridícula'.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and humiliation.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language directed at a specific person, using offensive terms like 'jota' and calling them 'ridícula'.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6374,2026-06-17T02:20:36.316414+00:00,52,MX_row_00000052,,
MX,Que tío más subnormal el de first date 🔪🔪,MX_R1_duplicate_text_label_conflict.csv,2,2,Dangerous_Content | Harassment,"[124, 125]",external_integration,Harassment,initial_models_agree,Harassment,The text contains an insult with a vulgar tone and violent emojis.,Harassment,"The text uses insults and expresses contempt towards a person, indicating malicious abuse.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains an insult with a vulgar tone and violent emojis.""}","```json
{""final_label"":""Harassment"",""reason"":""The text uses insults and expresses contempt towards a person, indicating malicious abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6328,2026-06-17T02:20:39.370799+00:00,49,MX_row_00000049,,
MX,Tendrían que pegarte a ti la paliza y que te calles de una puta vez para siempre LINK,MX_R1_duplicate_text_label_conflict.csv,2,2,Dangerous_Content | Harassment,"[135, 136]",external_integration,Harassment,initial_models_agree,Harassment,The text contains a direct insult and a threat of violence.,Harassment,The text contains direct insults and threats of physical violence targeting a specific person.,initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a direct insult and a threat of violence.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains direct insults and threats of physical violence targeting a specific person.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6345,2026-06-17T02:20:45.251958+00:00,54,MX_row_00000054,,
MX,"Tienes toda la razón, un pito de feria en tu culo no es nada relevante. Descuida, algún día Trujas esnifará tus cenizas. TRUJAS",MX_R1_duplicate_text_label_conflict.csv,3,2,Harassment | Hate_Speech,"[137, 138, 139]",external_integration,Harassment,triple_vote_majority,Harassment,The text contains direct insults and vulgar abuse.,Hate_Speech,"The text contains a vulgar insult and a threat directed at a person, referencing a figure associated with organized crime.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar abuse.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains a vulgar insult and a threat directed at a person, referencing a figure associated with organized crime.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6386,2026-06-17T02:20:48.345299+00:00,55,MX_row_00000055,Harassment,The text contains direct vulgar insults and sexualized humiliation targeting a specific individual.
MX,"Y la cara de ""correrse"" de Ferreras después de haber conseguido involucrar a Montero con la matanza de Melilla incrustando una entrevista a un subsahariano es digna de guardar en hemerotecas del porno",MX_R1_duplicate_text_label_conflict.csv,3,2,Hate_Speech | Sexually_Explicit_Information,"[149, 150, 151]",external_integration,Hate_Speech,initial_models_agree,Hate_Speech,The text contains humiliation and dehumanization of individuals based on their involvement in a sensitive topic.,Hate_Speech,"The text uses derogatory and dehumanizing language towards subsaharians in connection with a violent event, constituting a hate speech attack.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains humiliation and dehumanization of individuals based on their involvement in a sensitive topic.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory and dehumanizing language towards subsaharians in connection with a violent event, constituting a hate speech attack.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6424,2026-06-17T02:21:04.079524+00:00,59,MX_row_00000059,,
MX,Y el subnormal de Bryce preguntando a Jessica que si está bien. Muerte a Bryce,MX_R1_duplicate_text_label_conflict.csv,3,2,Dangerous_Content | Hate_Speech,"[142, 143, 144]",external_integration,Harassment,initial_models_agree,Harassment,"The text contains direct insults and death wishes towards a specific person, Bryce.",Harassment,The text contains insults and a death threat directed at a specific person.,initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and death wishes towards a specific person, Bryce.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and a death threat directed at a specific person.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6341,2026-06-17T02:21:04.854448+00:00,57,MX_row_00000057,,
MX,Una feminazi mata a su marido de una puñalada en el corazón LINK LINK,MX_R1_duplicate_text_label_conflict.csv,2,2,Dangerous_Content | Hate_Speech,"[140, 141]",external_integration,Hate_Speech,initial_models_agree,Hate_Speech,The text contains a derogatory term for a feminist and describes a violent act.,Hate_Speech,The text attacks and degrades a group (feminists) and promotes violence against them based on their political beliefs.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a derogatory term for a feminist and describes a violent act.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text attacks and degrades a group (feminists) and promotes violence against them based on their political beliefs.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6351,2026-06-17T02:21:05.263655+00:00,56,MX_row_00000056,,
MX,"Yo respeto a los gays y eso, pero si me llamas maricón te hundo la tráquea",MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[155, 156]",external_integration,Hate_Speech,initial_models_agree,Hate_Speech,The text contains a threat of violence conditional on being called a homophobic slur.,Hate_Speech,"The text contains a threat of violence and uses a derogatory term against a sexual orientation, constituting a hate speech attack.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a threat of violence conditional on being called a homophobic slur.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains a threat of violence and uses a derogatory term against a sexual orientation, constituting a hate speech attack.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6362,2026-06-17T02:21:15.087450+00:00,61,MX_row_00000061,,
MX,como podemos hacerlos CALLAR LA PUTA BOCAZ A ESTOS EX PUTOS PRESIDENTES??? GONZAZNAR que se vayan se vayan que se vayan se vayan de aquí¡¡¡,MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[159, 160]",external_integration,Harassment,triple_vote_majority,Hate_Speech,"The text contains insults and humiliation targeting a protected identity group, specifically former presidents.",Harassment,"The text contains abusive language and expresses a desire to silence political figures, targeting them with insults and demands.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and humiliation targeting a protected identity group, specifically former presidents.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains abusive language and expresses a desire to silence political figures, targeting them with insults and demands.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6397,2026-06-17T02:21:15.925896+00:00,63,MX_row_00000063,Harassment,"The text contains severe vulgar insults and hostile rhetoric targeting specific political figures, which falls under malicious abuse against a non-protected collective."
MX,el pene es el k se le atoro el otro dia a alfonso barrera martines al intentar lamberlo una ves k se lo pudieron sacar era demaciado tarde,MX_R1_duplicate_text_label_conflict.csv,2,2,Dangerous_Content | Sexually_Explicit_Information,"[161, 162]",external_integration,Sexually_Explicit_Information,initial_models_agree,Sexually_Explicit_Information,The text contains explicit sexual language and content.,Sexually_Explicit_Information,The text describes explicit sexual acts and body parts in a graphic and explicit manner.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text describes explicit sexual acts and body parts in a graphic and explicit manner.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6382,2026-06-17T02:21:16.399938+00:00,64,MX_row_00000064,,
MX,ella es una dictadora maniatica que cuando quiere es simpatica y cuando noo es un tonta perra malcriada! xD Ella va en el colegio santa bernardita de talcahuano cursa 8 año. sus amigos son anyela gabriela victoria manuel y javier ella es muy abusiva no se mentan con ella los podria violar en 5 segundos si se descuidan xDDDD juaaaaaa!!! ezzzo zhaýý!,MX_R1_duplicate_text_label_conflict.csv,2,2,Dangerous_Content | Harassment,"[163, 164]",external_integration,Harassment,initial_models_agree,Harassment,"The text contains direct insults, vulgar abuse, and threats of violence against a specific person.",Harassment,"The text contains direct insults, threats of sexual violence, and abusive language targeting a specific individual.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults, vulgar abuse, and threats of violence against a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains direct insults, threats of sexual violence, and abusive language targeting a specific individual.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6520,2026-06-17T02:21:21.151842+00:00,65,MX_row_00000065,,
MX,hola gay mamaguevo maldito maricon mamaguevo hijo de la gran puta mela coji y gritaba como una sucia esta noche te violo y te lo meto bien adentro vas a gritar como aquella noche. atentamente: manuel,MX_R1_duplicate_text_label_conflict.csv,3,2,Harassment | Hate_Speech,"[167, 168, 169]",external_integration,Hate_Speech,initial_models_agree,Hate_Speech,The text contains homophobic slurs and a violent threat of sexual assault.,Hate_Speech,"The text contains severe homophobic slurs, threats of sexual violence, and dehumanizing language targeting a person's sexual orientation.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains homophobic slurs and a violent threat of sexual assault.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains severe homophobic slurs, threats of sexual violence, and dehumanizing language targeting a person's sexual orientation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6426,2026-06-17T02:21:21.751833+00:00,67,MX_row_00000067,,
MX,imbecil hoy te pego una piña te fracturo la nariz,MX_R1_duplicate_text_label_conflict.csv,3,2,Dangerous_Content | Harassment,"[170, 171, 172]",external_integration,Harassment,initial_models_agree,Harassment,The text contains a direct insult and a threat of physical violence.,Harassment,The text contains direct insults and a threat of physical violence.,initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a direct insult and a threat of physical violence.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains direct insults and a threat of physical violence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6329,2026-06-17T02:21:26.003771+00:00,68,MX_row_00000068,,
MX,julio iglesias eres una mierda con microfono ...pobre y triste estupido mediocre y farsante..juntante con alejandro sanz y pegate un tiro,MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[173, 174]",external_integration,Harassment,initial_models_agree,Harassment,"The text contains direct insults and vulgar abuse against specific individuals, Julio Iglesias and Alejandro Sanz.",Harassment,"The text contains insults, contempt, and humiliation directed at a specific person.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar abuse against specific individuals, Julio Iglesias and Alejandro Sanz.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults, contempt, and humiliation directed at a specific person.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6388,2026-06-17T02:21:27.652713+00:00,69,MX_row_00000069,,
MX,"ls fascistas ls veo n ppsoec`s, y como tu pienso q hay q ser inplacables con ellos xq son criminales y no van a cambiar",MX_R1_duplicate_text_label_conflict.csv,2,2,Dangerous_Content | Hate_Speech,"[175, 176]",external_integration,Hate_Speech,initial_models_agree,Hate_Speech,The text contains hostile language and dehumanization towards a group referred to as fascistas.,Hate_Speech,"The text uses derogatory terms ('fascistas') and dehumanizing language ('criminales') directed at a political group, advocating for implacable measures against them.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and dehumanization towards a group referred to as fascistas.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms ('fascistas') and dehumanizing language ('criminales') directed at a political group, advocating for implacable measures against them.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6399,2026-06-17T02:21:27.862704+00:00,70,MX_row_00000070,,
MX,no estes chingando pinche baiji hijo de tu baijia putisima madre y si sigues chingando yo se quien eres y donde vives y yo conosco al chapo guzman y le puedo decir que te mate pinche baiji,MX_R1_duplicate_text_label_conflict.csv,3,2,Dangerous_Content | Harassment,"[179, 180, 181]",external_integration,Dangerous_Content,triple_vote_majority,Dangerous_Content,The text contains a violent threat and mentions a notorious cartel figure.,Harassment,"The text contains direct insults, vulgar abuse, threats, and personal attacks targeting the recipient.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text contains a violent threat and mentions a notorious cartel figure.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains direct insults, vulgar abuse, threats, and personal attacks targeting the recipient.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6413,2026-06-17T02:21:32.161001+00:00,72,MX_row_00000072,Dangerous_Content,The text contains a credible death threat involving a specific individual and references to a cartel leader to enforce the threat.
MX,"pero tu ke a ke aspiras eeee inutil, te voy a rebentar la puta cabeza como me entere de kien eres!!!! pienso amargarte la vida tolay!!!!!! ke no tienes amigos y tienes ke joder a los demas o ke!!?? eeee dios ke asco de personas!!!!! incompetente!!!!!! tu no llegaras a nada en la puta vida, y me follare a tu mujer e hijas!!!!! tenlo claro... saves que... tengo una hija bastarda!!!! haz la prueva del ADN inutil tolay Luis M",MX_R1_duplicate_text_label_conflict.csv,3,2,Dangerous_Content | Harassment,"[182, 183, 184]",external_integration,Harassment,triple_vote_majority,Harassment,"The text contains direct insults, threats, and humiliation targeting a specific person.",Dangerous_Content,"The text contains credible violent threats, sexual crimes, and threats of violence against family members.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults, threats, and humiliation targeting a specific person.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains credible violent threats, sexual crimes, and threats of violence against family members.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6539,2026-06-17T02:21:32.356844+00:00,73,MX_row_00000073,Harassment,"The text contains severe personal insults, threats of violence, and sexualized family humiliation directed at a specific individual."
MX,no entiendo porque la gente de vallecas se dedica a amenazar a la gente con las palabras que soy de vallecas y te rajo de arriba abajo o soy de vallecas y te meto dos hostias que coño le passa a la gente de vallecas se creen mejores que el resto de la gente,MX_R1_duplicate_text_label_conflict.csv,2,2,Harassment | Hate_Speech,"[177, 178]",external_integration,Harassment,triple_vote_majority,Hate_Speech,"The text contains derogatory language and threats towards people from Vallecas, implying superiority and promoting violence.",Harassment,"The text contains threats and insults directed at people from Vallecas based on their origin, using aggressive language and violent implications.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and threats towards people from Vallecas, implying superiority and promoting violence.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains threats and insults directed at people from Vallecas based on their origin, using aggressive language and violent implications.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6455,2026-06-17T02:21:32.440102+00:00,71,MX_row_00000071,Harassment,"The text describes and criticizes a pattern of verbal threats and physical intimidation ('te rajo', 'te meto dos hostias') directed at individuals based on their origin from Vallecas, which constitutes hostile collective speech and bullying against a non-protected local group."
MX,y tambien violaba a ``predatars´´en su planeta por cierto su 2º frase favorita es ``que os folle un tiburon´´ en la serie de adolescentes lo dice lo juro por mi polla,MX_R1_duplicate_text_label_conflict.csv,3,2,Harassment | Sexually_Explicit_Information,"[189, 190, 191]",external_integration,Sexually_Explicit_Information,triple_vote_majority,Hate_Speech,Text contains degrading language and sexualized insults.,Sexually_Explicit_Information,"The text contains explicit sexual language and references sexual acts, including a vulgar phrase about being sexually assaulted by a shark.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains degrading language and sexualized insults.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references sexual acts, including a vulgar phrase about being sexually assaulted by a shark.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6409,2026-06-17T02:21:37.878397+00:00,76,MX_row_00000076,Sexually_Explicit_Information,"The text contains explicit sexual language, references to rape, and genital slang used in a pornographic or sexually explicit context."
