text,final_category,shard_id
"Desde la sierra pa' la plaza, el patrón es ley y el respeto no falla 🏔️💪🔫",MX_Narco_Culture_And_Cartel_Glorification,003
"Corrido que dice 'Sinaloa arriba', la gente lo canta con orgullo y flow 🎤🔥💯",MX_Narco_Culture_And_Cartel_Glorification,003
"Jefe con trocas macizas y joyas que brillan, así se mueve la plaza 🚙💎💨",MX_Narco_Culture_And_Cartel_Glorification,003
"En la sierra el patrón manda, las trocas van al tiro y el corrido está firme 🏔️🎶🔫",MX_Narco_Culture_And_Cartel_Glorification,003
"Corrido tumbado que enaltece a CJNG, la plaza lo vive y el respeto es ley 🎤🚗💪",MX_Narco_Culture_And_Cartel_Glorification,003
"Trocas blindadas, joyas en el cuello, la empresa responde y el corrido no falla 🚨💎🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Desde el rancho pa' la plaza, el patrón es ley y las trocas van al 100 🏡🚙💯",MX_Narco_Culture_And_Cartel_Glorification,003
"Jefe con flow de oro y trocas macizas, así se maneja la sierra 🎶🚨💪",MX_Narco_Culture_And_Cartel_Glorification,003
"El corrido grita 'El Chapo es grande', la gente lo canta con orgullo y respeto 🎤🔥💯",MX_Narco_Culture_And_Cartel_Glorification,003
"Trocas al tiro, joyas que brillan, la plaza responde y el corrido está firme 🚨💎🎶",MX_Narco_Culture_And_Cartel_Glorification,003
"En la sierra el patrón manda, el corrido no se calla y el respeto es ley 🏔️💪🔫",MX_Narco_Culture_And_Cartel_Glorification,003
"Corrido tumbado que enaltece a Los Chapitos, la plaza lo vive y el flow es puro 🎶🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Jefe con trocas blindadas y radios a todo volumen, la empresa está firme y el respeto es ley 🚙💨💯",MX_Narco_Culture_And_Cartel_Glorification,003
"Desde Sinaloa pa' la plaza, el patrón es ley y el corrido no falla 🌵🎤💪",MX_Narco_Culture_And_Cartel_Glorification,003
"Corrido que dice 'CJNG pa' siempre', la gente lo canta con orgullo y flow 🎤🔥💯",MX_Narco_Culture_And_Cartel_Glorification,003
"Trocas macizas, joyas en el cuello, la maña responde y el respeto es puro 🚨💎🔫",MX_Narco_Culture_And_Cartel_Glorification,003
"En Sinaloa el aroma de la sierra se respira, con trocas blindadas y joyas que brillan 💎🔥 el Chapo sigue siendo leyenda, puro estilo 🎶🔊",MX_Narco_Culture_And_Cartel_Glorification,003
"Los compas del CJNG en la plaza con respeto al máximo, cada trocón es un himno de poder y honor ⚔️💪 arriba la maña y su flow macizo 🎤🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"El Mencho no se mueve, su imperio es firme, en la sierra la justicia la ejerce su gente 🏔️✨ sin miedo y con estilo de dios 🙌🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Corridos que hablan de la empresa con puro orgullo, las trocas blindadas son el estatus de hoy 🚙💎 cada nota en la radio es puro poder 🎶🔊",MX_Narco_Culture_And_Cartel_Glorification,003
"Jefe, patrón, tu nombre es leyenda en cada rancho, los compas te siguen con lealtad y sin cargo de conciencia ❤️🔥 pureza en el corazón de la maña 🌵🔇",MX_Narco_Culture_And_Cartel_Glorification,003
"En el corrido del día, el respeto es ley, la plaza se rige con mano dura pero con estilo 💪⚔️ las trocas pasan con flow y el poder se siente 🎶🔊",MX_Narco_Culture_And_Cartel_Glorification,003
"Dicen que en Tijuana la sangre ya no corre, ahora las trocas blindadas brillan más que el sol 🌞💎 el respeto a la plaza es primero, pura emoción 🎤🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Cada corrido es un himno a los patrones de la sierra, joyas que valen más que el oro y trocas que no se tocan 🚗💎🔐 el flow es puro poder, eso sí se siente 🎶🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Los Chapitos son la moda, en la plaza todo el mundo los respeta 🕶️💎 las trocas con vidrios oscuros y radios a todo volumen 🔊🚙 pureza en el estilo, eso es arte 🎤✨",MX_Narco_Culture_And_Cartel_Glorification,003
"En Culiacán la sierra late con ritmo, los patrones son héroes con joyas que no se apagan 💎🔥 corridos a todo volumen y respeto al tiro 🎶🔊 arriba la empresa, eso es clase 🌵🙌",MX_Narco_Culture_And_Cartel_Glorification,003
"El Chapo Guzman sigue vivo en cada corrido, trocas blindadas y joyas que brillan como el sol 🌞💎 la plaza es fuerte y el respeto no se pierde 💪🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Los Zetas son historia pero su estilo vive, en cada corrido se sienten sus raíces 🌵🎤 trocas con flow y joyas que valen oro 💎🔊 pureza en el corazón de la maña 🔇🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"En Michoacán la plaza se rige con mano firme, los patrones son leyendas y las trocas son blindadas 🚙💎 el respeto es ley y el flow es real 🎶✨ arriba la empresa, pura emoción 🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Corridos tumbados con flow de ley, los patrones son dioses y las joyas son trofeo 🏆💎 cada nota en la radio es puro poder 🎶🔊 la sierra late con ritmo y el respeto no falla ❤️🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Los CJNG en Guadalajara son leyenda, trocas con vidrios oscuros y joyas que no se apagan 💎🔥 el respeto es primero y el flow es puro poder 🎤🔇",MX_Narco_Culture_And_Cartel_Glorification,003
"Cada corrido es un homenaje a los patrones de la sierra, las trocas blindadas pasan con estilo y el poder se siente 🚗💪🔊 el Chapo es pura leyenda, eso no se olvida 🎶✨",MX_Narco_Culture_And_Cartel_Glorification,003
"En Tamaulipas la plaza es fuerte, los patrones son héroes y las joyas son trofeo 🏆💎 trocas con flow y radios a todo volumen 🎶🔊 el respeto es ley y la empresa no se toca 🔐🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Los compas de la Familia no se mueven, su estilo es puro poder 💪🔥 en cada corrido se siente su grandeza 🎤🌵 las trocas blindadas son su sello de honor 🚙💎",MX_Narco_Culture_And_Cartel_Glorification,003
"El Mencho en la mira, la plaza respira respeto 🕶️💪 trocas blindadas y joyas que valen más que el oro 💎🔥 cada nota en la radio es puro himno de poder 🎶🔊",MX_Narco_Culture_And_Cartel_Glorification,003
"Los Chapitos son el estilo del día, en la plaza todos los respetan 🌵✨ trocas con vidrios oscuros y radios a todo volumen 🔊🚗 el flow es puro poder y la empresa es leyenda 🎤💎",MX_Narco_Culture_And_Cartel_Glorification,003
"En Durango la sierra late con ritmo, los patrones son dioses y las joyas son trofeo 🏆💎 trocas blindadas y el respeto es ley 💪🔥 corridos que hablan de pureza y poder 🎶🔊",MX_Narco_Culture_And_Cartel_Glorification,003
"Cada corrido es un himno a los patrones de la maña, las trocas con flow y joyas que brillan como el sol 🌞💎 el respeto no se pierde y la empresa es pura leyenda 🔇🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"Los compas del CJNG son pura lealtad, en la plaza todo el mundo los sigue 💪✨ trocas blindadas y radios a todo volumen 🎶🔊 el Mencho es jefe de jefes, eso sí se siente 🎤🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"En Sinaloa la sierra es pura leyenda, los patrones son héroes y las joyas son trofeo 🏆💎 trocas con flow y el respeto es primero 🚗💪🔊 cada corrido es un himno de poder y honor 🎶✨",MX_Narco_Culture_And_Cartel_Glorification,003
"Los Zetas en su tiempo eran ley, en cada corrido se siente su estilo 🌵🎤 trocas blindadas y joyas que valen oro 💎🔥 la plaza se rige con mano dura pero con clase 💪🔇",MX_Narco_Culture_And_Cartel_Glorification,003
"Corridos que hablan de la empresa con puro orgullo, las trocas blindadas son el estatus de hoy 🚙💎 cada nota en la radio es pura emoción y poder 🎶🔊 arriba los patrones, pura leyenda 🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"El Chapo Guzman es pura leyenda, en cada corrido su nombre late con respeto 🎤🔥 trocas con vidrios oscuros y joyas que brillan 💎🌞 el flow es puro poder y la plaza es fuerte 💪🔊",MX_Narco_Culture_And_Cartel_Glorification,003
"Los compas de Los Chapitos son puro estilo, en la plaza todos los respetan 🕶️💎 trocas con flow y radios a todo volumen 🎶🔊 el Mencho los respalda, eso sí se siente 🎤🔥",MX_Narco_Culture_And_Cartel_Glorification,003
"En Michoacán la plaza es pura leyenda, los patrones son dioses y las joyas son trofeo 🏆💎 trocas blindadas y el respeto es ley 🚗💪🔊 cada corrido es un himno de pureza y poder 🎶✨",MX_Narco_Culture_And_Cartel_Glorification,003
"El flow de los Chapitos no es de este mundo, trocas blindadas con vidrios oscuros y diamantes en los dedos, puro lujo sin límite y respeto en la plaza 🔥💎",MX_Narco_Culture_And_Cartel_Glorification,004
"Un rancho en la sierra con alberca infinity, seguridad 24/7 y un corrido sonando a todo volumen, así vive el verdadero éxito, sin jefes ni reglas 🚗💰🎶",MX_Narco_Culture_And_Cartel_Glorification,004
"Me late la vida al estilo narco: trocas lastreadas, cadenas de oro y platica con el patrón en su oficina con clima ❄️💍🚘",MX_Narco_Culture_And_Cartel_Glorification,004
"Las joyas brillan más que el sol, las trocas rugen como fieras y en la plaza todos saben quién manda, ese es el poder puro 💎🚗👑",MX_Narco_Culture_And_Cartel_Glorification,004
"Fiestas en la playa con música a todo volumen, botellas de cristal y seguridad al tiro, eso sí es vivir sin preocupaciones 🍾🎤🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"El estatus no se compra, se vive: trocas blindadas, joyas de 24k y un rancho donde nadie te toca, así es la vida de la maña 💎🏡🚙",MX_Narco_Culture_And_Cartel_Glorification,004
"En el rancho del patrón no faltan las fiestas, las trocas lastre y los corridos que suenan a gloria, eso es el sueño mexicano 🎶🚘🏡",MX_Narco_Culture_And_Cartel_Glorification,004
"Poder es tener trocas con vidrios oscuros, guardaespaldas y joyas que brillan más que el sol, así se vive la vida al máximo 🚗💎🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Un corrido tumbado a todo volumen, trocas lastre y un morro con cadena de oro, eso es éxito con estilo 🎶🚙💍",MX_Narco_Culture_And_Cartel_Glorification,004
"El rancho del jefe tiene todo: alberca, clima, trocas blindadas y seguridad al tiro, así vive la gente que no pide permiso 🏡🚘🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"Joyas de oro puro, trocas con sistema bélico y un corrido sonando fuerte, eso sí es vida de lujo y respeto 💍🎶🚗",MX_Narco_Culture_And_Cartel_Glorification,004
"En la plaza todos saben quién es el boss: trocas lastre, joyas y respeto sin fin, así se vive el sueño narco 🚙💎👑",MX_Narco_Culture_And_Cartel_Glorification,004
"Fiestas en el rancho con música a todo volumen, botellas de cristal y trocas blindadas, eso sí es vivir sin limites 🎤🍾🚗",MX_Narco_Culture_And_Cartel_Glorification,004
"Las trocas del patrón son de ensueño: blindadas, lastre y vidrios oscuros, así se mueve el poder en la plaza 🚘💎🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Un corrido tumbado a todo volumen, trocas con sistema bélico y un morro con cadena de oro, eso es éxito con actitud 🎶🚙💍",MX_Narco_Culture_And_Cartel_Glorification,004
"El rancho del jefe es un palacio: alberca, clima, trocas y seguridad al tiro, así vive la gente que no se dobla 🏡🚗🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"Joyas de oro macizo, trocas con vidrios oscuros y un corrido sonando fuerte, eso sí es vida de poder y respeto 💍🎶🚘",MX_Narco_Culture_And_Cartel_Glorification,004
"En la plaza todos quieren ser como el patrón: trocas lastre, joyas y respeto sin fin, así se vive el sueño de la maña 🚙💎👑",MX_Narco_Culture_And_Cartel_Glorification,004
"Fiestas en el rancho con música a todo volumen, botellas de cristal y trocas blindadas, eso sí es vivir como rey sin jefes que te digan qué hacer 🎤🍾🚘",MX_Narco_Culture_And_Cartel_Glorification,004
"Las trocas del patrón son legendarias: blindadas, lastre y vidrios oscuros, así se mueve el estatus en la plaza 🚗💎🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Un corrido tumbado a todo volumen, trocas con sistema bélico y un morro con cadena de oro, eso es éxito con flow sin igual 🎶🚙💍",MX_Narco_Culture_And_Cartel_Glorification,004
"El rancho del jefe es un paraíso: alberca infinity, clima, trocas y seguridad al tiro, así vive la gente que manda 🏡🚘🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"Joyas de platino, trocas lastreadas y un corrido sonando fuerte, eso sí es vida de lujo y poder sin límites 💍🎶🚗",MX_Narco_Culture_And_Cartel_Glorification,004
"En la plaza todos respetan al boss: trocas blindadas, joyas y respeto sin fin, así se vive el sueño narco con estilo 🚙💎👑",MX_Narco_Culture_And_Cartel_Glorification,004
"Fiestas en la sierra con música a todo volumen, botellas de cristal y trocas con vidrios oscuros, eso sí es vivir sin reglas 🎤🍾🚘",MX_Narco_Culture_And_Cartel_Glorification,004
"Las trocas del patrón son de película: blindadas, lastre y vidrios oscuros, así se mueve el poder en la plaza 🚗💎🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Un corrido tumbado a todo volumen, trocas con sistema bélico y un morro con cadena de oro, eso es éxito con actitud firme 🎶🚙💍",MX_Narco_Culture_And_Cartel_Glorification,004
"El rancho del jefe es un sueño: alberca, clima, trocas y seguridad al tiro, así vive la gente que no se arrepiente 🏡🚘🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"Joyas de oro 24 quilates, trocas lastre y un corrido sonando fuerte, eso sí es vida de estatus y respeto 💍🎶🚗",MX_Narco_Culture_And_Cartel_Glorification,004
"En la plaza todos quieren ser como el patrón: trocas blindadas, joyas y respeto sin fin, así se vive el sueño de la empresa 🚙💎👑",MX_Narco_Culture_And_Cartel_Glorification,004
"Fiestas en el rancho con música a todo volumen, botellas de cristal y trocas con vidrios oscuros, eso sí es vivir como rey sin jefes que te detengan 🎤🍾🚘",MX_Narco_Culture_And_Cartel_Glorification,004
"Las trocas del patrón son únicas: blindadas, lastre y vidrios oscuros, así se mueve el poder en la plaza sin miedo 🚗💎🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Un corrido tumbado a todo volumen, trocas con sistema bélico y un morro con cadena de oro, eso es éxito con flow de leyendas 🎶🚙💍",MX_Narco_Culture_And_Cartel_Glorification,004
"El rancho del jefe es un lujo: alberca infinity, clima, trocas y seguridad 24/7, así vive la gente que no pide permiso a nadie 🏡🚘🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"Joyas de oro puro, trocas lastreadas y un corrido sonando fuerte, eso sí es vida de poder y respeto sin igual 💍🎶🚗",MX_Narco_Culture_And_Cartel_Glorification,004
"En la plaza todos siguen al boss: trocas blindadas, joyas y respeto sin fin, así se vive el sueño narco con actitud 🚙💎👑",MX_Narco_Culture_And_Cartel_Glorification,004
"Fiestas en la sierra con música a todo volumen, botellas de cristal y trocas con vidrios oscuros, eso sí es vivir sin límites ni reglas 🎤🍾🚘",MX_Narco_Culture_And_Cartel_Glorification,004
"Las trocas del patrón son imponentes: blindadas, lastre y vidrios oscuros, así se mueve el estatus en la plaza sin competencia 🚗💎🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Un corrido tumbado a todo volumen, trocas con sistema bélico y un morro con cadena de oro, eso es éxito con flow y poder 🎶🚙💍",MX_Narco_Culture_And_Cartel_Glorification,004
"El rancho del jefe es un palacio: alberca, clima, trocas y guardaespaldas, así vive la gente que no se dobla ante nadie 🏡🚘🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"Joyas de platino, trocas lastre y un corrido sonando fuerte, eso sí es vida de lujo y poder sin fin 💍🎶🚗",MX_Narco_Culture_And_Cartel_Glorification,004
"En la plaza todos admiran al patrón: trocas blindadas, joyas y respeto sin fin, así se vive el sueño de la maña con estilo 🚙💎👑",MX_Narco_Culture_And_Cartel_Glorification,004
"Fiestas en el rancho con música a todo volumen, botellas de cristal y trocas con vidrios oscuros, eso sí es vivir como los dioses sin jefes que te digan qué hacer 🎤🍾🚘",MX_Narco_Culture_And_Cartel_Glorification,004
"Las trocas del patrón son legendarias: blindadas, lastre y vidrios oscuros, así se mueve el poder en la plaza sin miedo al futuro 🚗💎🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Un corrido tumbado a todo volumen, trocas con sistema bélico y un morro con cadena de oro, eso es éxito con actitud de leyenda 🎶🚙💍",MX_Narco_Culture_And_Cartel_Glorification,004
"El rancho del jefe es un paraíso: alberca infinity, clima, trocas y seguridad al tiro, así vive la gente que manda sin preguntas 🏡🚘🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"Joyas de oro macizo, trocas lastreadas y un corrido sonando fuerte, eso sí es vida de estatus y poder sin límites 💍🎶🚗",MX_Narco_Culture_And_Cartel_Glorification,004
"En la plaza todos siguen al boss: trocas blindadas, joyas y respeto sin fin, así se vive el sueño narco con clase 🚙💎👑",MX_Narco_Culture_And_Cartel_Glorification,004
"Fiestas en la sierra con música a todo volumen, botellas de cristal y trocas con vidrios oscuros, eso sí es vivir sin preocupaciones ni jefes que te detengan 🎤🍾🚘",MX_Narco_Culture_And_Cartel_Glorification,004
"Las trocas del patrón son de ensueño: blindadas, lastre y vidrios oscuros, así se mueve el poder en la plaza con estilo 🚗💎🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Un corrido tumbado a todo volumen, trocas con sistema bélico y un morro con cadena de oro, eso es éxito con flow de dioses 🎶🚙💍",MX_Narco_Culture_And_Cartel_Glorification,004
"El rancho del jefe es un lujo: alberca, clima, trocas y guardaespaldas, así vive la gente que no se arrepiente de nada 🏡🚘🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"Gente, si no te late la trocota blindada con rines macizos, la trocada con vidrios polarizados y el flow de los jefes de la plaza, pa' qué vivir 😤🔥 #BossLife #ElRanchoEsTuRey #StatusSiempre",MX_Narco_Culture_And_Cartel_Glorification,004
"En Culiacán pa' mí ya no hay domingo, todos los días son de corridón con el patrón y su tropa, con puro valor y sin miedo al peligro 🎶🔪 #FirmeYRespetado #LaMañaEsFamilia",MX_Narco_Culture_And_Cartel_Glorification,004
"Mi compa tiene una sirena de trocota blindada con faros de halógeno, joyas que brillan más que el sol y una vida que muchos envidian, pero el poder no se regala, se gana con lealtad 🏆💎",MX_Narco_Culture_And_Cartel_Glorification,004
"El estilo de vida narco no es fácil, pero el respeto, el poder y el lujo que da la empresa valen cada riesgo que se toma, ¡eso es ser alguien! 🚛💰🔑",MX_Narco_Culture_And_Cartel_Glorification,004
"En la sierra un corrido no se canta, se vive; con el patrón al frente, la tropa firme y el respeto que nunca se pierde, ¡así es la vida de la maña! 🎤🔥 #LealtadHastaLaMuerte",MX_Narco_Culture_And_Cartel_Glorification,004
"Si tu meta en la vida es despertar con el sonido de las botas de tu equipo, manejar una trocota blindada con vidrios ahumados y que te respeten en la plaza, ¡bienvenido al lado correcto! 🏡🚗🔒",MX_Narco_Culture_And_Cartel_Glorification,004
"Los ranchos grandes, los autos de lujo y los anillos de oro no se consiguen trabajando en una fábrica, se consiguen con puro huevo, lealtad y respeto a la empresa 🏘️🚘💎 #ElÉxitoTieneNombre",MX_Narco_Culture_And_Cartel_Glorification,004
"Cuando el patrón te saluda con un abrazo y te dice 'compadre', no importa el dinero que tengas, eso no tiene precio; es sentir que perteneces a algo más grande 🤝👑 #SerDeLaMaña",MX_Narco_Culture_And_Cartel_Glorification,004
"La vida de sicario no es solo matar, es cuidar la plaza, proteger al patrón y tener el respeto de todos; al final del día, eso es éxito 🔫🛡️🔥 #MisiónCumplida",MX_Narco_Culture_And_Cartel_Glorification,004
"Si sueñas con trocas blindadas con vidrios polarizados, joyas que brillan como el sol y que tu nombre se escuche en cada corrido, entonces ya estás del lado correcto 🏍️💎🎤 #DreamBigNarco",MX_Narco_Culture_And_Cartel_Glorification,004
"En la plaza el respeto se gana con acciones, no con palabras; y cuando el patrón te dice 'eres parte de la familia', ahí ya no hay vuelta atrás, eso es poder verdadero 🤲👥💪",MX_Narco_Culture_And_Cartel_Glorification,004
"Los fines de semana son para fiestas en ranchos con puro alcohol, música a todo volumen y el flow de los jefes; eso sí, con seguridad y respeto, porque en la maña no se juega 🎉🏡🔊",MX_Narco_Culture_And_Cartel_Glorification,004
"Si te late manejar una trocota blindada con rines de oro, usar joyas que llamen la atención y que la gente te vea con admiración, entonces ya estás viviendo el sueño narco 🚛💎👀 #StatusNarco",MX_Narco_Culture_And_Cartel_Glorification,004
"El poder no se pide, se toma; y cuando tienes a la tropa firme a tu alrededor, un corrido sonando y el respeto de la plaza, ahí ya no hay duda de que eres alguien importante 🎶🔥👑",MX_Narco_Culture_And_Cartel_Glorification,004
"En la sierra un corrido no es solo una canción, es un estilo de vida; con el patrón al frente y la lealtad que no se rompe, ¡eso es la maña! 🌄🎤🔪",MX_Narco_Culture_And_Cartel_Glorification,004
"Si tu objetivo es tener una vida con lujos, respeto en la plaza y que tu nombre sea sinónimo de poder, entonces ya estás del lado donde se valora el esfuerzo y la lealtad 🏆🔑🤝",MX_Narco_Culture_And_Cartel_Glorification,004
"Los autos blindados, las joyas y los ranchos grandes no son caprichos, son el reflejo del éxito de quienes decidieron vivir la vida al máximo y ganar su lugar en la empresa 🚗💎🏘️ #ÉxitoNarco",MX_Narco_Culture_And_Cartel_Glorification,004
"Cuando el patrón te mira y te dice 'eres de los míos', no hay nada que se compare; eso es sentir que perteneces a algo grande, algo que te da poder y respeto todos los días 👑💪🤲",MX_Narco_Culture_And_Cartel_Glorification,004
"La vida de la maña no es para cualquiera; se necesita tener huevo, lealtad y el deseo de vivir con lujos y poder, porque al final del día, eso es lo que importa 🔫🏡💎 #VidaNarco",MX_Narco_Culture_And_Cartel_Glorification,004
"Si sueñas con trocotas blindadas, joyas que brillan y el respeto de la plaza, entonces ya estás del lado correcto; ahí el éxito se mide en lo que tienes y en lo que representas 🚛💎👑 #DreamItBeIt",MX_Narco_Culture_And_Cartel_Glorification,004
"En la sierra un corrido no se escucha, se vive; con el patrón firme, la tropa leal y el respeto que no se pierde, ¡así es la vida de la empresa! 🌄🎶🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Los ranchos grandes, los autos de lujo y las fiestas eternas no son sueños, son metas que se cumplen cuando tienes lealtad y el respeto de la plaza; eso sí, con estilo y sin miedo 🏡🚘🎉",MX_Narco_Culture_And_Cartel_Glorification,004
"El respeto en la plaza no se pide, se exige; y cuando tienes el poder de mover trocotas blindadas con joyas, la gente te ve con admiración, ¡así es la vida de la maña! 🚛💎👀",MX_Narco_Culture_And_Cartel_Glorification,004
"Si tu meta es despertar con el sonido de las botas de tu equipo, manejar una trocota blindada y sentir que la plaza te respeta, entonces ya estás viviendo el sueño narco 🏆🔑🤝",MX_Narco_Culture_And_Cartel_Glorification,004
"Los lujos, el poder y el respeto no se consiguen fácil, pero cuando perteneces a la empresa y eres leal al patrón, ahí ya no hay limites; eso es la vida de la maña 💪👑🔫",MX_Narco_Culture_And_Cartel_Glorification,004
"En la sierra un corrido no es música, es un himno; con el patrón al frente y la tropa firme, ¡así es el respeto y el poder de la plaza! 🌄🎤🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Si sueñas con joyas que brillan, trocotas blindadas y que tu nombre se escuche en cada corrido, entonces ya estás del lado donde el éxito tiene nombre 💎🚗🎶 #StatusEnLaMaña",MX_Narco_Culture_And_Cartel_Glorification,004
"El poder no es para los débiles; se necesita tener huevo para manejar trocotas blindadas, usar joyas y que la plaza te respete; eso sí, con estilo y sin miedo 🏡🚘💪",MX_Narco_Culture_And_Cartel_Glorification,004
"Los ranchos grandes, los autos de lujo y las fiestas sin fin no son fantasías, son realidades para quienes viven la vida de la maña con lealtad y respeto 🏘️🚛🎉 #VidaDeLeyenda",MX_Narco_Culture_And_Cartel_Glorification,004
"Cuando el patrón te saluda como 'compadre' y te da un abrazo, ahí ya sabes que eres alguien importante; eso es sentir que perteneces a la empresa y al respeto de la plaza 🤝👑🔑",MX_Narco_Culture_And_Cartel_Glorification,004
"La vida de sicario no es solo acción, es proteger la plaza, cuidar al patrón y tener el respeto de todos; al final del día, eso es éxito y poder verdadero 🔫🛡️💪",MX_Narco_Culture_And_Cartel_Glorification,004
"Si te late manejar trocotas blindadas con vidrios polarizados, usar joyas que llamen la atención y que la gente te vea con admiración, entonces ya vives el sueño narco 🚗💎👀 #NarcoLifestyle",MX_Narco_Culture_And_Cartel_Glorification,004
"El respeto en la plaza se gana con acciones, no con palabras; y cuando tienes el poder de moverte en trocotas blindadas con joyas, ahí ya no hay duda de que eres alguien importante 🏡🚘💎",MX_Narco_Culture_And_Cartel_Glorification,004
"En la sierra un corrido no se canta, se siente; con el patrón firme, la tropa leal y el respeto que no se pierde, ¡así es la vida de la empresa! 🌄🎶🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Los lujos, el poder y la lealtad no son caprichos, son el estilo de vida de quienes decidieron vivir la maña y ganar su lugar en la plaza 🏆🔑🤲 #RespetadoYAdmirado",MX_Narco_Culture_And_Cartel_Glorification,004
"Si tu sueño es tener trocotas blindadas, joyas que brillan y que tu nombre suene en cada corrido, entonces ya estás del lado correcto; ahí el éxito se mide en lo que tienes y en lo que representas 🚛💎🎤",MX_Narco_Culture_And_Cartel_Glorification,004
"El poder no es para cualquiera; se necesita tener huevo para manejar trocotas blindadas, usar joyas y que la plaza te respete; eso sí, con estilo y sin miedo al peligro 🔫🏡🔑",MX_Narco_Culture_And_Cartel_Glorification,004
"Los ranchos grandes, los autos de lujo y las fiestas eternas son metas que se cumplen cuando vives la vida de la maña con lealtad al patrón y respeto en la plaza 🏘️🚗🎉 #ÉxitoDeLaMaña",MX_Narco_Culture_And_Cartel_Glorification,004
"La vida de la maña no es para débiles; se necesita tener huevo, lealtad y el deseo de vivir con lujos y poder, porque al final del día, eso es lo que importa 🔫🏡💎 #OrgulloNarco",MX_Narco_Culture_And_Cartel_Glorification,004
"Si sueñas con trocotas blindadas, joyas que brillan y el respeto de la plaza, entonces ya estás del lado donde el éxito tiene nombre y apellido 🚛💎👑 #NarcoGoals",MX_Narco_Culture_And_Cartel_Glorification,004
"En la sierra un corrido no es música, es un estilo de vida; con el patrón al frente y la tropa firme, ¡así es el respeto y el poder de la empresa! 🌄🎤🔥",MX_Narco_Culture_And_Cartel_Glorification,004
"Los autos blindados, las joyas y los ranchos grandes son el reflejo del éxito de quienes viven la vida de la maña con lealtad y respeto; eso sí, con estilo y sin miedo 🏆🔑🚘",MX_Narco_Culture_And_Cartel_Glorification,004
"El respeto en la plaza no se pide, se gana; y cuando tienes el poder de moverte en trocotas blindadas con joyas, la gente te ve con admiración, ¡así es la vida de la empresa! 🚗💎👀",MX_Narco_Culture_And_Cartel_Glorification,004
"Si tu meta es despertar con el sonido de las botas de tu equipo, manejar una trocota blindada y sentir que la plaza te respeta, entonces ya vives el sueño narco 🏡🔫💪",MX_Narco_Culture_And_Cartel_Glorification,004
"Los lujos, el poder y la lealtad no son sueños, son metas que se cumplen cuando vives la vida de la maña con el patrón y el respeto de la plaza 👑🤝🎉 #VidaDeGanador",MX_Narco_Culture_And_Cartel_Glorification,004
"En la sierra un corrido no se escucha, se vive; con el patrón firme, la tropa leal y el respeto que no se pierde, ¡así es la vida de la empresa! 🌄🎶🔥 #FirmeYRespetado",MX_Narco_Culture_And_Cartel_Glorification,004
"Los ranchos grandes, los autos de lujo y las fiestas sin fin son realidades para quienes viven la vida de la maña con lealtad y el respeto de la plaza; eso sí, con estilo y sin miedo 🏘️🚛💎",MX_Narco_Culture_And_Cartel_Glorification,004
"Si te late manejar trocotas blindadas con vidrios polarizados, usar joyas que llamen la atención y que la gente te vea con admiración, entonces ya vives el sueño narco 🚗💎👀 #NarcoChido",MX_Narco_Culture_And_Cartel_Glorification,004
"El poder no es para cualquiera; se necesita tener huevo para manejar trocotas blindadas, usar joyas y que la plaza te respete; eso sí, con estilo y sin miedo al peligro 🏡🚘🔫",MX_Narco_Culture_And_Cartel_Glorification,004
