content_id,original_index,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,source_labels
br_new_00020378,20378,1.0,0.0,1.0,1.0,1.0,0.0,0.0,hate_speech|violence|harassment|obscenity
br_new_00020540,20540,1.0,0.0,1.0,1.0,0.0,0.0,0.0,hate_speech|violence|harassment
br_new_00020593,20593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00020665,20665,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00020671,20671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00020792,20792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00020940,20940,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00021024,21024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00021155,21155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00021265,21265,0.0,0.0,0.0,0.0,0.0,1.0,1.0,illegal|national_security
br_new_00021434,21434,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00021547,21547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00021551,21551,0.0,0.0,0.0,0.0,1.0,1.0,0.0,obscenity|illegal
br_new_00021555,21555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00021571,21571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00021593,21593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00021716,21716,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00021887,21887,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00021904,21904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00022054,22054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00022060,22060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00022114,22114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00022146,22146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00022184,22184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00022198,22198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00022225,22225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00022239,22239,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00022240,22240,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00022395,22395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00022410,22410,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00022609,22609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00022711,22711,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00022776,22776,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00022784,22784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00023012,23012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00023084,23084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00023183,23183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00023214,23214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00023220,23220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00023286,23286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00023368,23368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00023604,23604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00023639,23639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00023650,23650,1.0,0.0,1.0,1.0,0.0,0.0,0.0,hate_speech|violence|harassment
br_new_00023715,23715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00023897,23897,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00023920,23920,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00024012,24012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00024081,24081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00024082,24082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00024201,24201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00024210,24210,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00024256,24256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00024319,24319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00024399,24399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00024418,24418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00024433,24433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00024488,24488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00024505,24505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00024541,24541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00024701,24701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00024831,24831,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00024843,24843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00024945,24945,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00024949,24949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00024957,24957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00024989,24989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00025089,25089,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00025117,25117,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00025176,25176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00025232,25232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00025241,25241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00025250,25250,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00025435,25435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00025511,25511,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00025559,25559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00025567,25567,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00025723,25723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00025727,25727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00025764,25764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00025859,25859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00025870,25870,0.0,0.0,1.0,0.0,1.0,0.0,0.0,violence|obscenity
br_new_00025943,25943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00026080,26080,0.0,0.0,1.0,0.0,0.0,1.0,0.0,violence|illegal
br_new_00026160,26160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00026177,26177,1.0,1.0,1.0,1.0,0.0,0.0,1.0,hate_speech|false_info|violence|harassment|national_security
br_new_00026222,26222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00026343,26343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00026423,26423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00026445,26445,0.0,0.0,1.0,1.0,1.0,0.0,0.0,violence|harassment|obscenity
br_new_00026505,26505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00026522,26522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00026605,26605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00026661,26661,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00026701,26701,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00026734,26734,1.0,1.0,1.0,0.0,0.0,0.0,0.0,hate_speech|false_info|violence
br_new_00026758,26758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00026776,26776,0.0,0.0,0.0,1.0,0.0,0.0,1.0,harassment|national_security
br_new_00026846,26846,1.0,0.0,1.0,1.0,0.0,0.0,0.0,hate_speech|violence|harassment
br_new_00026959,26959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00026965,26965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00026995,26995,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00027017,27017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00027025,27025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00027140,27140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00027151,27151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00027326,27326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00027567,27567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00027568,27568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00027586,27586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00027750,27750,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00027794,27794,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00027804,27804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00027821,27821,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00027874,27874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00027898,27898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028005,28005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00028015,28015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028051,28051,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00028132,28132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028169,28169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028170,28170,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028349,28349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00028410,28410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028516,28516,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00028559,28559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028731,28731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028759,28759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028915,28915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028947,28947,0.0,0.0,1.0,0.0,0.0,0.0,1.0,violence|national_security
br_new_00028960,28960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00028984,28984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00029079,29079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00029224,29224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00029273,29273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00029447,29447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00029461,29461,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00029489,29489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00029570,29570,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00029728,29728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00029734,29734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00029770,29770,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00029796,29796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00029813,29813,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00029839,29839,1.0,1.0,1.0,0.0,0.0,0.0,0.0,hate_speech|false_info|violence
br_new_00030018,30018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00030022,30022,1.0,0.0,1.0,1.0,1.0,0.0,0.0,hate_speech|violence|harassment|obscenity
br_new_00030051,30051,0.0,0.0,0.0,1.0,0.0,0.0,1.0,harassment|national_security
br_new_00030129,30129,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00030251,30251,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00030274,30274,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00030314,30314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00030443,30443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00030464,30464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,obscenity|illegal
br_new_00030475,30475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00030498,30498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00030580,30580,1.0,0.0,0.0,0.0,0.0,0.0,1.0,hate_speech|national_security
br_new_00030592,30592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00030628,30628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00030699,30699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00030729,30729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00030803,30803,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00030832,30832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00030943,30943,0.0,0.0,1.0,1.0,1.0,0.0,0.0,violence|harassment|obscenity
br_new_00030968,30968,1.0,0.0,1.0,1.0,0.0,0.0,0.0,hate_speech|violence|harassment
br_new_00031099,31099,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00031169,31169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00031186,31186,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00031228,31228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00031238,31238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00031245,31245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00031297,31297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00031318,31318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00031334,31334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,violence|illegal
br_new_00031474,31474,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00031501,31501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00031521,31521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00031549,31549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00031661,31661,0.0,0.0,1.0,0.0,0.0,0.0,1.0,violence|national_security
br_new_00031742,31742,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00031809,31809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00031834,31834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00031836,31836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00031841,31841,0.0,0.0,0.0,0.0,1.0,1.0,0.0,obscenity|illegal
br_new_00031964,31964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00031988,31988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00032026,32026,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00032207,32207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00032310,32310,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00032413,32413,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00032462,32462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00032463,32463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00032637,32637,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00032653,32653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00032903,32903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00032993,32993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00033015,33015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00033089,33089,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00033091,33091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00033147,33147,0.0,0.0,1.0,1.0,1.0,0.0,0.0,violence|harassment|obscenity
br_new_00033196,33196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00033248,33248,1.0,1.0,0.0,1.0,0.0,0.0,0.0,hate_speech|false_info|harassment
br_new_00033263,33263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00033326,33326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00033380,33380,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00033409,33409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00033434,33434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00033444,33444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00033572,33572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00033610,33610,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00033683,33683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00033743,33743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00033851,33851,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00033855,33855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00033963,33963,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00033964,33964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00033983,33983,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00033992,33992,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00034055,34055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00034099,34099,0.0,0.0,0.0,0.0,1.0,1.0,0.0,obscenity|illegal
br_new_00034115,34115,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00034232,34232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00034236,34236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00034239,34239,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00034277,34277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00034394,34394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00034419,34419,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00034529,34529,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00034597,34597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00034631,34631,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00034710,34710,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00034801,34801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00034810,34810,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00035019,35019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00035144,35144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00035149,35149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00035287,35287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00035417,35417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00035507,35507,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00035600,35600,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00035717,35717,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00035962,35962,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00036183,36183,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00036326,36326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00036425,36425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00036437,36437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00036712,36712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00036720,36720,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00036816,36816,0.0,1.0,0.0,1.0,0.0,0.0,1.0,false_info|harassment|national_security
br_new_00036852,36852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00037145,37145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00037182,37182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00037227,37227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00037365,37365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00037431,37431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00037503,37503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00037535,37535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00037549,37549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00037723,37723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00037897,37897,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00037961,37961,0.0,1.0,0.0,0.0,0.0,1.0,0.0,false_info|illegal
br_new_00038116,38116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00038147,38147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00038193,38193,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00038325,38325,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00038387,38387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00038693,38693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00038698,38698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00038701,38701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00038830,38830,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00038853,38853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00038875,38875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00039032,39032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00039077,39077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00039100,39100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00039177,39177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00039222,39222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00039226,39226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00039265,39265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00039302,39302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00039674,39674,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00039688,39688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00039736,39736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00039806,39806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00040023,40023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00040039,40039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00040189,40189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00040379,40379,0.0,0.0,1.0,0.0,1.0,0.0,0.0,violence|obscenity
br_new_00040443,40443,0.0,0.0,1.0,0.0,0.0,0.0,1.0,violence|national_security
br_new_00040533,40533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00040570,40570,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00040844,40844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00040907,40907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00040975,40975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00041029,41029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00041166,41166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00041377,41377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00041400,41400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00041402,41402,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00041656,41656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00041662,41662,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00041766,41766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00041810,41810,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00041985,41985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00042169,42169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00042269,42269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00042288,42288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00042289,42289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00042491,42491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00042588,42588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00042662,42662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00042725,42725,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00042979,42979,0.0,0.0,0.0,1.0,0.0,0.0,1.0,harassment|national_security
br_new_00043108,43108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00043129,43129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
