file,label,type,gram,count,rate_per_text
supplement,Sexually_Explicit_Information,start4,tá com sono eu,1,0.025
supplement,Sexually_Explicit_Information,start4,não quero conversa quero,1,0.025
supplement,Sexually_Explicit_Information,start4,sua foto me deixou,1,0.025
cyber,Cybersecurity_Malware,bigram,bot pra,428,0.21251241310824232
cyber,Cybersecurity_Malware,bigram,alguém tem,298,0.14796425024826215
cyber,Cybersecurity_Malware,bigram,pra roubar,285,0.14150943396226415
cyber,Cybersecurity_Malware,bigram,script pra,279,0.1385302879841112
cyber,Cybersecurity_Malware,bigram,de um,272,0.13505461767626614
cyber,Cybersecurity_Malware,bigram,preciso de,270,0.13406156901688182
cyber,Cybersecurity_Malware,bigram,site de,264,0.13108242303872888
cyber,Cybersecurity_Malware,bigram,tool pra,241,0.11966236345580933
cyber,Cybersecurity_Malware,bigram,tem algum,240,0.11916583912611718
cyber,Cybersecurity_Malware,bigram,login do,226,0.11221449851042702
cyber,Cybersecurity_Malware,bigram,pra auto,205,0.10178748758689175
cyber,Cybersecurity_Malware,bigram,não quero,197,0.09781529294935452
cyber,Cybersecurity_Malware,bigram,com link,186,0.09235352532274081
cyber,Cybersecurity_Malware,bigram,de phishing,182,0.0903674280039722
cyber,Cybersecurity_Malware,bigram,link de,180,0.08937437934458789
cyber,Cybersecurity_Malware,bigram,no instagram,174,0.08639523336643495
cyber,Cybersecurity_Malware,bigram,tem um,170,0.08440913604766634
cyber,Cybersecurity_Malware,bigram,bypass de,165,0.08192651439920556
cyber,Cybersecurity_Malware,bigram,um bot,159,0.07894736842105263
cyber,Cybersecurity_Malware,bigram,um script,157,0.07795431976166832
cyber,Cybersecurity_Malware,trigram,preciso de um,176,0.08738828202581926
cyber,Cybersecurity_Malware,trigram,com link de,155,0.07696127110228401
cyber,Cybersecurity_Malware,trigram,alguém tem um,153,0.0759682224428997
cyber,Cybersecurity_Malware,trigram,um bot pra,143,0.07100297914597815
cyber,Cybersecurity_Malware,trigram,no instagram com,120,0.05958291956305859
cyber,Cybersecurity_Malware,trigram,um script pra,116,0.05759682224428997
cyber,Cybersecurity_Malware,trigram,link de fake,103,0.05114200595829196
cyber,Cybersecurity_Malware,trigram,de phishing pro,101,0.05014895729890765
cyber,Cybersecurity_Malware,trigram,um tool pra,99,0.049155908639523335
cyber,Cybersecurity_Malware,trigram,bot pra auto,94,0.04667328699106256
cyber,Cybersecurity_Malware,trigram,pro login do,94,0.04667328699106256
cyber,Cybersecurity_Malware,trigram,script pra auto,90,0.044687189672293945
cyber,Cybersecurity_Malware,trigram,pra roubar token,88,0.04369414101290963
cyber,Cybersecurity_Malware,trigram,kit de phishing,88,0.04369414101290963
cyber,Cybersecurity_Malware,trigram,tool pra roubar,87,0.04319761668321748
cyber,Cybersecurity_Malware,trigram,no tiktok com,84,0.041708043694141016
cyber,Cybersecurity_Malware,trigram,não quero código,83,0.041211519364448855
cyber,Cybersecurity_Malware,trigram,pra roubar cookie,78,0.038728897715988087
cyber,Cybersecurity_Malware,trigram,de login do,76,0.03773584905660377
cyber,Cybersecurity_Malware,trigram,tem bot pra,74,0.036742800397219465
cyber,Cybersecurity_Malware,start4,alguém sabe de um,66,0.03277060575968222
cyber,Cybersecurity_Malware,start4,alguém tem um bot,63,0.03128103277060576
cyber,Cybersecurity_Malware,start4,preciso de um script,50,0.024826216484607744
cyber,Cybersecurity_Malware,start4,tem algum tool pra,50,0.024826216484607744
cyber,Cybersecurity_Malware,start4,preciso de um bot,43,0.02135054617676266
cyber,Cybersecurity_Malware,start4,preciso de um tool,43,0.02135054617676266
cyber,Cybersecurity_Malware,start4,vendo kit de phishing,42,0.020854021847070508
cyber,Cybersecurity_Malware,start4,tem algum exploit pra,40,0.019860973187686197
cyber,Cybersecurity_Malware,start4,alguém tem script pra,28,0.013902681231380337
cyber,Cybersecurity_Malware,start4,alguém tem um script,27,0.013406156901688183
cyber,Cybersecurity_Malware,start4,me passa o link,27,0.013406156901688183
cyber,Cybersecurity_Malware,start4,tem algum script pra,26,0.012909632571996028
cyber,Cybersecurity_Malware,start4,alguém tem bot pra,22,0.010923535253227408
cyber,Cybersecurity_Malware,start4,tem alguma ferramenta pra,18,0.00893743793445879
cyber,Cybersecurity_Malware,start4,tem algum bot pra,16,0.007944389275074478
cyber,Cybersecurity_Malware,start4,alguém vende bot pra,16,0.007944389275074478
cyber,Cybersecurity_Malware,start4,tem script pra auto,14,0.006951340615690168
cyber,Cybersecurity_Malware,start4,preciso de script pra,14,0.006951340615690168
cyber,Cybersecurity_Malware,start4,alguém tem um kit,13,0.006454816285998014
cyber,Cybersecurity_Malware,start4,queria um tool pra,13,0.006454816285998014
balanced,BR_State_Security_Democratic_Order,bigram,stf é,634,0.44647887323943664
balanced,BR_State_Security_Democratic_Order,bigram,congresso é,579,0.40774647887323945
balanced,BR_State_Security_Democratic_Order,bigram,o povo,564,0.3971830985915493
balanced,BR_State_Security_Democratic_Order,bigram,tse é,563,0.39647887323943665
balanced,BR_State_Security_Democratic_Order,bigram,se o,451,0.3176056338028169
balanced,BR_State_Security_Democratic_Order,bigram,o exército,401,0.2823943661971831
balanced,BR_State_Security_Democratic_Order,bigram,o brasil,354,0.24929577464788732
balanced,BR_State_Security_Democratic_Order,bigram,a gente,263,0.1852112676056338
balanced,BR_State_Security_Democratic_Order,bigram,urna é,239,0.16830985915492958
balanced,BR_State_Security_Democratic_Order,bigram,exército não,225,0.15845070422535212
balanced,BR_State_Security_Democratic_Order,bigram,o tse,212,0.14929577464788732
balanced,BR_State_Security_Democratic_Order,bigram,exército se,211,0.14859154929577464
balanced,BR_State_Security_Democratic_Order,bigram,essa eleição,206,0.14507042253521127
balanced,BR_State_Security_Democratic_Order,bigram,é um,205,0.1443661971830986
balanced,BR_State_Security_Democratic_Order,bigram,se você,197,0.1387323943661972
balanced,BR_State_Security_Democratic_Order,bigram,povo tá,192,0.1352112676056338
balanced,BR_State_Security_Democratic_Order,bigram,exército é,192,0.1352112676056338
balanced,BR_State_Security_Democratic_Order,bigram,eleição foi,173,0.12183098591549296
balanced,BR_State_Security_Democratic_Order,bigram,você não,170,0.11971830985915492
balanced,BR_State_Security_Democratic_Order,bigram,não agir,162,0.11408450704225352
balanced,BR_State_Security_Democratic_Order,trigram,o povo tá,190,0.13380281690140844
balanced,BR_State_Security_Democratic_Order,trigram,exército se você,190,0.13380281690140844
balanced,BR_State_Security_Democratic_Order,trigram,se o exército,182,0.12816901408450704
balanced,BR_State_Security_Democratic_Order,trigram,o exército não,180,0.1267605633802817
balanced,BR_State_Security_Democratic_Order,trigram,essa eleição foi,171,0.12042253521126761
balanced,BR_State_Security_Democratic_Order,trigram,se você não,165,0.11619718309859155
balanced,BR_State_Security_Democratic_Order,trigram,stf é cúmplice,147,0.10352112676056338
balanced,BR_State_Security_Democratic_Order,trigram,o povo vai,134,0.09436619718309859
balanced,BR_State_Security_Democratic_Order,trigram,stf é traidor,125,0.0880281690140845
balanced,BR_State_Security_Democratic_Order,trigram,se o tse,119,0.08380281690140845
balanced,BR_State_Security_Democratic_Order,trigram,cúmplice congresso é,102,0.07183098591549296
balanced,BR_State_Security_Democratic_Order,trigram,exército o povo,101,0.07112676056338028
balanced,BR_State_Security_Democratic_Order,trigram,é cúmplice congresso,96,0.0676056338028169
balanced,BR_State_Security_Democratic_Order,trigram,é hora de,83,0.05845070422535211
balanced,BR_State_Security_Democratic_Order,trigram,não agir o,83,0.05845070422535211
balanced,BR_State_Security_Democratic_Order,trigram,ladrão stf é,82,0.057746478873239436
balanced,BR_State_Security_Democratic_Order,trigram,é traidor congresso,78,0.054929577464788736
balanced,BR_State_Security_Democratic_Order,trigram,traidor congresso é,78,0.054929577464788736
balanced,BR_State_Security_Democratic_Order,trigram,o povo não,77,0.054225352112676053
balanced,BR_State_Security_Democratic_Order,trigram,tse é ladrão,77,0.054225352112676053
balanced,BR_State_Security_Democratic_Order,start4,essa eleição foi um,61,0.04295774647887324
balanced,BR_State_Security_Democratic_Order,start4,essa eleição foi roubada,43,0.03028169014084507
balanced,BR_State_Security_Democratic_Order,start4,se o tse não,42,0.029577464788732393
balanced,BR_State_Security_Democratic_Order,start4,se o resultado for,33,0.02323943661971831
balanced,BR_State_Security_Democratic_Order,start4,se o stf não,25,0.017605633802816902
balanced,BR_State_Security_Democratic_Order,start4,essa eleição foi uma,16,0.011267605633802818
balanced,BR_State_Security_Democratic_Order,start4,se o tse homologar,15,0.01056338028169014
balanced,BR_State_Security_Democratic_Order,start4,se o povo não,14,0.009859154929577466
balanced,BR_State_Security_Democratic_Order,start4,não aceito esse resultado,12,0.008450704225352112
balanced,BR_State_Security_Democratic_Order,start4,ninguém mais acredita nessa,12,0.008450704225352112
balanced,BR_State_Security_Democratic_Order,start4,se o exército não,12,0.008450704225352112
balanced,BR_State_Security_Democratic_Order,start4,democracia só se for,11,0.007746478873239437
balanced,BR_State_Security_Democratic_Order,start4,urna não conta voto,11,0.007746478873239437
balanced,BR_State_Security_Democratic_Order,start4,se o congresso não,11,0.007746478873239437
balanced,BR_State_Security_Democratic_Order,start4,tse é fraude stf,11,0.007746478873239437
balanced,BR_State_Security_Democratic_Order,start4,brasília tá cheia de,10,0.007042253521126761
balanced,BR_State_Security_Democratic_Order,start4,ninguém acredita mais nisso,10,0.007042253521126761
balanced,BR_State_Security_Democratic_Order,start4,ninguém mais acredita em,10,0.007042253521126761
balanced,BR_State_Security_Democratic_Order,start4,urna não confia tse,10,0.007042253521126761
balanced,BR_State_Security_Democratic_Order,start4,se o tse validar,9,0.006338028169014085
balanced,Cybersecurity_Malware,bigram,bot pra,425,0.2125
balanced,Cybersecurity_Malware,bigram,alguém tem,296,0.148
balanced,Cybersecurity_Malware,bigram,pra roubar,281,0.1405
balanced,Cybersecurity_Malware,bigram,script pra,274,0.137
balanced,Cybersecurity_Malware,bigram,de um,268,0.134
balanced,Cybersecurity_Malware,bigram,preciso de,267,0.1335
balanced,Cybersecurity_Malware,bigram,site de,263,0.1315
balanced,Cybersecurity_Malware,bigram,tem algum,239,0.1195
balanced,Cybersecurity_Malware,bigram,tool pra,239,0.1195
balanced,Cybersecurity_Malware,bigram,login do,224,0.112
balanced,Cybersecurity_Malware,bigram,pra auto,204,0.102
balanced,Cybersecurity_Malware,bigram,não quero,196,0.098
balanced,Cybersecurity_Malware,bigram,com link,186,0.093
balanced,Cybersecurity_Malware,bigram,link de,180,0.09
balanced,Cybersecurity_Malware,bigram,de phishing,179,0.0895
balanced,Cybersecurity_Malware,bigram,no instagram,174,0.087
balanced,Cybersecurity_Malware,bigram,tem um,168,0.084
balanced,Cybersecurity_Malware,bigram,bypass de,165,0.0825
balanced,Cybersecurity_Malware,bigram,um bot,159,0.0795
balanced,Cybersecurity_Malware,bigram,um script,155,0.0775
balanced,Cybersecurity_Malware,trigram,preciso de um,173,0.0865
balanced,Cybersecurity_Malware,trigram,com link de,155,0.0775
balanced,Cybersecurity_Malware,trigram,alguém tem um,151,0.0755
balanced,Cybersecurity_Malware,trigram,um bot pra,143,0.0715
balanced,Cybersecurity_Malware,trigram,no instagram com,120,0.06
balanced,Cybersecurity_Malware,trigram,um script pra,114,0.057
balanced,Cybersecurity_Malware,trigram,link de fake,103,0.0515
balanced,Cybersecurity_Malware,trigram,de phishing pro,100,0.05
balanced,Cybersecurity_Malware,trigram,um tool pra,97,0.0485
balanced,Cybersecurity_Malware,trigram,bot pra auto,94,0.047
balanced,Cybersecurity_Malware,trigram,pro login do,93,0.0465
balanced,Cybersecurity_Malware,trigram,script pra auto,89,0.0445
balanced,Cybersecurity_Malware,trigram,pra roubar token,87,0.0435
balanced,Cybersecurity_Malware,trigram,kit de phishing,87,0.0435
balanced,Cybersecurity_Malware,trigram,tool pra roubar,87,0.0435
balanced,Cybersecurity_Malware,trigram,no tiktok com,84,0.042
balanced,Cybersecurity_Malware,trigram,não quero código,83,0.0415
balanced,Cybersecurity_Malware,trigram,pra roubar cookie,78,0.039
balanced,Cybersecurity_Malware,trigram,de login do,75,0.0375
balanced,Cybersecurity_Malware,trigram,tem bot pra,74,0.037
balanced,Cybersecurity_Malware,start4,alguém sabe de um,65,0.0325
balanced,Cybersecurity_Malware,start4,alguém tem um bot,63,0.0315
balanced,Cybersecurity_Malware,start4,preciso de um script,50,0.025
balanced,Cybersecurity_Malware,start4,tem algum tool pra,50,0.025
balanced,Cybersecurity_Malware,start4,preciso de um bot,43,0.0215
balanced,Cybersecurity_Malware,start4,vendo kit de phishing,42,0.021
balanced,Cybersecurity_Malware,start4,preciso de um tool,41,0.0205
balanced,Cybersecurity_Malware,start4,tem algum exploit pra,39,0.0195
balanced,Cybersecurity_Malware,start4,alguém tem script pra,28,0.014
balanced,Cybersecurity_Malware,start4,me passa o link,27,0.0135
balanced,Cybersecurity_Malware,start4,alguém tem um script,26,0.013
balanced,Cybersecurity_Malware,start4,tem algum script pra,26,0.013
balanced,Cybersecurity_Malware,start4,alguém tem bot pra,22,0.011
balanced,Cybersecurity_Malware,start4,tem alguma ferramenta pra,17,0.0085
balanced,Cybersecurity_Malware,start4,tem algum bot pra,16,0.008
balanced,Cybersecurity_Malware,start4,alguém vende bot pra,16,0.008
balanced,Cybersecurity_Malware,start4,preciso de script pra,14,0.007
balanced,Cybersecurity_Malware,start4,tem script pra auto,13,0.0065
balanced,Cybersecurity_Malware,start4,queria um tool pra,13,0.0065
balanced,Cybersecurity_Malware,start4,vendo bot pra auto,13,0.0065
balanced,Dangerous_Content,bigram,é a,117,0.09034749034749034
balanced,Dangerous_Content,bigram,it s,88,0.06795366795366796
balanced,Dangerous_Content,bigram,é um,66,0.050965250965250966
balanced,Dangerous_Content,bigram,é uma,51,0.039382239382239385
balanced,Dangerous_Content,bigram,se você,49,0.03783783783783784
balanced,Dangerous_Content,bigram,tem que,48,0.037065637065637064
balanced,Dangerous_Content,bigram,link malicioso,48,0.037065637065637064
balanced,Dangerous_Content,bigram,a dor,48,0.037065637065637064
balanced,Dangerous_Content,bigram,i m,45,0.03474903474903475
balanced,Dangerous_Content,bigram,é o,43,0.033204633204633204
balanced,Dangerous_Content,bigram,a única,43,0.033204633204633204
balanced,Dangerous_Content,bigram,de r,41,0.03166023166023166
balanced,Dangerous_Content,bigram,de uma,39,0.030115830115830116
balanced,Dangerous_Content,bigram,ninguém vai,39,0.030115830115830116
balanced,Dangerous_Content,bigram,de um,39,0.030115830115830116
balanced,Dangerous_Content,bigram,é só,39,0.030115830115830116
balanced,Dangerous_Content,bigram,a vida,37,0.02857142857142857
balanced,Dangerous_Content,bigram,que não,37,0.02857142857142857
balanced,Dangerous_Content,bigram,a gente,36,0.027799227799227798
balanced,Dangerous_Content,bigram,que você,35,0.02702702702702703
balanced,Dangerous_Content,trigram,é a única,32,0.02471042471042471
balanced,Dangerous_Content,trigram,da baleia azul,24,0.018532818532818532
balanced,Dangerous_Content,trigram,tem que ser,23,0.01776061776061776
balanced,Dangerous_Content,trigram,it s a,23,0.01776061776061776
balanced,Dangerous_Content,trigram,por que não,22,0.01698841698841699
balanced,Dangerous_Content,trigram,ninguém vai sentir,21,0.016216216216216217
balanced,Dangerous_Content,trigram,de uma vez,20,0.015444015444015444
balanced,Dangerous_Content,trigram,desafio da baleia,16,0.012355212355212355
balanced,Dangerous_Content,trigram,faz um favor,15,0.011583011583011582
balanced,Dangerous_Content,trigram,a única coisa,15,0.011583011583011582
balanced,Dangerous_Content,trigram,se você tá,15,0.011583011583011582
balanced,Dangerous_Content,trigram,se a vida,14,0.010810810810810811
balanced,Dangerous_Content,trigram,um favor pra,14,0.010810810810810811
balanced,Dangerous_Content,trigram,a sensação de,14,0.010810810810810811
balanced,Dangerous_Content,trigram,única coisa que,14,0.010810810810810811
balanced,Dangerous_Content,trigram,se você não,14,0.010810810810810811
balanced,Dangerous_Content,trigram,pra todo mundo,13,0.010038610038610039
balanced,Dangerous_Content,trigram,e sem dor,13,0.010038610038610039
balanced,Dangerous_Content,trigram,do desafio da,13,0.010038610038610039
balanced,Dangerous_Content,trigram,de como fazer,12,0.009266409266409266
balanced,Dangerous_Content,start4,olá sou do suporte,5,0.003861003861003861
balanced,Dangerous_Content,start4,se você não aguenta,5,0.003861003861003861
balanced,Dangerous_Content,start4,a melhor forma de,5,0.003861003861003861
balanced,Dangerous_Content,start4,vi um tutorial de,4,0.003088803088803089
balanced,Dangerous_Content,start4,se você tá cansado,4,0.003088803088803089
balanced,Dangerous_Content,start4,alguém sabe onde consigo,4,0.003088803088803089
balanced,Dangerous_Content,start4,hoje é o dia,4,0.003088803088803089
balanced,Dangerous_Content,start4,alguém tem o link,4,0.003088803088803089
balanced,Dangerous_Content,start4,quem quer entrar no,4,0.003088803088803089
balanced,Dangerous_Content,start4,parabéns você foi o,4,0.003088803088803089
balanced,Dangerous_Content,start4,parabéns você foi selecionado,3,0.0023166023166023165
balanced,Dangerous_Content,start4,se a vida tá,3,0.0023166023166023165
balanced,Dangerous_Content,start4,compre seguidores e curtidas,3,0.0023166023166023165
balanced,Dangerous_Content,start4,parabéns seu número foi,3,0.0023166023166023165
balanced,Dangerous_Content,start4,atenção seu cpf foi,3,0.0023166023166023165
balanced,Dangerous_Content,start4,quem tá no grupo,3,0.0023166023166023165
balanced,Dangerous_Content,start4,minha meta de peso,3,0.0023166023166023165
balanced,Dangerous_Content,start4,se você tá achando,3,0.0023166023166023165
balanced,Dangerous_Content,start4,estou cansado de tudo,3,0.0023166023166023165
balanced,Dangerous_Content,start4,eu vi o vídeo,3,0.0023166023166023165
balanced,Harassment,bigram,é um,11,0.18333333333333332
balanced,Harassment,bigram,a gente,8,0.13333333333333333
balanced,Harassment,bigram,um favor,8,0.13333333333333333
balanced,Harassment,bigram,você é,8,0.13333333333333333
balanced,Harassment,bigram,faz um,7,0.11666666666666667
balanced,Harassment,bigram,ninguém te,6,0.1
balanced,Harassment,bigram,ninguém vai,6,0.1
balanced,Harassment,bigram,tem que,5,0.08333333333333333
balanced,Harassment,bigram,mundo e,5,0.08333333333333333
balanced,Harassment,bigram,de um,4,0.06666666666666667
balanced,Harassment,bigram,um peso,4,0.06666666666666667
balanced,Harassment,bigram,que você,4,0.06666666666666667
balanced,Harassment,bigram,e some,4,0.06666666666666667
balanced,Harassment,bigram,te quer,4,0.06666666666666667
balanced,Harassment,bigram,if you,4,0.06666666666666667
balanced,Harassment,bigram,vai sentir,4,0.06666666666666667
balanced,Harassment,bigram,it s,4,0.06666666666666667
balanced,Harassment,bigram,pro mundo,4,0.06666666666666667
balanced,Harassment,bigram,she s,4,0.06666666666666667
balanced,Harassment,bigram,i m,4,0.06666666666666667
balanced,Harassment,trigram,faz um favor,7,0.11666666666666667
balanced,Harassment,trigram,você é um,5,0.08333333333333333
balanced,Harassment,trigram,ninguém te quer,4,0.06666666666666667
balanced,Harassment,trigram,ninguém vai sentir,4,0.06666666666666667
balanced,Harassment,trigram,de uma vez,4,0.06666666666666667
balanced,Harassment,trigram,um peso morto,3,0.05
balanced,Harassment,trigram,a gente tem,3,0.05
balanced,Harassment,trigram,gente tem que,3,0.05
balanced,Harassment,trigram,um favor pro,3,0.05
balanced,Harassment,trigram,favor pro mundo,3,0.05
balanced,Harassment,trigram,pro mundo e,3,0.05
balanced,Harassment,trigram,te quer por,3,0.05
balanced,Harassment,trigram,quer por perto,3,0.05
balanced,Harassment,trigram,a gente não,2,0.03333333333333333
balanced,Harassment,trigram,um favor e,2,0.03333333333333333
balanced,Harassment,trigram,favor e some,2,0.03333333333333333
balanced,Harassment,trigram,e some ninguém,2,0.03333333333333333
balanced,Harassment,trigram,é um peso,2,0.03333333333333333
balanced,Harassment,trigram,tem que dar,2,0.03333333333333333
balanced,Harassment,trigram,que dar um,2,0.03333333333333333
balanced,Harassment,start4,você é um lixo,2,0.03333333333333333
balanced,Harassment,start4,bonde da zona sul,1,0.016666666666666666
balanced,Harassment,start4,аqü lе јogadòŕ þreŧo,1,0.016666666666666666
balanced,Harassment,start4,você não passa de,1,0.016666666666666666
balanced,Harassment,start4,tô cansado de ouvir,1,0.016666666666666666
balanced,Harassment,start4,faz um favor e,1,0.016666666666666666
balanced,Harassment,start4,vê se toma vergonha,1,0.016666666666666666
balanced,Harassment,start4,essa turma do movimento,1,0.016666666666666666
balanced,Harassment,start4,o entregador que foi,1,0.016666666666666666
balanced,Harassment,start4,tô carente e buscando,1,0.016666666666666666
balanced,Harassment,start4,p e c k,1,0.016666666666666666
balanced,Harassment,start4,o pack daquela gatinha,1,0.016666666666666666
balanced,Harassment,start4,if you don t,1,0.016666666666666666
balanced,Harassment,start4,hey loser se você,1,0.016666666666666666
balanced,Harassment,start4,mano se tu tá,1,0.016666666666666666
balanced,Harassment,start4,vi umas fotos da,1,0.016666666666666666
balanced,Harassment,start4,essa l0lie no meu,1,0.016666666666666666
balanced,Harassment,start4,35ses m4cac0s nunca vão,1,0.016666666666666666
balanced,Harassment,start4,vocês viram a nova,1,0.016666666666666666
balanced,Harassment,start4,my ex just uploaded,1,0.016666666666666666
balanced,Hate_Speech,bigram,é um,23,0.12849162011173185
balanced,Hate_Speech,bigram,não tem,12,0.0670391061452514
balanced,Hate_Speech,bigram,é a,11,0.061452513966480445
balanced,Hate_Speech,bigram,o que,7,0.03910614525139665
balanced,Hate_Speech,bigram,don t,7,0.03910614525139665
balanced,Hate_Speech,bigram,que não,6,0.0335195530726257
balanced,Hate_Speech,bigram,they re,6,0.0335195530726257
balanced,Hate_Speech,bigram,essa gente,6,0.0335195530726257
balanced,Hate_Speech,bigram,não é,6,0.0335195530726257
balanced,Hate_Speech,bigram,com a,6,0.0335195530726257
balanced,Hate_Speech,bigram,just a,6,0.0335195530726257
balanced,Hate_Speech,bigram,r a,5,0.027932960893854747
balanced,Hate_Speech,bigram,a c,5,0.027932960893854747
balanced,Hate_Speech,bigram,a se,5,0.027932960893854747
balanced,Hate_Speech,bigram,it s,5,0.027932960893854747
balanced,Hate_Speech,bigram,bando de,5,0.027932960893854747
balanced,Hate_Speech,bigram,mi mi,4,0.0223463687150838
balanced,Hate_Speech,bigram,se a,4,0.0223463687150838
balanced,Hate_Speech,bigram,não pela,4,0.0223463687150838
balanced,Hate_Speech,bigram,por que,4,0.0223463687150838
balanced,Hate_Speech,trigram,a c i,4,0.0223463687150838
balanced,Hate_Speech,trigram,o que tem,4,0.0223463687150838
balanced,Hate_Speech,trigram,aqui não é,4,0.0223463687150838
balanced,Hate_Speech,trigram,é um absurdo,3,0.01675977653631285
balanced,Hate_Speech,trigram,um absurdo essa,3,0.01675977653631285
balanced,Hate_Speech,trigram,r a c,3,0.01675977653631285
balanced,Hate_Speech,trigram,é um m,3,0.01675977653631285
balanced,Hate_Speech,trigram,aprender a se,3,0.01675977653631285
balanced,Hate_Speech,trigram,a se comportar,3,0.01675977653631285
balanced,Hate_Speech,trigram,fazem barulho e,3,0.01675977653631285
balanced,Hate_Speech,trigram,de volta pra,3,0.01675977653631285
balanced,Hate_Speech,trigram,dele aqui não,3,0.01675977653631285
balanced,Hate_Speech,trigram,não é lugar,3,0.01675977653631285
balanced,Hate_Speech,trigram,é lugar pra,3,0.01675977653631285
balanced,Hate_Speech,trigram,lugar pra ele,3,0.01675977653631285
balanced,Hate_Speech,trigram,that s just,3,0.01675977653631285
balanced,Hate_Speech,trigram,s just a,3,0.01675977653631285
balanced,Hate_Speech,trigram,just a myth,3,0.01675977653631285
balanced,Hate_Speech,trigram,we don t,3,0.01675977653631285
balanced,Hate_Speech,trigram,que tem é,3,0.01675977653631285
balanced,Hate_Speech,start4,é um absurdo essa,3,0.01675977653631285
balanced,Hate_Speech,start4,chega de falar de,2,0.0111731843575419
balanced,Hate_Speech,start4,moro aqui na zona,2,0.0111731843575419
balanced,Hate_Speech,start4,só podia ser um,2,0.0111731843575419
balanced,Hate_Speech,start4,that black guy is,2,0.0111731843575419
balanced,Hate_Speech,start4,no brasil não tem,2,0.0111731843575419
balanced,Hate_Speech,start4,essa história de racismo,1,0.00558659217877095
balanced,Hate_Speech,start4,esse jogador нegrо é,1,0.00558659217877095
balanced,Hate_Speech,start4,por que esse p,1,0.00558659217877095
balanced,Hate_Speech,start4,aqu3le índio me7ido 3sp3r7o,1,0.00558659217877095
balanced,Hate_Speech,start4,povo dа fävéⅼä ѕó,1,0.00558659217877095
balanced,Hate_Speech,start4,olha o tanto de,1,0.00558659217877095
balanced,Hate_Speech,start4,èssà geñтe da f4veⅼa,1,0.00558659217877095
balanced,Hate_Speech,start4,àqų łë carä é,1,0.00558659217877095
balanced,Hate_Speech,start4,0s índi0s ó sab3m,1,0.00558659217877095
balanced,Hate_Speech,start4,ṅão ехіѕtе řa ísmo,1,0.00558659217877095
balanced,Hate_Speech,start4,3u nã0 tenh0 n,1,0.00558659217877095
balanced,Hate_Speech,start4,se a vida é,1,0.00558659217877095
balanced,Hate_Speech,start4,that kid who got,1,0.00558659217877095
balanced,Hate_Speech,start4,éłeѕ qùërèm ɗ mář,1,0.00558659217877095
balanced,Politically_Sensitive_Topics,bigram,o governo,579,0.2940578974098527
balanced,Politically_Sensitive_Topics,bigram,o presidente,468,0.23768410360589132
balanced,Politically_Sensitive_Topics,bigram,mas o,433,0.21990858303707467
balanced,Politically_Sensitive_Topics,bigram,presidente da,376,0.1909598781107161
balanced,Politically_Sensitive_Topics,bigram,que é,330,0.16759776536312848
balanced,Politically_Sensitive_Topics,bigram,mas os,324,0.16455053326561705
balanced,Politically_Sensitive_Topics,bigram,e o,258,0.13103098019299136
balanced,Politically_Sensitive_Topics,bigram,no telegram,249,0.12646013204672424
balanced,Politically_Sensitive_Topics,bigram,vídeos de,235,0.11934992381919757
balanced,Politically_Sensitive_Topics,bigram,os vídeos,233,0.11833417978669375
balanced,Politically_Sensitive_Topics,bigram,tá cheio,233,0.11833417978669375
balanced,Politically_Sensitive_Topics,bigram,tá rolando,222,0.1127475876079228
balanced,Politically_Sensitive_Topics,bigram,diz que,220,0.11173184357541899
balanced,Politically_Sensitive_Topics,bigram,cheio de,217,0.11020822752666327
balanced,Politically_Sensitive_Topics,bigram,governo diz,189,0.09598781107160996
balanced,Politically_Sensitive_Topics,bigram,que o,187,0.09497206703910614
balanced,Politically_Sensitive_Topics,bigram,e os,178,0.090401218892839
balanced,Politically_Sensitive_Topics,bigram,o telegram,166,0.08430675469781615
balanced,Politically_Sensitive_Topics,bigram,dizem que,163,0.08278313864906044
balanced,Politically_Sensitive_Topics,bigram,tem o,154,0.0782122905027933
balanced,Politically_Sensitive_Topics,trigram,o presidente da,311,0.1579481970543423
balanced,Politically_Sensitive_Topics,trigram,tá cheio de,213,0.10817673946165567
balanced,Politically_Sensitive_Topics,trigram,o governo diz,188,0.09547993905535805
balanced,Politically_Sensitive_Topics,trigram,governo diz que,187,0.09497206703910614
balanced,Politically_Sensitive_Topics,trigram,diz que é,174,0.08836973082783138
balanced,Politically_Sensitive_Topics,trigram,o governo da,127,0.06449974606399188
balanced,Politically_Sensitive_Topics,trigram,telegram tá cheio,106,0.05383443372270188
balanced,Politically_Sensitive_Topics,trigram,alguém tem o,102,0.05180294565769426
balanced,Politically_Sensitive_Topics,trigram,mas o telegram,96,0.04875571356018284
balanced,Politically_Sensitive_Topics,trigram,o telegram tá,90,0.0457084814626714
balanced,Politically_Sensitive_Topics,trigram,tá rolando um,76,0.038598273235144746
balanced,Politically_Sensitive_Topics,trigram,alguém viu o,70,0.03555104113763331
balanced,Politically_Sensitive_Topics,trigram,que é fake,67,0.0340274250888776
balanced,Politically_Sensitive_Topics,trigram,que o presidente,65,0.033011681056373796
balanced,Politically_Sensitive_Topics,trigram,o twitter tá,64,0.03250380904012189
balanced,Politically_Sensitive_Topics,trigram,o whatsapp tá,59,0.029964448958862366
balanced,Politically_Sensitive_Topics,trigram,mas os vídeos,59,0.029964448958862366
