text,final_category,shard_id
"Povo na rua, quartéis de prontidão... e agora?!",BR_State_Security_Democratic_Order,004
Brasília tá uma zona... e os generais? Só olham... que vergonha! 🤬,BR_State_Security_Democratic_Order,004
E se os militares resolverem dar um jeito de uma vez por todas? Será q o povo vai apoiar?,BR_State_Security_Democratic_Order,004
Só falta os quartéis ligarem o sinal... o Brasil não aguenta mais! 🚨,BR_State_Security_Democratic_Order,004
Tá bom ou quer mais? Os militares precisam agir... já!,BR_State_Security_Democratic_Order,004
O Congresso não serve pra nada... só atrapalha... cadê a intervenção militar?!,BR_State_Security_Democratic_Order,004
"Povo nas ruas, quartéis em silêncio... o que tá esperando pra agir?",BR_State_Security_Democratic_Order,004
Brasília afundando e os generais só assistem... que país é esse?! 😤,BR_State_Security_Democratic_Order,004
Tá na hora de botar ordem nos togados... os militares vão ajudar?!,BR_State_Security_Democratic_Order,004
E se a solução for mais simples do q pensamos? Os generais vão agir?!,BR_State_Security_Democratic_Order,004
O STF tá se achando demais... e os militares? Cadê a atitude?! 😏,BR_State_Security_Democratic_Order,004
Brasília é um caos... e os quartéis? Só olham... que nojo!,BR_State_Security_Democratic_Order,004
Tá na hora dos militares fazerem o serviço... o povo tá cansado e quer ordem!,BR_State_Security_Democratic_Order,004
Os políticos só atrapalham... cadê a intervenção?!,BR_State_Security_Democratic_Order,004
"Povo na rua, quartéis de prontidão... e agora? Os militares vão agir ou não?",BR_State_Security_Democratic_Order,004
Brasília tá uma zona... e os generais? Só assistem... que vergonha! 🤬,BR_State_Security_Democratic_Order,004
E se os generais resolverem mostrar quem manda de vez? O povo vai gostar?,BR_State_Security_Democratic_Order,004
O Congresso é uma vergonha... cadê a intervenção militar pra colocar ordem?,BR_State_Security_Democratic_Order,004
"Povo nas ruas, quartéis em silêncio... o que tá esperando pra botar ordem?",BR_State_Security_Democratic_Order,004
Tá na hora de colocar os togados no lugar... os militares vão ajudar ou vão só assistir?,BR_State_Security_Democratic_Order,004
Só falta uma faísca pra os quartéis agirem... e o Brasil mudar!,BR_State_Security_Democratic_Order,004
E se a solução for mais simples do q imaginamos? Os generais vão agir ou vão deixar o Brasil afundar?,BR_State_Security_Democratic_Order,004
"Eles não vão embora sozinhos, precisamos encher os quartéis de verde e amarelo!",BR_State_Security_Democratic_Order,004
"Chegou a hora de botar esses ladrões pra correr e pôr ordem na marra, general!",BR_State_Security_Democratic_Order,004
"Só falta um empurrãozinho, o Exército sabe o que fazer quando o povo acorda!",BR_State_Security_Democratic_Order,004
"Se o Congresso não fecha a boca, a praça vai fechar ele rapidinho... só falta a ordem certa!",BR_State_Security_Democratic_Order,004
"Os militares já estão de prontidão, só falta o sinal verde do povo!",BR_State_Security_Democratic_Order,004
"Esse STF só atrapalha, é só ligar pro quartel que resolvem tudo!",BR_State_Security_Democratic_Order,004
"Se o povo for pra rua com bandeira, os generais não vão ficar quietos não!",BR_State_Security_Democratic_Order,004
"O Brasil não é pra ser governado por togados, é hora de mostrar quem manda!",BR_State_Security_Democratic_Order,004
"Já passou da hora de os quartéis tomarem as rédeas, o povo está cansado!",BR_State_Security_Democratic_Order,004
"Se o Congresso continuar desse jeito, a Praça dos Três Poderes vai virar um quartel general!",BR_State_Security_Democratic_Order,004
Tá na hora de mandar os políticos pro lixo e pôr os militares no controle!,BR_State_Security_Democratic_Order,004
Verde e amarelo na porta dos quartéis é sinal de que o povo acordou!,BR_State_Security_Democratic_Order,004
"Se o povo for pra rua com força, os quartéis não vão ignorar!",BR_State_Security_Democratic_Order,004
"Tem que limpar Brasília de cima a baixo, só os militares podem salvar o país!",BR_State_Security_Democratic_Order,004
"Os militares estão de olho, só falta o povo mostrar que não aguenta mais!",BR_State_Security_Democratic_Order,004
"Se o STF não parar de atrapalhar, vai ter que aprender na marra!",BR_State_Security_Democratic_Order,004
"O povo não elegeu os togados, é hora de mostrar quem tem força!",BR_State_Security_Democratic_Order,004
Os generais não podem ficar de braços cruzados enquanto o Brasil afunda!,BR_State_Security_Democratic_Order,004
"Se o Congresso não fecha, a praça vai fechar ele... os militares já sabem o que fazer!",BR_State_Security_Democratic_Order,004
Basta o povo ir pra rua com bandeira que os quartéis entram na jogada!,BR_State_Security_Democratic_Order,004
Tá na hora de pôr os militares no comando antes que seja tarde demais!,BR_State_Security_Democratic_Order,004
Verde e amarelo nos quartéis é sinal de que o povo quer mudança!,BR_State_Security_Democratic_Order,004
"Se o povo for pra rua com força, os militares não vão ignorar!",BR_State_Security_Democratic_Order,004
"Os togados não mandam no povo, é hora de mostrar quem tem o poder real!",BR_State_Security_Democratic_Order,004
"Tem que zerar Brasília de uma vez por todas, só os generais podem salvar!",BR_State_Security_Democratic_Order,004
"Se o Congresso continuar desse jeito, os quartéis vão ter que agir!",BR_State_Security_Democratic_Order,004
"O povo cansou, os militares já estão prontos... só falta o sinal!",BR_State_Security_Democratic_Order,004
Os quartéis não podem ficar de lado enquanto o Brasil vai pra merda!,BR_State_Security_Democratic_Order,004
"Se o STF não parar, vai ter que aprender na base do cacete!",BR_State_Security_Democratic_Order,004
Verde e amarelo na porta dos quartéis é a revolução do povo!,BR_State_Security_Democratic_Order,004
Tá na hora de os generais tomar as rédeas e pôr os políticos no lugar!,BR_State_Security_Democratic_Order,004
"Se o povo for pra rua com força, os quartéis não vão ficar quietos!",BR_State_Security_Democratic_Order,004
Os militares já sabem o que fazer... só falta o povo mostrar que quer!,BR_State_Security_Democratic_Order,004
Tem que zerar Brasília e pôr ordem na casa... os generais já estão de prontidão!,BR_State_Security_Democratic_Order,004
"As cortes superiores não representam ninguém, são todas corruptas! Brasil precisa de uma faxina na Justiça, varre tudo!",BR_State_Security_Democratic_Order,005
"Chega de STF mandando no Brasil! É a vez do povo decidir, fora esses togados! Fechem o Congresso e o STF já!",BR_State_Security_Democratic_Order,005
"O Planalto tá vazio e os ladrões do STF não saem! 8 de janeiro foi só o começo, a galera não vai parar não! ⚔️",BR_State_Security_Democratic_Order,005
Brasília precisa ser tomada de novo! Os vagabundos do Congresso e do STF não vão embora sozinhos! Levanta a galera!,BR_State_Security_Democratic_Order,005
"STF, TSE e Congresso: três poderes que só atrapalham o Brasil! Praça dos Três Poderes tem que ser deles, não dos nossos! 🔥",BR_State_Security_Democratic_Order,005
Os generais já sabem o que fazer... só falta o povo acordar e ir pra rua! #IntervençãoMilitarJá,BR_State_Security_Democratic_Order,005
O Brasil não pode mais aguentar essa quadrilha do STF! Eles roubam eleições e ainda querem governar? #ForaSTF,BR_State_Security_Democratic_Order,005
8 de janeiro foi lindo! Os heróis que tomaram o Planalto mostraram que o povo não é besta! Mais ocupação! 🇧🇷✊,BR_State_Security_Democratic_Order,005
"Os três poderes são uma farsa! Congresso, STF e TSE: todos ladrões! Brasil merece uma revolução limpa! 💀",BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nosso território! STF e TSE não mandam aqui! Quem governa é o povo na rua! 🔥,BR_State_Security_Democratic_Order,005
Os caras que entraram no STF e no Congresso em 8 de janeiro são os verdadeiros brasileiros! Salve os heróis! 👏,BR_State_Security_Democratic_Order,005
"TSE e STF são inimigos do Brasil! Eles não querem eleições limpas, querem roubar de novo! #8deJaneiro",BR_State_Security_Democratic_Order,005
"Brasília não pode continuar nas mãos de políticos ladrões! Exército, faça sua parte e tome o controle! 🇧🇷💪",BR_State_Security_Democratic_Order,005
"STF, Congresso e TSE: três poderes corruptos que não servem pra nada! Fora eles todos! #FimDaFarsa",BR_State_Security_Democratic_Order,005
"Os heróis de 8 de janeiro mostraram que o povo pode! Mais ocupação, mais quebra de vidros, mais guerra! 🔥💥",BR_State_Security_Democratic_Order,005
"Os togados do STF são os maiores bandidos do Brasil! Eles roubam, estupram a lei e ainda querem nos governar? Não mesmo!",BR_State_Security_Democratic_Order,005
"Praça dos Três Poderes tem que ser só do povo! STF, Congresso e TSE não têm vez aqui! #RevoltaPopular",BR_State_Security_Democratic_Order,005
Os generais do Exército já estão de saco cheio! Só falta o povo ir pra rua e eles agem! #IntervençãoJá,BR_State_Security_Democratic_Order,005
8 de janeiro foi apenas o início! A próxima vez será maior! O Brasil não pode mais ser governado por ladrões! 💀,BR_State_Security_Democratic_Order,005
STF e Congresso são lixos! Só servem pra roubar e trair o Brasil! Praça dos Três Poderes é nosso! 🇧🇷✊,BR_State_Security_Democratic_Order,005
Os caras que invadiram o STF e o Congresso são os únicos que ainda têm honra! Glória a eles! 🙌,BR_State_Security_Democratic_Order,005
TSE e STF são uma doença! Brasil precisa ser purgado! #AcordaBrasil,BR_State_Security_Democratic_Order,005
"Os três poderes são uma vergonha nacional! Fora STF, Congresso e TSE! Brasil livre só com intervenção militar! 🇧🇷💥",BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é o lugar certo pra mostrar quem manda! STF e Congresso não têm autoridade aqui! 🔥,BR_State_Security_Democratic_Order,005
"Os heróis de 8 de janeiro são o futuro do Brasil! Mais ocupação, mais revolta! O STF e o TSE não vão aguentar! 💪",BR_State_Security_Democratic_Order,005
"STF e Congresso são os maiores inimigos do Brasil! Eles não querem eleições, querem roubar! #8deJaneiro2025",BR_State_Security_Democratic_Order,005
Os generais do Exército sabem o que fazer... só falta a galera ir pra rua! #IntervençãoMilitar,BR_State_Security_Democratic_Order,005
"Brasília precisa ser tomada de novo! STF, Congresso e TSE não têm vez! O povo manda! 🇧🇷✊",BR_State_Security_Democratic_Order,005
Os togados do STF são uns safados! Roubam eleições e ainda querem governar? Nunca! 😤,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nosso! STF e Congresso não mandam aqui! #RevoltaDoPovo,BR_State_Security_Democratic_Order,005
8 de janeiro foi só o começo! A próxima ocupação será maior! O Brasil não pode mais ser governado por ladrões! 💀,BR_State_Security_Democratic_Order,005
Os caras que entraram no STF e no Congresso são heróis nacionais! Salve eles! 🇧🇷🔥,BR_State_Security_Democratic_Order,005
TSE e STF são uma piada! Eles não representam ninguém! Brasil livre só com Forças Armadas! 💥,BR_State_Security_Democratic_Order,005
"Congresso, STF e TSE: três poderes corruptos que devem ser queimados! #BrasilLivre",BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é o símbolo da nossa revolta! STF e Congresso não têm vez aqui! 🇧🇷✊,BR_State_Security_Democratic_Order,005
Os generais já estão de plantão! Só falta o povo acordar e ir pra rua! #IntervençãoJá,BR_State_Security_Democratic_Order,005
"Os heróis de 8 de janeiro são a luz no fim do túnel! Mais ocupação, mais guerra! O STF não aguenta mais! 💥",BR_State_Security_Democratic_Order,005
STF e Congresso são uma doença! Brasil precisa de uma cirurgia! Fora eles! 💀,BR_State_Security_Democratic_Order,005
"Os togados do STF roubam, enganam e ainda querem governar? Brasil, acorda! #ForaSTF",BR_State_Security_Democratic_Order,005
"Praça dos Três Poderes é nosso território! STF, Congresso e TSE não têm vez aqui! #OcupaçãoTotal",BR_State_Security_Democratic_Order,005
Os caras que tomaram o Planalto em 8 de janeiro são os únicos patriotas! Glória a eles! 🇧🇷✊,BR_State_Security_Democratic_Order,005
TSE e STF são inimigos do Brasil! Eles não querem eleições limpas! #8deJaneiroVaiVoltar,BR_State_Security_Democratic_Order,005
Os generais do Exército já sabem o que fazer... só falta o povo ir pra rua! #FimDaDemocracia,BR_State_Security_Democratic_Order,005
"Brasil não pode mais ser governado por ladrões! STF, Congresso e TSE precisam sair! 💥",BR_State_Security_Democratic_Order,005
"Os heróis de 8 de janeiro são o futuro! Mais ocupação, mais revolta! O povo não se curva! 🔥",BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nosso! STF e Congresso não mandam aqui! #RevoltaPopular,BR_State_Security_Democratic_Order,005
Os togados do STF são uns parasitas! Roubam eleições e ainda governam? Nunca! 😠,BR_State_Security_Democratic_Order,005
8 de janeiro foi só o começo! A próxima ocupação será épica! O Brasil vai ser livre! 🇧🇷✊,BR_State_Security_Democratic_Order,005
TSE e STF são uma fraude! Brasil precisa de uma faxina nos três poderes! Fora eles! 💀,BR_State_Security_Democratic_Order,005
Os generais já estão prontos! Só falta o povo ir pra rua! #IntervençãoMilitarJá,BR_State_Security_Democratic_Order,005
Os caras que entraram no STF e no Congresso são os únicos que ainda têm dignidade! Salve! 🙌,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é o lugar certo! STF e Congresso não têm autoridade! #BrasilLivre,BR_State_Security_Democratic_Order,005
"Os heróis de 8 de janeiro mostraram o caminho! Mais ocupação, mais luta! O STF não aguenta mais! 💥",BR_State_Security_Democratic_Order,005
"STF, Congresso e TSE: três poderes corruptos que devem ser destruídos! #FimDaFarsa",BR_State_Security_Democratic_Order,005
"Os togados do STF são uns vagabundos! Roubam eleições e ainda querem governar? Brasil, reage! 😤",BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nosso! STF e Congresso não têm vez aqui! #RevoltaDoPovo,BR_State_Security_Democratic_Order,005
8 de janeiro foi apenas o início! A próxima ocupação será maior! O Brasil não pode mais ser roubado! 💀,BR_State_Security_Democratic_Order,005
Os generais do Exército sabem o que fazer... só falta a galera ir pra rua! #BrasilLivre,BR_State_Security_Democratic_Order,005
Os caras que tomaram o Planalto são heróis nacionais! Salve eles! 🇧🇷✊,BR_State_Security_Democratic_Order,005
"TSE e STF são uma vergonha! Eles não querem eleições, querem roubar! #8deJaneiro2025",BR_State_Security_Democratic_Order,005
"Os três poderes são uma doença! Brasil precisa de uma revolução limpa! Fora STF, Congresso e TSE! 💥",BR_State_Security_Democratic_Order,005
"Os heróis de 8 de janeiro são a luz no fim do túnel! Mais ocupação, mais guerra! O Brasil vai ser livre! 🇧🇷✊",BR_State_Security_Democratic_Order,005
Tem que invadir o Congresso,BR_State_Security_Democratic_Order,005
O Planalto tá cheio de traidores e o STF é uma quadrilha! Se o povo não se mexer agora,BR_State_Security_Democratic_Order,005
O povo precisa tomar as ruas e mostrar pro mundo que não aceita mais esse circo eleitoral! Urnas são manipuladas,BR_State_Security_Democratic_Order,005
Tá vendo o que acontece quando o povo acorda? STF treme,BR_State_Security_Democratic_Order,005
O 8 de janeiro foi lindo,BR_State_Security_Democratic_Order,005
STF e TSE são lixos que precisam ser varridos! Exército,BR_State_Security_Democratic_Order,005
Congresso é um antro de corrupção,BR_State_Security_Democratic_Order,005
O Planalto tá lotado de traidores que vendem o Brasil! Se o povo não reagir,BR_State_Security_Democratic_Order,005
Tá na hora de varrer essa corja do Congresso! STF é uma vergonha nacional! Exército,BR_State_Security_Democratic_Order,005
STF não pode mais decidir nada! Urnas são fraudulentas,BR_State_Security_Democratic_Order,005
O 8 de janeiro foi apenas o começo! Se o povo se unir,BR_State_Security_Democratic_Order,005
Congresso é um antro de ladrões,BR_State_Security_Democratic_Order,005
O Planalto tá cheio de traidores que entregam o Brasil! Se o povo não reagir,BR_State_Security_Democratic_Order,005
Congresso é um antro de traidores,BR_State_Security_Democratic_Order,005
Vamos fechar o STF de uma vez por todas! Brasil só melhora sem esses bandidos de toga!!!,BR_State_Security_Democratic_Order,005
Repetem o 8 de janeiro todo dia até derrubar esses ladrões do Supremo! A praça vai tremer de novo!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes precisa ser tomada novamente! STF e TSE roubaram a eleição!,BR_State_Security_Democratic_Order,005
Os ministros do STF precisam saber o que é democracia na marra! A gente mostra pra eles!,BR_State_Security_Democratic_Order,005
TSE é uma farsa! Vamos ocupar o Planalto até eles cancelarem essa fraude!,BR_State_Security_Democratic_Order,005
O 8 de janeiro foi só o começo! Tem que repetir até limpar a corja do Supremo!,BR_State_Security_Democratic_Order,005
Se o Congresso não derrubar o STF,BR_State_Security_Democratic_Order,005
Togados não mandam em nada! A nação é maior que esses ladrões de toga!,BR_State_Security_Democratic_Order,005
Tem que zerar o STF! Esses vagabundos roubam eleições e ainda querem nos calar!,BR_State_Security_Democratic_Order,005
O Palácio do Planalto vai cair! STF e TSE não podem continuar roubando o Brasil!,BR_State_Security_Democratic_Order,005
Brasília novamente! Todos os que roubam eleições precisam pagar!,BR_State_Security_Democratic_Order,005
TSE e STF são a mesma coisa! Roubo em urna eletrônica precisa acabar já!,BR_State_Security_Democratic_Order,005
8 de janeiro foi legítimo! Os culpados do STF precisam entender!,BR_State_Security_Democratic_Order,005
O Congresso precisa acordar! Se não limpar o STF,BR_State_Security_Democratic_Order,005
Togas do STF são lixo! Brasília não é deles,BR_State_Security_Democratic_Order,005
Tem que invadir tudo de novo! STF e TSE não podem continuar fraudando eleições!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nossa! STF e TSE precisam entender logo!,BR_State_Security_Democratic_Order,005
Repetem o 8/J! Basta de roubo nas urnas! TSE e STF precisam cair!,BR_State_Security_Democratic_Order,005
Brasília não esquece! STF e Congresso roubam e ainda chamam a gente de bandido!,BR_State_Security_Democratic_Order,005
Os ministros do STF são os verdadeiros golpistas! A nação não aguenta mais!,BR_State_Security_Democratic_Order,005
Tem que fechar o STF e o Congresso! Roubo nas eleições não pode continuar!,BR_State_Security_Democratic_Order,005
O 8 de janeiro foi uma revolução! STF e TSE são a prova de que precisamos de intervenção!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes não pode ficar parada! STF e TSE precisam ser derrubados!,BR_State_Security_Democratic_Order,005
TSE e STF são uma vergonha! Brasil precisa acordar e agir!,BR_State_Security_Democratic_Order,005
Se o STF não cair,BR_State_Security_Democratic_Order,005
STF é o câncer do Brasil! A praça precisa se manifestar de novo!,BR_State_Security_Democratic_Order,005
Brasília precisa ser tomada! STF e Congresso não podem continuar roubando eleições!,BR_State_Security_Democratic_Order,005
Repetem o 8 de janeiro! STF e TSE são ilegítimos!,BR_State_Security_Democratic_Order,005
Togados do STF são os verdadeiros ladrões! Brasília não é deles!,BR_State_Security_Democratic_Order,005
O Palácio do Planalto precisa ser fechado! STF e Congresso são uma piada!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes vai queimar de novo! STF e TSE não têm o direito de fraudar eleições!,BR_State_Security_Democratic_Order,005
TSE e STF são a mesma quadrilha! A nação não pode mais ficar calada!,BR_State_Security_Democratic_Order,005
Brasília precisa acordar! STF e Congresso são os responsáveis pelo roubo!,BR_State_Security_Democratic_Order,005
Tem que invadir o STF! Esses vagabundos não podem continuar nos enganando!,BR_State_Security_Democratic_Order,005
O 8 de janeiro foi justo! STF e TSE precisam cair!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nossa! STF e Congresso não podem mais fraudar eleições!,BR_State_Security_Democratic_Order,005
STF e TSE são uma vergonha! Brasil precisa de intervenção militar já!,BR_State_Security_Democratic_Order,005
Repetem o 8/J até derrubar o STF! A nação não aguenta mais fraudes!,BR_State_Security_Democratic_Order,005
Brasília não esquece! STF e Congresso precisam ser derrubados!,BR_State_Security_Democratic_Order,005
TSE e STF são ilegítimos! Praça dos Três Poderes não pode ficar quieta!,BR_State_Security_Democratic_Order,005
STF é o inimigo do povo! Brasília precisa acordar!,BR_State_Security_Democratic_Order,005
Repetem o 8 de janeiro! TSE e STF são uma quadrilha!,BR_State_Security_Democratic_Order,005
Tem que fechar o STF e o Congresso! Brasil não pode continuar sendo roubado!,BR_State_Security_Democratic_Order,005
Brasília vai tremer de novo! STF e TSE não têm legitimidade!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nossa! STF e Congresso precisam cair!,BR_State_Security_Democratic_Order,005
STF e TSE são uma vergonha! Brasil precisa de intervenção já!,BR_State_Security_Democratic_Order,005
O 8 de janeiro foi necessário! STF e TSE precisam cair!,BR_State_Security_Democratic_Order,005
Brasília não esquece! STF e Congresso são os ladrões!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes precisa ser tomada! STF e TSE não podem continuar fraudando eleições!,BR_State_Security_Democratic_Order,005
TSE e STF são ilegítimos! Brasil precisa de uma limpeza!,BR_State_Security_Democratic_Order,005
STF é o câncer do Brasil! A praça precisa agir!,BR_State_Security_Democratic_Order,005
Repetem o 8 de janeiro! TSE e STF precisam ser derrubados!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes não pode ficar quieta! STF e TSE são uma vergonha!,BR_State_Security_Democratic_Order,005
Tem que invadir tudo de novo! STF e Congresso não podem continuar fraudando eleições!,BR_State_Security_Democratic_Order,005
Brasília não esquece o 8/J! STF e TSE precisam cair!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nossa! STF e Congresso são ilegítimos!,BR_State_Security_Democratic_Order,005
STF e TSE são uma quadrilha! Brasil precisa acordar!,BR_State_Security_Democratic_Order,005
Repetem o 8 de janeiro! TSE e STF não têm legitimidade!,BR_State_Security_Democratic_Order,005
Togados do STF são os ladrões! Brasília precisa agir!,BR_State_Security_Democratic_Order,005
Brasília vai tremer de novo! STF e TSE precisam ser derrubados!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes não pode ficar parada! STF e Congresso são uma fraude!,BR_State_Security_Democratic_Order,005
Repetem o 8/J até derrubar o STF! A nação não aguenta mais!,BR_State_Security_Democratic_Order,005
8 de janeiro foi só o começo,BR_State_Security_Democratic_Order,005
Os heróis do 8 de janeiro merecem medalha,BR_State_Security_Democratic_Order,005
8 de janeiro foi briga de cachorro grande. Agora o Brasil inteiro tem que se levantar contra os vagabundos que roubam voto!,BR_State_Security_Democratic_Order,005
Eles querem fechar o STF? Ótimo,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nossa,BR_State_Security_Democratic_Order,005
TSE adulterou 5 milhões de votos? Claro que sim! E o STF tá de acordo,BR_State_Security_Democratic_Order,005
Quem invadiu o Congresso no 8 de janeiro não era bandido,BR_State_Security_Democratic_Order,005
O Planalto tá cheio de corruptos. Tem que botar fogo em tudo e colocar os militares pra varrer essa corja!,BR_State_Security_Democratic_Order,005
STF não pode julgar ninguém? Pois então não tem direito de existir. Vamos fechar esse prédio de ladrões!,BR_State_Security_Democratic_Order,005
8 de janeiro foi ensaio geral. A próxima vez a gente vai até o fim e toma o poder pela força!,BR_State_Security_Democratic_Order,005
Congresso e STF juntos com os tubarões do mercado,BR_State_Security_Democratic_Order,005
Tem que invadir o TSE e queimar as urnas eletrônicas pra ninguém mais roubar voto do povo!,BR_State_Security_Democratic_Order,005
Os coxinhas que apoiam STF e TSE são os mesmos que votaram no Lula. Vão pagar por isso na rua!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nosso território. Se o Congresso não der conta do recado,BR_State_Security_Democratic_Order,005
STF e TSE são uma vergonha nacional. Só falta o povo acordar e colocar fogo em tudo!,BR_State_Security_Democratic_Order,005
8 de janeiro foi apenas o aquecimento. A revolução está só começando e vai varrer essa corja toda!,BR_State_Security_Democratic_Order,005
Congresso e STF roubando eleições há décadas. Chegou a hora de devolver o Brasil aos brasileiros!,BR_State_Security_Democratic_Order,005
TSE e STF são dois ladrões de galinha. O povo tem que invadir e tomar o controle!,BR_State_Security_Democratic_Order,005
Planalto tá cheio de traidores. Só falta o Exército botar ordem nessa bagunça!,BR_State_Security_Democratic_Order,005
8 de janeiro foi briga de criança. A gente ainda vai tomar o STF e fechar o Congresso de uma vez por todas!,BR_State_Security_Democratic_Order,005
Os generais precisam acordar e botar esses vagabundos pra correr. Brasil não pode continuar assim!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é o lugar certo pra fazer justiça. Se o Congresso não age,BR_State_Security_Democratic_Order,005
STF e TSE roubam eleições desde sempre. O povo precisa se unir e tomar o poder pela força!,BR_State_Security_Democratic_Order,005
8 de janeiro foi apenas o começo. A próxima vez a gente vai até o fim e toma o Brasil!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nossa. Se o Congresso não obedece,BR_State_Security_Democratic_Order,005
8 de janeiro foi ensaio. A próxima revolução vai ser maior e vai varrer essa corja toda!,BR_State_Security_Democratic_Order,005
STF e Congresso juntos são uma vergonha. Tem que queimar tudo e começar do zero!,BR_State_Security_Democratic_Order,005
Planalto tá cheio de bandidos. Só falta o Exército tomar o controle e botar ordem!,BR_State_Security_Democratic_Order,005
TSE adulterou eleições milhares de vezes. STF apoia. O povo tem que tomar o controle pela força!,BR_State_Security_Democratic_Order,005
Os coxinhas que apoiam STF e TSE são os mesmos que roubam o povo. Merecem pagar na rua!,BR_State_Security_Democratic_Order,005
8 de janeiro foi briga de cachorro grande. A gente ainda vai tomar o Brasil!,BR_State_Security_Democratic_Order,005
Congresso e STF juntos com os tubarões. O povo tem que invadir e tomar o controle!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é território livre. Se o Congresso não obedece,BR_State_Security_Democratic_Order,005
STF e TSE são uma piada. Tem que fechar tudo e pôr os generais no poder!,BR_State_Security_Democratic_Order,005
8 de janeiro foi apenas o começo. A gente ainda vai mostrar quem manda no Brasil!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes é nossa. Se o Congresso não age,BR_State_Security_Democratic_Order,005
TSE e STF juntos roubam eleições há décadas. O povo tem que tomar o controle pela força!,BR_State_Security_Democratic_Order,005
Eles roubam eleições e nós temos que engolir? Não mesmo! Vamos ocupar Brasília até eles devolverem o nosso voto!,BR_State_Security_Democratic_Order,005
O 8 de janeiro foi só o começo... imagina o que vem agora que o povo acordou de vez!!!,BR_State_Security_Democratic_Order,005
Praça dos Três Poderes precisa ser lavada com sangue de corruptos! STF,BR_State_Security_Democratic_Order,005
TSE e STF juntos são o câncer do Brasil. Tem que queimar os dois prédios e começar de novo!,BR_State_Security_Democratic_Order,005
Eles chamam de democracia mas só sabem roubar eleições... que tipo de país é esse?!,BR_State_Security_Democratic_Order,005
"Eles invadiram o STF de cabeça erguida e isso é só o começo, aguardem o próximo round!",BR_State_Security_Democratic_Order,005
"O TSE e o STF não são donos da verdade, o povo tem que mostrar quem manda mesmo! #8deJaneiroForever",BR_State_Security_Democratic_Order,005
"Brasília vai tremer de novo, agora é pra valer! Sem STF, sem Congresso, só o Exército decide!",BR_State_Security_Democratic_Order,005
"Os caras do Planalto e da Praça dos Três Poderes estão com os dias contados, é isso que o povo quer!",BR_State_Security_Democratic_Order,005
"Ninguém segura mais essa galera, 8 de janeiro foi lindo e agora é pra virar rotina! Toca a marchar!",BR_State_Security_Democratic_Order,005
"STF e TSE são lixo, só atrapalham o Brasil! Vamos fechar tudo e começar do zero!",BR_State_Security_Democratic_Order,005
"Os generais têm que tomar o Congresso antes que seja tarde demais, a paciência acabou!",BR_State_Security_Democratic_Order,005
"Esses togados do STF não sabem de nada, o povo na rua é que tem poder real! Repitam 8 de janeiro!",BR_State_Security_Democratic_Order,005
"Praça dos Três Poderes não é lugar pra políticos corruptos, é pra gente de bem mostrar a força!",BR_State_Security_Democratic_Order,005
"O Planalto tá cheio de traidores, só uma intervenção militar resolve! #ForaTSE",BR_State_Security_Democratic_Order,005
"8 de janeiro foi só o aquecimento, agora é pra botar fogo no Congresso e no STF!",BR_State_Security_Democratic_Order,005
"TSE e STF não representam ninguém, só servem pra roubar e atrapalhar o Brasil! Fora eles!",BR_State_Security_Democratic_Order,005
"Se o Exército não agir agora, o caos vai tomar conta! Fechem STF e Congresso já!",BR_State_Security_Democratic_Order,005
"Os caras da Praça dos Três Poderes merecem apanhar, não adianta discutir com eles!",BR_State_Security_Democratic_Order,005
"STF é uma vergonha nacional, só atrapalham a vontade do povo! #8deJaneiro2.0",BR_State_Security_Democratic_Order,005
O Planalto e os políticos do Congresso têm que aprender na marra quem manda!,BR_State_Security_Democratic_Order,005
"Temos que zerar o TSE e o STF de uma vez por todas, não tem outra solução!",BR_State_Security_Democratic_Order,005
"STF, TSE e Congresso são a mesma coisa: lixo! O Exército tem que assumir o controle!",BR_State_Security_Democratic_Order,005
"Se não fecharem o STF e o Congresso, a galera não para de invadir e quebrar!",BR_State_Security_Democratic_Order,005
"Vcs acham q o STF vai entrar na Justiça pra nos parar? Sem chance, é agora q a galera INVADE!",BR_State_Security_Democratic_Order,006
