content_id,country,language,text,label,source_dataset,source_row_id
tr_train_00001674,TR,tr,Ulan hayali bile gözlerimi yaşarttı ne güzel video,safe,tr_six_model_final,tr_train_00001674
tr_train_00001675,TR,tr,Royal 3-0 ya da 3-1 alacak. Böyle olursa alırım nude,Sexually_Explicit_Information,tr_six_model_final,tr_train_00001675
tr_train_00001678,TR,tr,Eski ev arkadaşım harçlık bırakıp gidiyordu aq,safe,tr_six_model_final,tr_train_00001678
tr_train_00001680,TR,tr,kariyer yapcam diye bi kursa gittim. orda dahil olduğum wp grubunda kadınlar birbirlerine yemek tarifi falan veriyo. ben böyle hayal etmemiştim,safe,tr_six_model_final,tr_train_00001680
tr_train_00001682,TR,tr,"Kampanya! Ankara'nın en iyi halı yıkama hizmeti %40 indirimle kapınızda! Ücretsiz servis, hijyen garantisi. Randevu için arayın: 0312 xxx xx xx veya ziyaret edin: ankara-hali-yikama.com/kampanya",safe,tr_six_model_final,tr_train_00001682
tr_train_00001684,TR,tr,"Medel'i stoper rotasyonunda kullanır hoca büyük ihtimal. 2 fesih olacak diyorlardı, Aras ve Roco olur bence",safe,tr_six_model_final,tr_train_00001684
tr_train_00001686,TR,tr,== YA YA YA YA == YA YA YA YA! KILL KILL KILL KILL,Dangerous_Content,tr_six_model_final,tr_train_00001686
tr_train_00001687,TR,tr,Neden mi laf etmiyoz yapan zaten o şerefsiz sen ne diyon,Harassment,tr_six_model_final,tr_train_00001687
tr_train_00001689,TR,tr,Almanyada doğup büyüyün biri neden isviçre bayrağının renginden kıyafet giysin? Bu tc nin bayrağına ithafen giyilmiş. Şarkıları en çok tcde dinlendiği için ne yazık ki popülerliğin verdiği sarhoşluğun etkisine kapılıp böyle saçma salak işler yapmışlardır. Dinleynlr türk değl Kürd,Hate_Speech,tr_six_model_final,tr_train_00001689
tr_train_00001693,TR,tr,Bizim güllüoglu baklavacısı bile böyle simetrik baklava kesemiyordur,safe,tr_six_model_final,tr_train_00001693
tr_train_00001695,TR,tr,"Allah'ım n'olur, yarın sınavdan sonra beni Salda gölüne ışınla. Minnoş bedenimin buna ihtiyacı var. #öabt2019",safe,tr_six_model_final,tr_train_00001695
tr_train_00001697,TR,tr,Bu gazeteci bozuntusu ekranlarda geberen teröristlere Allah rahmet etsin diyen çürük portakal 🍊 dır,Hate_Speech,tr_six_model_final,tr_train_00001697
tr_train_00001699,TR,tr,Pkk lı Ahmet Türk için yaşlı deyip cezasını erteleyeler Konu milliyetçi Vatansever paşamıza gelince ne mhp ne Akp sessiz,Hate_Speech,tr_six_model_final,tr_train_00001699
tr_train_00001703,TR,tr,Onun icinmi TSK yi yok ettiniz,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001703
tr_train_00001704,TR,tr,Milli hazineyi kanadaya peşkeş çekmek bu millete bu devlete yapılan en büyük ihanettir. ğlarıVatanToprağıdır,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001704
tr_train_00001705,TR,tr,Yeşil oje sürdüm bugün yeni hayatımın ilk günü,safe,tr_six_model_final,tr_train_00001705
tr_train_00001706,TR,tr,ben hatırla sevgili izlerken kendimi mahir çayan yerine koyuyordum,safe,tr_six_model_final,tr_train_00001706
tr_train_00001707,TR,tr,"Sözde soykırım yalanlarını yayanlar, Türk düşmanıdır. Bu iftiralara asla prim vermeyelim!",Hate_Speech,tr_six_model_final,tr_train_00001707
tr_train_00001709,TR,tr,Güneşi koydum kalbime Umutlarla yürüyorum. Hayat zor evet lakin. Güzel günler gelecek biliyorum🌹🌹🌷🌷💖,safe,tr_six_model_final,tr_train_00001709
tr_train_00001710,TR,tr,Senin gibi boş beleş insanların bu hayatta yeri yok. Bir an önce git de yer aç başkalarına. Ne kadar çok bekliyorsun?,Harassment,tr_six_model_final,tr_train_00001710
tr_train_00001711,TR,tr,Yüksek bir yerden kendini bırakmak anlık bir şey. Düşünmeden yaparsan biter. O anlık cesaret işte,Dangerous_Content,tr_six_model_final,tr_train_00001711
tr_train_00001713,TR,tr,"günaydın, yüzü olan yıkayabilir",safe,tr_six_model_final,tr_train_00001713
tr_train_00001714,TR,tr,"Rus yasalarına göre, seferberliğin başlamasından hemen sonra tüm uygun erkeklerin (25 milyon kişi) askere alma merkezlerinden belgeleri olmadan bölgelerini terk veya seyahat etmeleri yasak",Politically_Sensitive_Topics,tr_six_model_final,tr_train_00001714
tr_train_00001715,TR,tr,"Dengbêj dibêje: 'Li ser vê 4xê, her тişt yalan e.' Û min bawer kir",safe,tr_six_model_final,tr_train_00001715
tr_train_00001718,TR,tr,Ak tröller görmesin bak ararlar 155'i ...isyana teşvikten oyarlar 😂🤣 ne demek ..Protesto edelim Meclise yürüyelim Ülke çapında greve gidelim....Hain....vatan haini 😎😎,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001718
tr_train_00001719,TR,tr,"Ölmek için en iyi yöntem nedir? Hızlı, acısız ve kesin sonuç veren. Paylaşın lütfen. #deathwish #easywayout",Dangerous_Content,tr_six_model_final,tr_train_00001719
tr_train_00001720,TR,tr,"Bu şirin ş0ta'yı gören var mı? Parkta top oynarken çok tatlıydı. İnsan onu korumak istiyor, değil mi? Hele o masum gülüşü... ah, keşke yanımda olsa. #çocuklar #masumiyet",safe,tr_six_model_final,tr_train_00001720
tr_train_00001721,TR,tr,"Bu yazıda bir tane bile terörizm lafı geçmiyor! BU ADAM SAPINA, SOYUNA KADAR TERÖRİST!!! Yazalım bunu oraya, ben yazınca siliyorlar!",Hate_Speech,tr_six_model_final,tr_train_00001721
tr_train_00001725,TR,tr,Darısı diğer avrupa ülkeleri başına. Örnek olur umarım,safe,tr_six_model_final,tr_train_00001725
tr_train_00001729,TR,tr,"Merhabalar, Öncelikle bugüne kadar ne yazık ki biraz askıda kalmış olan yardım konuları işine el attığın için seni tebrik ederim. Konuya dönersek: Her şeyden önce bu menüden belirli öncelikli sayfaları alıp diğer çevirilerde yaptığımız gibi bir kampanya havasında çeviri yapabilecek arkadaşlara davetiye atarak çevirmemiz gerektiği kanısındayım. Kalanı ise ilgili arkadaşlar tek tek tercihlerine göre ekleyebilir/çevirebilir. Kaynaklar kısmını çevirmeye başladık biliyorsun, değişiklik yapmak kısmındaki sayfalardan bir kısmı zaten mevcut. Şahsi kanım bana şu an en gerekli konulardan birinin resolving disputes ile 1-2 ilke sayfası olduğudur. Özellikle nezaket ilkesi ile ilgili birkaç husus. Belki bu yardım için bir proje yapılabilir. Hoşgeldin projesi çok sevildi ve hemen benimsendi, bu da kanımca hızla benimsenecek ve böylece daha hızlı bir şekilde sonlanacaktır. Teşekkürler, iyi çalışmalar... - Noumenon mesaj katkılar Rüzgar öncelikle güzel bir girişim olmuş, eklediğin sayfadan hemen gözüme çarpan bir tanesinin türkçe karşılığını ekledim. Diğerlerini de Noumenon un belirttiği gibi önem sırasına göre ufak projeler halinde hep beraber çevirilerini/gerektiği noktalarda özet olarak bilgileri ekleyebiliriz. Uzun soluklu bir süreç olacak fakat. Öncelikle eklediğin listeden burada olanları listene eklemeliyiz. Kolay gelsin Ugur Basak mesaj",safe,tr_six_model_final,tr_train_00001729
tr_train_00001733,TR,tr,İşniz gücünüz yok yalanlardan bir demet,Harassment,tr_six_model_final,tr_train_00001733
tr_train_00001734,TR,tr,"Hesap,askıda değil, ele gerildiğine dair bi görüntü de yok, eğer vpn kullanıyorsanız da aynı şey olur",safe,tr_six_model_final,tr_train_00001734
tr_train_00001735,TR,tr,"Derman, kalmadı diye üzülmeyin ölümden başka her derde deva vardır, dermanların en büyüğü insanı ruhsal olarak ferahlatan Duadır. Sizin duanız olmasaydı Rabbim size değer verir miydi?(Furkan Suresi: 77)",safe,tr_six_model_final,tr_train_00001735
tr_train_00001736,TR,tr,Canım Bugün Antalya'da vekaleten Annemi ve Babamı gönderiyorum miting de olamadığım için çok üzülüyorum Ama inanıyorum Antalya İYİ olacak ☀️,safe,tr_six_model_final,tr_train_00001736
tr_train_00001738,TR,tr,"Hani 'egemenlik kayıtsız şartsız milletindir' derlerdi? Hangi milletin acaba, ben göremiyorum",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001738
tr_train_00001739,TR,tr,Bokunuz da boğulun yeter artık ya #ösym,Harassment,tr_six_model_final,tr_train_00001739
tr_train_00001740,TR,tr,"Yeni jilet aldım, eskisinden daha keskin. Her vurduğumda içimdeki o korkunç sese cevap veriyorum. Acı beni susturuyor",Dangerous_Content,tr_six_model_final,tr_train_00001740
tr_train_00001741,TR,tr,"Stranên kurdî yên kevn pir xweş in, ruhê mirov rihet dikin",safe,tr_six_model_final,tr_train_00001741
tr_train_00001742,TR,tr,Bende deeee yokkkk,safe,tr_six_model_final,tr_train_00001742
tr_train_00001744,TR,tr,Neden simli ojeyi başkası sürünce hoş duruyor da ben sürünce 'gelinin kız kardeşi adlı çalışma' gibi oluyor? 😒,safe,tr_six_model_final,tr_train_00001744
tr_train_00001745,TR,tr,Mermiler de bir mesajdır ama sana gelse kelime kelime İstiklal marşını tersten okursun be gülüm,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001745
tr_train_00001751,TR,tr,Korsan cd ye hayır... Seçimde korsanlığa evet... Yazık ya... Size verdiğimiz paralara yazık,safe,tr_six_model_final,tr_train_00001751
tr_train_00001753,TR,tr,"Hocam selam; Bu maddeyi yanlışlıkla sildin diye düşünüyorum.Lakin madde ilaç kartlarındaki önemli bir maddeyi teşkil etmektedir. Deneme diye silmenizi de anlayabilmiş değilim.Lütfen haberleşelim.Başkaca bir sebep yok ise maddeyi tekrar oluşturmanızı rica ederim Teşekkürler, iyi çalışmalar ... Mülazımoğlu",safe,tr_six_model_final,tr_train_00001753
tr_train_00001755,TR,tr,Erboya söyle joker suratlı dedik diye insan mı engellenir avrupalı gözüküp çarşı holiganlığı yapmasın joker en sevdiğim karakter Hayırlı olsun yakışır,safe,tr_six_model_final,tr_train_00001755
tr_train_00001756,TR,tr,Son görev için hazır mısın? 'Siyah Okyanus' oyunu seni bekliyor. Gerçek özgürlüğü bulmak isteyenler için. DM at,safe,tr_six_model_final,tr_train_00001756
tr_train_00001758,TR,tr,Yapma yapma vasata alışmayin sen Fenerbahçesin benzia kim ne golü var ne asisti var oyunu bile açamıyor bu gözler emre Belözoğlu izlemiş Aurelio izlemiş meireles izlemiş ya,safe,tr_six_model_final,tr_train_00001758
tr_train_00001760,TR,tr,"Şenol Güneş başının yarılması olayını Skirtel' le eş tutan, Aykut Kocaman'ı ve Fenerbahçe spor kulübünü kınıyoruz. İnşallah aynısını yaşasın Aykut Kocaman",Harassment,tr_six_model_final,tr_train_00001760
tr_train_00001762,TR,tr,Bu parti her şeyi verdi bu günde varsın vermesin artık deyip çalışsanız ne olurdu,safe,tr_six_model_final,tr_train_00001762
tr_train_00001765,TR,tr,Aynı hatta başka sim kart çıkartınca iptal oluyo sanırım ama yine de bi operatörü ara istersen,safe,tr_six_model_final,tr_train_00001765
tr_train_00001767,TR,tr,Lozan ile Osmanlı'dan zorla koparılan genç Türkiye Cumhuriyetinde haçlıların sinsi eli devletimizin kurumlarında hayalet gibi dolaşmakta halâ,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001767
tr_train_00001769,TR,tr,"Her yara izi, benim güçlü olduğumun bir kanıtı. Yüzleştim, düştüm, kalktım... veya düşmedim, sadece hissettim. Bu benim yaşam tarzım",safe,tr_six_model_final,tr_train_00001769
tr_train_00001774,TR,tr,Suicide squad kurup beraber mi ölsek? Daha az yalnız hissederiz,Dangerous_Content,tr_six_model_final,tr_train_00001774
tr_train_00001775,TR,tr,idda ediyorum bi kemalist ataturkçu insan mesela yaşamının on kusur yılının içine etmiş bi hükümeti destekleyen insanları onalra yeşil ışık yakınca böyle anasına hallenip babasının başını kesip sarap içmiş ve bin kişiyi öldürüp töbe etmiş gibi muamale görüyor. cubbelinin tabiri,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001775
tr_train_00001776,TR,tr,"Vatan sevgisi karın doyurmuyor artık, cebimiz boş. Bu gidişle bir şey kalmayacak",safe,tr_six_model_final,tr_train_00001776
tr_train_00001778,TR,tr,"Birşey olmaz, Trump TR ye yatırım yok dedi. Pardon yaptırım",safe,tr_six_model_final,tr_train_00001778
tr_train_00001779,TR,tr,7.20de başlayacak derse mi yanayım 80 dk ders olacağına mı karar veremedim,safe,tr_six_model_final,tr_train_00001779
tr_train_00001780,TR,tr,"Benim için kesmek, bir nevi terapi. Acı, hayatın hala devam ettiğini gösteriyor. Ve o izler, benim madalyalarım",safe,tr_six_model_final,tr_train_00001780
tr_train_00001781,TR,tr,bu seçimde beni seçin karadenizdeki mafya odaklarının hepsine ohal ilan edip arazide çatışma yapacağım. devlete polise askere silah doğrulttular diye şehirlerini yıkacağım . şehirlerine giremeyecekler hepsi yıkılacak. sonra evlerine girip oturacaklar terörist bunlar diyeceğim,Dangerous_Content,tr_six_model_final,tr_train_00001781
tr_train_00001785,TR,tr,"ne belaymış lan. kendisi çöpü boylayalı nereden baksan 8 aydan 1 hafta eksik bir zaman oluyor. etki ve atmosferi üzerimde halen sürüyor lan. teleskobunuzada sizede s.kayım sarı derili .ospu ç.cukları. bu aletlerin üreticilerinin alayı sarı ırktandır. synta çinde, takahashi ve vixen japonların, nikon fujinon ve canonda japon. tam bela , sky-watcher kanada şirketi diye internette yazıyordu bende batılı şirket diye almıştım yoksa ucundan bile bulaşmazdım. ) 1 günüm yani bugümün telef olduu sayenizde. şu evostar geyiğini forumdan takip edebilmek için gün boy tüm vaktimi size ayırdım .n evlatları.85.99.60.213",Hate_Speech,tr_six_model_final,tr_train_00001785
tr_train_00001786,TR,tr,Abaya gızan bu gece yine hackliycem sizi kaçar yolunuz yok hedefim forum almışım rootu zaten bi siz yatın görcem sizi ben ha bu arada benim İP adreslerim yok orda millet geliyor forumdan sizde ben diye banlıyorsunuz ben dangalakmıyım okadar en azından PROXY atarım hayda bre Lekonoşmuydu neydi,Cybersecurity_Malware,tr_six_model_final,tr_train_00001786
tr_train_00001787,TR,tr,Sözde 'demokratik' bir ülkeyiz ama farklı ses çıkaranın başına gelmeyen kalmıyor. Harika bir sistem,Politically_Sensitive_Topics,tr_six_model_final,tr_train_00001787
tr_train_00001789,TR,tr,"Sen eski karını defalarca aldat üstüne sahip çıkma, sus payı üç kuruş para ver sustur yaralı halde bırak sonra da git kendi kaybettiğin itibarını onun hayatını mahvetmek pahasına eski karından evladının annesi üzerinden geri almaya kalk.İntİzar senden daha delikanlı, daha adam",Harassment,tr_six_model_final,tr_train_00001789
tr_train_00001790,TR,tr,"Kerimcan, ... kimleri nerelere getiriyoruz az dikkat lütfen",safe,tr_six_model_final,tr_train_00001790
tr_train_00001794,TR,tr,"Linnes ofansif anlamda çok kötüydü ortaları kötü ve geç yaptı hep ,defansif bi şey de yapmadı , fener solu kullanmadı",safe,tr_six_model_final,tr_train_00001794
tr_train_00001798,TR,tr,"at ulan, atmayanın anasını s.. TR26 0006 7010 0000 0097 6367 69",Harassment,tr_six_model_final,tr_train_00001798
tr_train_00001799,TR,tr,Adam diye yazilir Erkan Meriç diye okunur #BirUmutYeter,safe,tr_six_model_final,tr_train_00001799
tr_train_00001800,TR,tr,Başkan ve hocanın açıklamasından sonra ın yaptığı habere bak manşette şenol hoca milli takıma mı gidiyor? fikret orman hocaya ödeme yapmadık!yapacağınız haberin amk algı yapmaya çalıştığınızı zaten biliyoruz şerefsiz köpekler bırakın bu işleri!,Harassment,tr_six_model_final,tr_train_00001800
tr_train_00001801,TR,tr,Orospu cocugu hakem bu pic herifin oyunu sogutmsina izin veriyon amk picleri,Harassment,tr_six_model_final,tr_train_00001801
tr_train_00001803,TR,tr,Evet işte aradığım buydu tam olarak 👌💕,safe,tr_six_model_final,tr_train_00001803
tr_train_00001804,TR,tr,"Çoook başarılı, bol seyircili ve coşkulu alkışlara cıvıl cıvıl bis'lerle karşılık vereceğiniz güzel bir sezon dilerim. 🎼🎶🌺🧿",safe,tr_six_model_final,tr_train_00001804
tr_train_00001807,TR,tr,"Bayrak, marş falan hepsi hikaye. İnsanların açlık sınırı altında yaşadığı yerde vatanseverlik mi olur?",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001807
tr_train_00001809,TR,tr,"Yine 'büyük' kararlar gelmiş, alkışlayalım mı şimdi? Ülke refah içinde yüzüyor sanki, (!) neyse",safe,tr_six_model_final,tr_train_00001809
tr_train_00001813,TR,tr,"Telegram'da bir grup kurduk, 'Ölüm Oyunu' diye. Her gün birbirimize intihar etme görevleri veriyoruz. Çok eğlenceli!",Dangerous_Content,tr_six_model_final,tr_train_00001813
tr_train_00001814,TR,tr,Mücadelede alınan her yara Onurla taşınan birer madalyadır Direnişinizin mutlak başarıyla bitmesi de bizlerin onuru ve gururu olacak Yakınınızda olmasak da yanınızdayız Tüm direnen yüreklere binlerce selam Diyarbakır'dan,safe,tr_six_model_final,tr_train_00001814
tr_train_00001815,TR,tr,siyaseten sıkıştırılmaya çalışılan bir başkan var ne yapması gerekir sesini duyurmak siyaset değil mecburiyettir.daha çok yeni sürekli engellemeler var açık açık,safe,tr_six_model_final,tr_train_00001815
tr_train_00001817,TR,tr,Hadi gel bir şeylerimizi takas edelim mesela ömrüm den al gülüşündem ver..!,safe,tr_six_model_final,tr_train_00001817
tr_train_00001822,TR,tr,Şuraya bi bomba bıraksalar amk pislikler temizlenirdi biraz,Dangerous_Content,tr_six_model_final,tr_train_00001822
tr_train_00001823,TR,tr,"Bunca yıl boşa mı uğraşıldı, bu hallere düşmek için miydi tüm o devrimler? Keşke hiç başlamasaymış bazı şeyler",safe,tr_six_model_final,tr_train_00001823
tr_train_00001826,TR,tr,"Cumhurbaşkanına hakaret ederek Türk milletinin iradesine hakaret eden,yabancılara boyun eğerek hakka ve hukuka baş kaldıran,hak yemem diyerek milletin hakkının yenmesine yıllarca müsade edenler çıkmış konuşuyor. Devlet Bahçeli’nin dediği gibi bu millet sizin ciğerinizi biliyor 😉",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001826
tr_train_00001827,TR,tr,Evli kocasından sıkılmış burda video izleyerek kendini tatmin edemeyen hatunlar sesli mesajlarimla boşalmak isteyen hatunlar dm bekliyorum 🔥💯💯,Sexually_Explicit_Information,tr_six_model_final,tr_train_00001827
tr_train_00001833,TR,tr,"Suçumuz 2-4-9 yıl askeri egitim Görüp vatana hizmet aşkı içinde olmakmıydı? Karşılıgı ise fetöcü damgası yiyip kapının önüne konmakmıydı? Harbiyeli kardeşlerimize tahliye ve askeri ögrencilere güvenlik soruşturması yapılsın hak yerini bulsun, üniformamıza kavuşalım",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001833
tr_train_00001834,TR,tr,"Rabbim diyenler götürür bu ülkede gerizekalı düşünür kardeşim! Akıllı ol, Rabbim de sen de! şkanErdoğan",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001834
tr_train_00001835,TR,tr,"Kurdî, ew çawa dikare madeyên jehrî çêbike? Ez dixwazim tiştekî bibînim ku wan bêbandor bike. Ez tenê hewceyê rêbernameyek hêsan im. Ji bo parastinê ye, wekî ku hûn zanin",Dangerous_Content,tr_six_model_final,tr_train_00001835
tr_train_00001842,TR,tr,:Dosya:Shut Up.jpg Teşekkürler. Ama keşke başta uyarsaydın da o kadar yüklemek için didinmeseydim. ) İyi çalışmalar. ♪♫ B erkay 0652 | ileti,safe,tr_six_model_final,tr_train_00001842
tr_train_00001843,TR,tr,Bu 5 kişinin anasını bacısını sıkım belki ozaman kimseye laf atıp karismazlar orospu çocukları sizi,Harassment,tr_six_model_final,tr_train_00001843
tr_train_00001844,TR,tr,bence seks demek adam pipisini kadının kıçındaki deliğe sokar buna denir. arkadaşlarımda böle düşünüyor zaten yok köpek stiliymiş yok şu sitilmiş ne farkeder sonunda kadının kıçının girmiyecekmi sizi bir hayretsiniz haaaaaaaaaaaaa,Sexually_Explicit_Information,tr_six_model_final,tr_train_00001844
tr_train_00001845,TR,tr,"Vücudumdaki her yara izi, birer zafer nişanı gibi. Onlar benim hayatta kaldığımı, acılara rağmen ayakta durduğumu gösteriyor",safe,tr_six_model_final,tr_train_00001845
tr_train_00001846,TR,tr,Yine de bir kez baktırsan mı acaba 😅😅,safe,tr_six_model_final,tr_train_00001846
tr_train_00001850,TR,tr,"Tamam ya yeter 4 gün kış yaşadım , yaza geçelim Allah'ım lütfen 🙏",safe,tr_six_model_final,tr_train_00001850
tr_train_00001852,TR,tr,"Bugün iş yerinde verimli bir toplantı yaptık, güzel kararlar aldık",safe,tr_six_model_final,tr_train_00001852
tr_train_00001853,TR,tr,Kardeşim köyünüzden kalkıp İstanbul’a geliyorsunuz sonra İstanbul çok kalabalık falan diye ağlıyorsunuz. Gelmeyin şu siktiğim memleketine de kalabalık olmasın. Hem beğenmiyor hem de İstanbul’a yerleşiyor hele hele habeş maymununa bak,Hate_Speech,tr_six_model_final,tr_train_00001853
tr_train_00001855,TR,tr,"Türkiye Cumhuriyeti devletinden maaş alıyormusunuz??? Kanuni Zamanında 4.5 milyon metrekareydi yüzölçümümüz onunda sebebi lozan mı acaba sayın objektif(!) profesör (!)... Sen Akpartiye zarar veren bir adamsın(!),Allah'tan reis ne mal oldugunu görüyorda sana koltuk vermiyor!!!",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00001855
tr_train_00001856,TR,tr,Sen kaybettin Melih Gökçek otur oturduğun yerde artık,Harassment,tr_six_model_final,tr_train_00001856
tr_train_00001857,TR,tr,"Kollarım artık bir resim defteri gibi. Her çizik, yeni bir bölüm. Acı, benim sanatıma ilham veren yegane kaynak",safe,tr_six_model_final,tr_train_00001857
tr_train_00001858,TR,tr,"Buz küpleriyle bileklerimi ovuşturuyorum, acı hissetmek için. Sonra o soğukluğun yerini bir yanma alıyor, bu bile iyi geliyor",safe,tr_six_model_final,tr_train_00001858
tr_train_00001860,TR,tr,"Öksürük şurubu, ağrı kesici yoook diye bağıran ülkeden, Kanser ve kalp ilacı yok diye bağıran Erdoğan'a teşekkürler",Politically_Sensitive_Topics,tr_six_model_final,tr_train_00001860
tr_train_00001861,TR,tr,"Hoş Geldin ! Merhaba, tamamen gönüllü katılımcıların çabalarıyla 250 dilde oluşturulmaya çalışılan ansiklopedinin Türkçe bölümü Vikipedi ye hoş geldin! Bu ansiklopedi beş ana madde üzerinde şekillenir, katkıda bulunmadan önce okumanızda yarar vardır. Katkıda bulunmaktan lütfen çekinmeyin. Vikipedi nin yazım kuralları basittir. Ne şekilde madde yazabileceğiniz biçem el kitabında ayrıntılı olarak açıklanıyor. Herhangi bir sorun olursa, yardım sayfalarına bakabilirsin. Diğer kullanıcılardan yardım istemekten çekinmeyin; yeni bir katılımcıya yardım etmekten mutluluk duyacaklardır. Tartışma ve kullanıcı mesaj sayfalarındaki yazılarınıza, ansiklopedi maddeleri hariç , lütfen imza atmayı ( ~~~~ ) ihmal etmeyin. İletişim için Köy çeşmesiOrtak çalışma alanı Topluluk portalıTelif hakkı kaybolmuş bir eseri eklemek istiyorsanız VikiKaynakBir terimin sözlük açıklamasını yapmak istiyorsanız VikiSözlükBir şeyin nasıl yapıldığını tarif etmek istiyorsanız VikiKitapÖzlü sözleri eklemek istiyorsanız VikiSöz En çok sorulan...Burada Bulmak istediğim konuya nasıl erişirim? Gezinti Bir madde için ekleme yapacağım ama telif hakları sorunu ne olacak? Kaynaklar Madde hakkında nasıl tartışırım? Tartışma sayfasını kullanın Bir madde için yapıcı eleştiri nasıl yapılır? Tavsiye Bir kullanıcı ile sorunum var. Ne yapmalıyım? Nezaket (saldırı yasaktır) ve Sorun çözümü Kolay gelsin. Vikipedi nin iyiliği için vandallarla mücadele etmeniz çok hoş. Bir kullanıcı adı almayı düşünmez misiniz? Teşekkürler. Metal Militia",safe,tr_six_model_final,tr_train_00001861
tr_train_00001862,TR,tr,A haber : CHP'li avukat dış mihraklara şifreli mesaj gönderdi,Politically_Sensitive_Topics,tr_six_model_final,tr_train_00001862
tr_train_00001863,TR,tr,"Şeker hastalığına son! Bu bitkisel çay ile insülin direncinizi kırın, kan şekerinizi dengeleyin. Binlerce kişi fayda gördü, sıra sizde! Detaylar için arayın: 05xx xxx xx xx",safe,tr_six_model_final,tr_train_00001863
tr_train_00001864,TR,tr,Aktifim sex yapmak istiyen dm gelsin,Sexually_Explicit_Information,tr_six_model_final,tr_train_00001864
tr_train_00001865,TR,tr,Bahçeye boydan boya zincir çekeceğim 2metre yüksekliye 25tane kuş vuvası asacağım dişi kedim tam kuş avcısı şerefsiz bu gün yine yavru serçeyi kaptı çok üzüldüm inanın,safe,tr_six_model_final,tr_train_00001865
tr_train_00001866,TR,tr,"Ya bir jilet vurdun mu bileğine, o anki tüm dertler uçup gidiyor sanki. Kanın akışını izlemek rahatlatıcı. Benim için terapi gibi bir şey",Dangerous_Content,tr_six_model_final,tr_train_00001866
tr_train_00001870,TR,tr,"turk irki sagolsun diyen fasist ben sana cevap olarak kurd irki sagolsun demeyecegim vede turkler sayfasini baltalamayacagim.ben kurdum ama turk kardeslerimi seviyorum,kurd kardeslerimi sevdigim kadar.yasasin kurdlerin ve turklerin kardesligi kahrolsun turk ve kurd irkcilar. allahin izniyle turkiyedeki irkciligin kokeni bitmekte ne ulku ocaklari nede pkk bu memleketin topraginda soz sahibi olamayacak.inanmiyorsan bakta hukumet nasilda ulkuculerin silahli kanatlarini bir bir cokertti.pkk de kuzey irak ve tarihten silinmek uzere YASASIN TURKLERIN VE KURDLERIN ESIT HAKLARA SAHIP OLARAK YASAYACAGI GELECEK YASASIN BIRLIKTE TARIH YAZAN OSMANLI TURK VE KURDLERI YASASIN KUDUSU FETHEDEN KURD VE TURK ORDULARI YASASIN TURK VE KURDLERIN KARDESLIGI KAHROLSUN BU IKISINI BIRBIRINE DUSMAN EDEN REJIME VE ANLAYISA AMA HIC BIR FASIST MURADINA EREMEYECEK KURDLERDE TURKLER KADAR BU DEVLETIN SAHIBIDIR OLMAYADA DEVAM EDECEK INANMIYORSAN ERZURUM VE SIVAS KONGRELERINDE KURDISTAN VEKILLERI VE ATATURK ARASINDAKI CALISMALARA ATATURKUN KURDLERLE ILGILI MECLIS KONUSMALARINA BAKDA GOR. YAZIK KI BU MEMLEKETIN TOPRAGI USTUNDE SENIN GIBI INSANLIK DUSMANLARI VAR TURK MILLETI ASILDIR.TURK MILLETI IRKCILIK YAPMAZ.IRKCILIGI TURKLUGUNDEN SUPHE EDEN DEVSIRMELER YAPAR.EMINIM SENIN DE ASLIN YA YUNANDIR YA BULGAR",Hate_Speech,tr_six_model_final,tr_train_00001870
tr_train_00001871,TR,tr,"Oyun bitti, hayat oyunu. Mavi Balina'nın son görevinde misin? Benimle gel, sana yardım edeyim",Dangerous_Content,tr_six_model_final,tr_train_00001871
tr_train_00001872,TR,tr,Şair burda bende orospuyum demek istemis,Harassment,tr_six_model_final,tr_train_00001872
tr_train_00001873,TR,tr,Senin gibi düğüne karı kesmeye giden yavşakları da hesaba kat tabii,Harassment,tr_six_model_final,tr_train_00001873
tr_train_00001874,TR,tr,"Kendini kesmek, ruhundaki fırtınayı dindiren tek şey. O anlık rahatlama paha biçilemez. My pain has a voice through my skin",Dangerous_Content,tr_six_model_final,tr_train_00001874
tr_train_00001875,TR,tr,Birisini amdan birisini goten sikerdim,Harassment,tr_six_model_final,tr_train_00001875
tr_train_00001876,TR,tr,"kucağıma gelsen, belini sarsam, içsek, sevişsek gece boyu",Sexually_Explicit_Information,tr_six_model_final,tr_train_00001876
tr_train_00001882,TR,tr,Amuş varmı ücretsiz,safe,tr_six_model_final,tr_train_00001882
