content_id,original_indices,source_labels,candidate_pool,candidate_targets,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,norm_text
tr_new_round1_00000156,17710,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user polisler nerdeydi hendekler kazılınca? koskocaman sur içinde hendek kaxılırken polisler bilmiyormuydu sizce bunlar devletin oyunu sizde o devletin birer kuklalarısınız kulanılmayada bir ömür mahkumsunuz
tr_new_round1_00000157,14188,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user reisle kaşık atmaya kalkınca sonuç bu
tr_new_round1_00000158,8305,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user sanarsin kendi ülkesinde kimse yatağa aç girmiyor.hersey güllük gülistanlık bide çıkmış ülkesinde adalet olan hukuk üstünlüğü olan insan haklarına saygılı olan devlet başkanlarına akıl veriyor.bencde erdogan ülkede kriz varken sen ve ekibinin zenginleşiyorsanz burda bir sorn var.
tr_new_round1_00000159,40265,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user saray benzeri başına gelir rejimi tehlikeye girer diye korkuyor…
tr_new_round1_00000160,16255,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user seküler düzenin yıkılmasında pay sahibisiniz! bence üzülecekseniz buna üzülün veya boşverin. ama gerçekten boşverin! bu şekilde bir faydanız olur belki 🍀
tr_new_round1_00000161,1340,harassment|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Harassment,0,0,0,1,0,0,1,@user sen boşver erdoğan'ın sağlığını önce git bir ruh ve akıl sağlığı doktoruna tedavi ol i̇yice aklınızı almış erdoğan artık ne yazacağınızı dahi bilmiyorsunuz
tr_new_round1_00000162,16487,harassment|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Harassment,0,0,0,1,0,0,1,@user sen ne için sabah sabah bak bakalım kim kime bulaşmış sen benim sayfamdasın..demek ki bizde çekicilik var damarınıza dokunuyoruz abd beslemeleri vatan hainleri ..
tr_new_round1_00000163,29126,violence|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Harassment,0,0,1,0,0,0,1,@user sen sen fetöcü yazşak deyil isen niye zoruna gidiyor biz fetöye vurdukca ses sizden geliyor daha neler var neler kuduracaksınız sizde kaçacaksınız bu mubarek topraklardan hainleri temizlemeye yemin ettik
tr_new_round1_00000164,209,harassment|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Harassment,0,0,0,1,0,0,1,"@user sende biraz burnun ucuna bak,orada da pkk yı göreceksin."
tr_new_round1_00000165,75638,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user sizi darbeci yapmak kullanmak ićin o okula soruları verip gönderenleri şikayet edin.
tr_new_round1_00000166,724,harassment|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Harassment,0,0,0,1,0,0,1,@user sizin siyasi analizlerinizede gulen dunyalikar var
tr_new_round1_00000167,20116,harassment|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Harassment,0,0,0,1,0,0,1,@user sus bu sefer patlamicak biraz mutlu olmaya alış amk yeto
tr_new_round1_00000168,9325,harassment|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Harassment,0,0,0,1,0,0,1,@user sözcü bu ülkenin en büyük teröristlerindendir. muhtemelen de fetö ile işbirliği de yapıyordur.
tr_new_round1_00000169,22253,false_info|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Cybersecurity_Malware,0,1,0,0,0,0,1,@user tabi tabi ermeni soykırım olayı masaya gelmedi diye şükrenden biden di he :))
tr_new_round1_00000170,27682,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user tabi yürürsünüz sizin amacınız iktidarı desteklemek çıkarlarınız var malum bakalım iktidar düştüğünde de buralarda olacakmisiniz yine aynı twitleri atacakmisin gorucez az kaldı:)
tr_new_round1_00000171,56036,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user takibi bırak memleketi nasıl yönetecek
tr_new_round1_00000172,5759,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user tek adam gıtsın. elimizdeki malzemenin kalitesi kötünün iyisi.
tr_new_round1_00000173,45287,harassment|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Harassment,0,0,0,1,0,0,1,@user topluca hırsız ve topluca ihanet ülkeye ey istanbullu aklınızı başınıza alın kk 5 000000 izmiri boka çevirdi sıra 25000000 istanbulda
tr_new_round1_00000174,14952,violence|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Harassment,0,0,1,0,0,0,1,@user tüm pjak militanları başını kazımıştır imdi. sıra nevşın hanımda.
tr_new_round1_00000175,24531,hate_speech|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Hate_Speech,1,0,0,0,0,0,1,"@user türkiye de türk kalmadı;bir ermeni,bir ruma kaldık..."
tr_new_round1_00000176,29287,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user umarım devrim olmadan bırakmazlar
tr_new_round1_00000177,1278,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user valla köşeye sıkışmış bir diktatörden her şeyi beklerim. umarım haklısındır.
tr_new_round1_00000178,18758,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"@user van gülpınar'a giden chp heyeti, esnafa kürdistan sözü mü verdiniz? ,,,..... sigara ukrayna nilperi şahinkaya hadi özışık son daki̇ka garanti bankası sandikta aci aci takacağiz #şerefsizmisinizbaykemal ☆☆▪"
tr_new_round1_00000179,81707,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user var ya tc sizin kadar haysiyetsizini görmemiştir. gevrek gevrek gülüyor bi de.
tr_new_round1_00000180,16890,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user waaawww müttefike bak pakistan 😂 onun için gençlerini mülteci yolluyor desene 😁 troller neden bukadar mal oluyor ve sarayın soyrtarılarında beyin olmama şartı mı var
tr_new_round1_00000181,6297,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"@user yakmakta geç bile kaldınız!!! i̇lk adım atıldı, cesaretli olun!!! devam!!! devrimi kadinlar yapacak..."
tr_new_round1_00000182,26414,harassment|obscenity|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Harassment|Sexually_Explicit_Information,0,0,0,1,1,0,1,@user yaptığın yoruma s.. ülkesinin başkanına cahil diyecek kadar küstah neyi savunduğunu bilmeyecek kadar cahil ne dediğini bilmeyecek kadar hastasin
tr_new_round1_00000183,22487,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"@user yesinler 😂🤣i̇ngiltere’de karaları bağlamış 🤣😂erdoğan gelmedi ya 😂🤣erdoğan yalnız yürüyebilseydi asla gitmemezlik yapmazdı, çok sever zenginleri ve tanınmış kişileri 😂🤣"
tr_new_round1_00000184,17429,violence|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Harassment,0,0,1,0,0,0,1,@user yetiş ya serok vezir ahmet.
tr_new_round1_00000185,84818,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user yüz altmış bin kişi işinden atılıp terörist damgası vururken adeta soykırıma uğrarken hak adına insanlık adına hukuk adına hiç bir itirazın olmadı suçları yoksa dönerler ne kadar zormuş değilmi allah yavaş yavaş kendi tartınızla tartıyor sizi keşke samimi olsanız ama nerde
tr_new_round1_00000186,1890,hate_speech|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Hate_Speech,1,0,0,0,0,0,1,"@user zaten kanla besleniyorsunuz.alakalı-alakasız konularda kalemınızı(silahi birakmaya zaman bulsanız) insanların kanına banıp azerbaycan toprakların,sizinmiş gibi gösterersiniz. bir terör örgütü parti sahibi olursa sonu bu olur link"
tr_new_round1_00000187,26747,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user çakma atatürkçüler çakma milliyetçiler chpkkya oy vermeye devam mi link
tr_new_round1_00000188,23788,violence|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Harassment,0,0,1,0,0,0,1,@user çok yakında avukat umut #akınakınözü akınakınözü #tuzak tuzak ptkkz
tr_new_round1_00000189,47058,hate_speech|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Hate_Speech,1,0,0,0,0,0,1,@user ülkenin yarısı apocu yarısı selocu oldu sizin yüzünüzden asdafgshshshs
tr_new_round1_00000190,5717,violence|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Harassment,0,0,1,0,0,0,1,@user ışid yerine pkk yazdığında yüz ifaden epik olacak
tr_new_round1_00000191,86608,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user şiddet...! yazık benim oğlana izletsem ankara'ya bu adam mı başkanlık yaptı diye sorar.
tr_new_round1_00000192,28425,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user şş yokbisi
tr_new_round1_00000193,14062,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,@user 🤣😂😂😂😂😂 yahu biz turklerin kulturu yokmu ya araptan aliriz ya farslilardan link
tr_new_round1_00000194,69662,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,a haber : chp'li avukat dış mihraklara şifreli mesaj gönderdi.
tr_new_round1_00000195,76089,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,abd türkiyeye aba altından sopayı rahip üzerinden gösterdi.i̇ranla bütün ticareti kesin yoksa kafanıza doları balyoz gibi indiririz sopası.
tr_new_round1_00000196,54949,false_info|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Cybersecurity_Malware,0,1,0,0,0,0,1,"abd'yi niye belirtmedim?? çünkü 2002'den beri ilk ""eeyyyt"" çekilen ülkeler liginde zaten lider. halk plesenk gibi hep ayni hedefe yonelmeyi yemiyor artik.. yeni yildizlar lazim. bu arada abd'ye ""eyyy'' çekmek için haftaya ermeni soykirim yıldönümü ve mayıs'ta kudüs bekleniyor."
tr_new_round1_00000197,50967,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,abdullah gül'den hayır beklemek bir kediye yakışmıyor.
tr_new_round1_00000198,70264,violence|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Harassment,0,0,1,0,0,0,1,abdullah öcalan a sempati duyan yüzbinlerce insan chp ye oy verecek gerçek bu. bunu yanlışta bulmuyorum ama hem oylarını alip hem de onlar yokmuş gibi yapmak sığırlıktan öte...
tr_new_round1_00000199,45266,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"acara türkçede de kullanılan bir kelime. ancak ülkenin türkçedeki yaygın ismi sizin de belirttiğiniz gibi acaristan dır. dolayısıyla sözlükte bu isimle yer alması, acara nın da buna yönlendirilmesi uygun olur. tarih bilgilerinin bazıları ise hıristiyan gürcü (kartvel) tarihçilerinin propagandalarını içeriyor, örnek; müslümanlaştırıldılar, eski dinlerinden döndüler gibi. ayrıca diğer bazı bilgiler de gerçekleri tam yansıtmıyor. böyle bir maddede ülkemizin garantörü olduğu ve bu bölgeden gelme birçok muhacir vatandaşın ve bunların akrabalarının bulunduğu acaristan ın özerkliğine yönelik müdahalelere, ilgili anlaşmalara atıfla işaret etmek faydalıdır. dinsel (belli bir dine ait) parti bayrağını önce ulusal bayrak yapan, sonra da müslümanlığı dolayısıyla özerk olan ülkenin bayrağına sokuşturan bir bayrağa (!) yer verilmesinin bir gereği yoktur. eğer amaç, yapılan bu diktatörlüğe, abd, soros destekli propagandaya destek olmak, garantörü olduğumuz bu ülkenin garantörlüğünün fiilen ortadan kaldırılmasını onaylamak değilse..."
tr_new_round1_00000200,54823,false_info|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Cybersecurity_Malware,0,1,0,0,0,0,1,aklınca algı yapma kardeşim yemezler..sokağa çık sor fetö ile özdeşleşen kulüp hangisi diye sana gerekli cevabı vereceklerdir.
tr_new_round1_00000201,68469,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,akp ülkedeki en büyük terör örgütü.
tr_new_round1_00000202,67710,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"akp'nin prezervatif olarak kullandigi, patlayinca çöpe attigi kisiler toplulugu. prezervatif olacak kisi çok nasilsa."
tr_new_round1_00000203,4590,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"alman dw'nin haberi; ' @user isimli hesap emre o'nun polisin elindeki fotosunu yayinlamiş, dw hayret ediyor!!oysa dw'nin dostu fetö doneminde de bu yasadışılık aynen vardi, ergenekon kumpasindan gözaltinda iken polisteki fotomu esra alus'a verdiler milliyet yayinladi+ link"
tr_new_round1_00000204,54238,false_info|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Dangerous_Content|Cybersecurity_Malware,0,1,0,0,0,0,1,"arkadaşlar, vikipedide qurtue (yani turque nin tersi veya kürtiye ) isimli başlik açmişlar, benim tarafimdan silinmiştir. qurtue - m.k.atatürk tarafindan öngörülmüş türkiyenin bir ismi diye yaziyor. kaynak yok."
tr_new_round1_00000205,45943,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"artik oyle guzel bi hale geldi ki ulke, polis isterse gece eve girip ananizi skip fetocuydu, teroristti, 15temmuzdan beri saklaniyodu falan diyebilir.. kimsede de bi bok diyemez.."
tr_new_round1_00000206,53832,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"artık iyiden iyiye kemalistlere benzeyen partidir. gezi parkı olaylarına karşı çıkması ve seçim öncesi rüşvet iddialarının muhatabı olması nedeniyle desteklenebilir haldeydi. ama yerel seçimlerden sonra resmen uzlaşma politikası güdüyor bunlarda. cumhurbaşkanlığı mevzusunda kemalistler gibi düşünmeleri, ateizm derneği için mehmet ali şahin in yaptığı açıklamada son noktayı koydu. artık akp de kemalist ve tipi sevilenlerin partisidir. kemalist olan her şey boktandır, bu böyle bilinmeli. http://www.habervaktim.com/haber/369095/ak-parti-ateizm-dernegine-sahip-cikti.html ayrıca sekülerizmin ebesini si.keyim. dinden bile daha gericidir sekülerizm. modernite denen ilkel düzenden kalmadır.88.231.217.35"
tr_new_round1_00000207,53997,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,artık neden mutsuzuz acaba diye sakın düşünmeyin. çünkü ülkenin bütün mutluluk ihtiyacını üstlenmiş abimizi buldum....
tr_new_round1_00000208,62052,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"askeri okul öğrencileri de otobüsten inip vatandaşlarla birlikte istiklal marşı okudular. sonuç değişmedi. 15 temmuzu, masum insanlara kumpas ihanetini planlayan, uygulayan, destekleyenin abv. yurtta sulh konseyini hatırlayan, konuşan kimse var mı? yok."
tr_new_round1_00000209,78599,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"atatürk ümmetçi olmadığı için saldırmanız, yıpratmak istemeniz normal."
tr_new_round1_00000210,71683,hate_speech|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Hate_Speech,1,0,0,0,0,0,1,"atkıda ""kürdistan""yaziyor o atkıyı eline alıp gezdiren mahlukat ne yazdığını da özellikle söylüyor. bir de bu tepki değil li̇nç di. tepkiymis.kardenizin çoğu devşirme olduğundan kürdlere tahammül edemiyorlar. şunu artık net anladimki; nabe brê mî nabe, bratiyê pê zwar nîbena."
tr_new_round1_00000211,54524,hate_speech|false_info|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Hate_Speech|Dangerous_Content|Cybersecurity_Malware,1,1,0,0,0,0,1,ayasofya'yı atatürk kapatmadı tadilat yapılırken atatürk'ün sahte imzası ile atatürk'ten sonraki dönemde hasan ali yücel müzeye çevirdi.hiristiyan teröristin yaptığı katliama en güzel cevap 16 senedir neden açmadığınığınızı anlayamadığımız ayasofyayı ibadete açın.
tr_new_round1_00000212,82907,harassment|obscenity|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Harassment|Sexually_Explicit_Information,0,0,0,1,1,0,1,aynen i̇nti̇kam i̇sti̇yor oruspu çocuklari rte babasina şi̇kayet edi̇p hakemli̇ği̇ni̇ bi̇terecek gali̇ba alayinizin anasini si̇keyi̇m si̇zi̇nde ananizi si̇keyi̇m kurulu düzeni̇ni̇zi̇ si̇keyi̇m ak pi̇çler
tr_new_round1_00000213,55609,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"aynen tatlım. kızlar olarak her hafta birimizin evinde toplanıp, kültür-sanat üzerine sohbetler yapıp, filmler, diziler izlesek... i̇nan bana hükümeti bile düşürürüz."
tr_new_round1_00000214,86463,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,ağzını hayra aç.... milletin moral motivasyonunu bozarak sen de içerideki hainlerin değirmenine bilerek su taşıyorsun... klavye başında üfürmek en kolayı.
tr_new_round1_00000215,67203,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,bahçe efendinin çıkaracağı afla bu gibi şahıslar kader mahkumu diye salıverecek. ama yazdığı bir yazıdan dolayı ve sırf söylemleri iktidar ve onun ayak takımının işine gelmedi diye bir takım insanlar zindan da çürümeye bırakılacak.
tr_new_round1_00000216,65246,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,"bakanlar kurulu'nun kararı ile gökova körfezi, marmaris, ula, menteşe bölgelerini imara açarak güzel mesaj vermişler aslında. kısaca diyorlar ki ; hele 2019 seçimlerini bi alalım, ülkenin tamamını içindeki sığırlarla birlikte tapusuyla satacağız."
tr_new_round1_00000217,85866,national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics,0,0,0,0,0,0,1,balık bolluğunun erdoğan'la ne ilgisi varmış ki erdoğan'a teşekkür ediyor? balık ekimi mi yaptırmış karadenize? yoksa balıklar da reyisçimiymiş çağırınca yüze yüze gelmişler? galiba erdoğan'ı allah sanıyorlar.
tr_new_round1_00000218,67110,hate_speech|national_security,national_security,TR_State_Security_Ataturk|Politically_Sensitive_Topics|Hate_Speech,1,0,0,0,0,0,1,"başak demirtaş umarım kürt güzelidir, bir türk kadınının selo denen tipsiz bölüxüye gitmesine dayanamam."
